DIALOGUE	dialogue	NOUN	O	O	O

—	—	PUNCT	O	O	O
Ah	ah	INTJ	O	O	O
!	!	PUNCT	O	O	O
quelle	quel	DET	O	O	O
chance	chance	NOUN	O	O	O
!	!	PUNCT	O	O	O
s'	se	PRON	O	O	O
écria	écrier	VERB	O	O	O
mon	mon	DET	O	O	O
compagnon	compagnon	NOUN	O	O	O
.	.	PUNCT	O	O	O

Voici	voici	VERB	O	O	O
justement	justement	ADV	O	O	O
le	le	DET	O	O	O
professeur	professeur	NOUN	O	O	O
Mumu	mumu	PROPN	O	O	O
.	.	PUNCT	O	O	O

Vous	vous	PRON	O	O	O
savez	savoir	VERB	O	O	O
,	,	PUNCT	O	O	O
celui	celui	PRON	O	O	O
qui	qui	PRON	O	O	O
s'	se	PRON	O	O	O
est	être	AUX	O	O	O
mis	mettre	VERB	O	O	O
en	en	ADP	O	O	O
tête	tête	NOUN	O	O	O
de	de	ADP	O	O	O
guérir	guérir	VERB	O	O	O
les	le	DET	O	O	O
autres	autre	PRON	O	O	O
.	.	PUNCT	O	O	O

Je	je	PRON	O	O	O
vais	aller	VERB	O	O	O
vous	vous	PRON	O	O	O
confier	confier	VERB	O	O	O
à	à	ADP	O	O	O
lui	luire	PRON	O	O	O
,	,	PUNCT	O	O	O
car	car	CCONJ	O	O	O
vous	vous	PRON	O	O	O
ne	ne	ADV	O	O	O
sauriez	savoir	VERB	O	O	O
avoir	avoir	VERB	O	O	O
de	de	DET	O	O	O
meilleur	meilleur	ADJ	O	O	O
guide	guide	NOUN	O	O	O
dans	dans	ADP	O	O	O
ces	ce	DET	O	O	O
régions	région	NOUN	O	O	O
.	.	PUNCT	O	O	O

Écoutez	écouter	VERB	O	O	O
-	-	PRON	O	O	O
le	le	PRON	O	O	O
respectueusement	respectueusement	ADV	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
n'	ne	ADV	O	O	O
oubliez	oublier	VERB	O	O	O
jamais	jamais	ADV	O	O	O
,	,	PUNCT	O	O	O
dans	dans	ADP	O	O	O
votre	votre	DET	O	O	O
for	for	NOUN	O	O	O
intérieur	intérieur	ADJ	O	O	O
,	,	PUNCT	O	O	O
que	que	SCONJ	O	O	O
lui	luire	PRON	O	O	O
-	-	PRON	O	O	O
même	même	PRON	O	O	O
est	être	AUX	O	O	O
dangereusement	dangereusement	ADV	O	O	O
atteint	atteindre	VERB	O	O	O
par	par	ADP	O	O	O
une	un	PRON	O	O	O
des	de	ADP	O	O	O
formes	forme	NOUN	O	O	O
les	le	DET	O	O	O
plus	plus	ADV	O	O	O
subtiles	subtil	ADJ	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
maladie	maladie	NOUN	O	O	O
.	.	PUNCT	O	O	O

Pendant	pendant	ADP	O	O	O
ce	ce	DET	O	O	O
temps	temps	NOUN	O	O	O
,	,	PUNCT	O	O	O
j'	je	PRON	O	O	O
irai	aller	VERB	O	O	O
vérifier	vérifier	VERB	O	O	O
si	si	SCONJ	O	O	O
toutes	tout	ADJ	O	O	O
les	le	DET	O	O	O
prescriptions	prescription	NOUN	O	O	O
hygiéniques	hygiénique	ADJ	O	O	O
sont	être	AUX	O	O	O
bien	bien	ADV	O	O	O
observées	observer	VERB	O	O	O
dans	dans	ADP	O	O	O
les	le	DET	O	O	O
églises	église	NOUN	O	O	O
.	.	PUNCT	O	O	O

Je	je	PRON	O	O	O
vous	vous	PRON	O	O	O
retrouverai	retrouver	VERB	O	O	O
dans	dans	ADP	O	O	O
l'	le	DET	O	O	O
Olympe	olympe	PROPN	O	O	O
.	.	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
sur	sur	ADP	O	O	O
ces	ce	DET	O	O	O
phrases	phrase	NOUN	O	O	O
énigmatiques	énigmatique	ADJ	O	O	O
il	il	PRON	O	O	O
m'	me	PRON	O	O	O
entraîna	entraîner	VERB	O	O	O
vers	vers	ADP	O	O	O
le	le	DET	O	O	O
Professeur	professeur	NOUN	O	O	O
,	,	PUNCT	O	O	O
me	me	PRON	O	O	O
présenta	présenter	VERB	O	O	O
et	et	CCONJ	O	O	O
s'	se	PRON	O	O	O
éloigna	éloigner	VERB	O	O	O
à	à	ADP	O	O	O
grandes	grand	ADJ	O	O	O
enjambées	enjambée	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Jeune	jeune	ADJ	O	O	O
homme	homme	NOUN	O	O	O
,	,	PUNCT	O	O	O
déclara	déclarer	VERB	O	O	O
avec	avec	ADP	O	O	O
une	un	DET	O	O	O
condescendance	condescendance	NOUN	O	O	O
aimable	aimable	ADJ	O	O	O
la	le	DET	O	O	O
barbe	barbe	NOUN	O	O	O
blanche	blanc	ADJ	O	O	O
du	de	ADP	O	O	O
professeur	professeur	NOUN	O	O	O
Mumu	mumu	PROPN	O	O	O
,	,	PUNCT	O	O	O
jeune	jeune	ADJ	O	O	O
homme	homme	NOUN	O	O	O
,	,	PUNCT	O	O	O
vous	vous	PRON	O	O	O
tombez	tomber	VERB	O	O	O
bien	bien	ADV	O	O	O
.	.	PUNCT	O	O	O

Vous	vous	PRON	O	O	O
voulez	vouloir	VERB	O	O	O
visiter	visiter	VERB	O	O	O
les	le	DET	O	O	O
Expli	expli	NOUN	O	O	O
-	-	NOUN	O	O	O
cateurs	cateur	NOUN	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
ce	ce	PRON	O	O	O
qu'	que	PRON	O	O	O
il	il	PRON	O	O	O
paraît	paraître	VERB	O	O	O
?	?	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Oui	oui	ADV	O	O	O
,	,	PUNCT	O	O	O
mentis	mentir	VERB	O	O	O
-	-	PRON	O	O	O
je	je	PRON	O	O	O
,	,	PUNCT	O	O	O
car	car	CCONJ	O	O	O
je	je	PRON	O	O	O
songeais	songer	VERB	O	O	O
qu'	que	SCONJ	O	O	O
un	un	DET	O	O	O
ou	ou	CCONJ	O	O	O
deux	deux	NUM	O	O	O
litres	litre	NOUN	O	O	O
de	de	ADP	O	O	O
rouge	rouge	NOUN	O	O	O
auraient	avoir	AUX	O	O	O
bien	bien	ADV	O	O	O
mieux	mieux	ADV	O	O	O
fait	faire	VERB	O	O	O
mon	mon	DET	O	O	O
affaire	affaire	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Eh	eh	INTJ	O	O	O
bien	bien	ADV	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
commençais	commencer	VERB	O	O	O
justement	justement	ADV	O	O	O
ma	mon	DET	O	O	O
tournée	tournée	NOUN	O	O	O
parmi	parmi	ADP	O	O	O
eux	lui	PRON	O	O	O
;	;	PUNCT	O	O	O

suivez	suivre	VERB	O	O	O
-	-	PRON	O	O	O
moi	moi	PRON	O	O	O
,	,	PUNCT	O	O	O
vous	vous	PRON	O	O	O
vous	vous	PRON	O	O	O
instruirez	instruire	VERB	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
je	je	PRON	O	O	O
dois	devoir	VERB	O	O	O
vous	vous	PRON	O	O	O
donner	donner	VERB	O	O	O
d'	de	ADP	O	O	O
abord	abord	NOUN	O	O	O
quelques	quelque	DET	O	O	O
explications	explication	NOUN	O	O	O
.	.	PUNCT	O	O	O

(	(	PUNCT	O	O	O
«	«	PUNCT	O	O	O
Ça	cela	PRON	O	O	O
y	y	PRON	O	O	O
est	être	VERB	O	O	O
,	,	PUNCT	O	O	O
lui	luire	PRON	O	O	O
aussi	aussi	ADV	O	O	O
»	»	PUNCT	O	O	O
,	,	PUNCT	O	O	O
me	me	PRON	O	O	O
dis	dire	VERB	O	O	O
-	-	PRON	O	O	O
je	je	PRON	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
je	je	PRON	O	O	O
fis	faire	VERB	O	O	O
semblant	semblant	NOUN	O	O	O
de	de	ADP	O	O	O
tendre	tendre	VERB	O	O	O
une	un	DET	O	O	O
oreille	oreille	NOUN	O	O	O
avide	avide	ADJ	O	O	O
.	.	PUNCT	O	O	O

)	)	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Les	le	DET	O	O	O
Explicateurs	explicateur	NOUN	O	O	O
se	se	PRON	O	O	O
rangent	ranger	VERB	O	O	O
entre	entrer	ADP	O	O	O
deux	deux	NUM	O	O	O
types	type	NOUN	O	O	O
extrêmes	extrême	ADJ	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
Scients	scient	NOUN	O	O	O
et	et	CCONJ	O	O	O
les	le	DET	O	O	O
Sophes	sophe	NOUN	O	O	O
.	.	PUNCT	O	O	O

Les	le	DET	O	O	O
premiers	premier	ADJ	O	O	O
cherchent	chercher	VERB	O	O	O
à	à	ADP	O	O	O
expliquer	expliquer	VERB	O	O	O
les	le	DET	O	O	O
choses	chose	NOUN	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
seconds	second	ADJ	O	O	O
expliquent	expliquer	VERB	O	O	O
tout	tout	ADJ	O	O	O
ce	ce	PRON	O	O	O
que	que	PRON	O	O	O
les	le	DET	O	O	O
premiers	premier	ADJ	O	O	O
ne	ne	ADV	O	O	O
parviennent	parvenir	VERB	O	O	O
pas	pas	ADV	O	O	O
à	à	ADP	O	O	O
expliquer	expliquer	VERB	O	O	O
.	.	PUNCT	O	O	O

«	«	PUNCT	O	O	O
Les	le	DET	O	O	O
Scients	scient	NOUN	O	O	O
prétendent	prétendre	VERB	O	O	O
que	que	SCONJ	O	O	O
leur	son	DET	O	O	O
nom	nom	NOUN	O	O	O
vient	venir	VERB	O	O	O
du	de	ADP	O	O	O
latin	latin	NOUN	O	O	O
scire	scire	NOUN	O	O	O
,	,	PUNCT	O	O	O
scions	scion	NOUN	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
même	même	ADV	O	O	O
que	que	SCONJ	O	O	O
le	le	DET	O	O	O
mot	mot	NOUN	O	O	O
science	science	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
est	être	AUX	O	O	O
synonyme	synonyme	ADJ	O	O	O
de	de	ADP	O	O	O
savants	savant	NOUN	O	O	O
.	.	PUNCT	O	O	O

En	en	ADP	O	O	O
réalité	réalité	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
s'	se	PRON	O	O	O
apparente	apparenter	VERB	O	O	O
à	à	ADP	O	O	O
scier	scier	VERB	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
Scients	scient	NOUN	O	O	O
s'	se	PRON	O	O	O
occupant	occuper	VERB	O	O	O
principalement	principalement	ADV	O	O	O
à	à	ADP	O	O	O
tout	tout	DET	O	O	O
scier	scier	VERB	O	O	O
,	,	PUNCT	O	O	O
hacher	hacher	VERB	O	O	O
,	,	PUNCT	O	O	O
pulvériser	pulvériser	VERB	O	O	O
et	et	CCONJ	O	O	O
dissoudre	dissoudre	VERB	O	O	O
.	.	PUNCT	O	O	O

Les	le	DET	O	O	O
Sophes	sophe	NOUN	O	O	O
font	faire	AUX	O	O	O
venir	venir	VERB	O	O	O
leur	son	DET	O	O	O
nom	nom	NOUN	O	O	O
de	de	ADP	O	O	O
celui	celui	PRON	O	O	O
de	de	ADP	O	O	O
Sophie	sophie	PROPN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
est	être	AUX	O	O	O
leur	son	DET	O	O	O
déesse	déesse	NOUN	O	O	O
,	,	PUNCT	O	O	O
célèbre	célèbre	ADJ	O	O	O
par	par	ADP	O	O	O
ses	son	DET	O	O	O
malheurs	malheur	NOUN	O	O	O
et	et	CCONJ	O	O	O
ses	son	DET	O	O	O
avatars	avatar	NOUN	O	O	O
.	.	PUNCT	O	O	O

On	on	PRON	O	O	O
a	avoir	AUX	O	O	O
prouvé	prouver	VERB	O	O	O
qu'	que	SCONJ	O	O	O
en	en	ADP	O	O	O
fait	fait	NOUN	O	O	O
le	le	DET	O	O	O
mot	mot	NOUN	O	O	O
n'	ne	ADV	O	O	O
était	être	AUX	O	O	O
qu'	que	ADV	O	O	O
une	un	DET	O	O	O
corruption	corruption	NOUN	O	O	O
de	de	ADP	O	O	O
«	«	PUNCT	O	O	O
sauf	sauf	ADP	O	O	O
»	»	PUNCT	O	O	O
,	,	PUNCT	O	O	O
surnom	surnom	NOUN	O	O	O
que	que	PRON	O	O	O
les	le	DET	O	O	O
sages	sage	NOUN	O	O	O
leur	son	PRON	O	O	O
donnaient	donner	VERB	O	O	O
jadis	jadis	ADV	O	O	O
pour	pour	ADP	O	O	O
résumer	résumer	VERB	O	O	O
certaines	certain	DET	O	O	O
devises	devise	NOUN	O	O	O
qu'	que	PRON	O	O	O
on	on	PRON	O	O	O
leur	son	PRON	O	O	O
attribuait	attribuer	VERB	O	O	O
par	par	ADP	O	O	O
dérision	dérision	NOUN	O	O	O
,	,	PUNCT	O	O	O
telles	tel	ADJ	O	O	O
que	que	SCONJ	O	O	O
:	:	PUNCT	O	O	O
«	«	PUNCT	O	O	O
je	je	PRON	O	O	O
sais	savoir	VERB	O	O	O
tout	tout	PRON	O	O	O
,	,	PUNCT	O	O	O
sauf	sauf	ADP	O	O	O
que	que	SCONJ	O	O	O
je	je	PRON	O	O	O
ne	ne	ADV	O	O	O
sais	savoir	VERB	O	O	O
rien	rien	PRON	O	O	O
»	»	PUNCT	O	O	O
,	,	PUNCT	O	O	O
«	«	PUNCT	O	O	O
je	je	PRON	O	O	O
connais	connaître	VERB	O	O	O
tout	tout	PRON	O	O	O
,	,	PUNCT	O	O	O
sauf	sauf	ADP	O	O	O
moi	moi	PRON	O	O	O
-	-	PRON	O	O	O
même	même	PRON	O	O	O
»	»	PUNCT	O	O	O
,	,	PUNCT	O	O	O
«	«	PUNCT	O	O	O
tout	tout	PRON	O	O	O
est	être	AUX	O	O	O
périssable	périssable	ADJ	O	O	O
,	,	PUNCT	O	O	O
sauf	sauf	ADP	O	O	O
moi	moi	PRON	O	O	O
»	»	PUNCT	O	O	O
,	,	PUNCT	O	O	O
«	«	PUNCT	O	O	O
tout	tout	PRON	O	O	O
est	être	VERB	O	O	O
dans	dans	ADP	O	O	O
tout	tout	PRON	O	O	O
,	,	PUNCT	O	O	O
sauf	sauf	ADP	O	O	O
moi	moi	PRON	O	O	O
»	»	PUNCT	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
ainsi	ainsi	ADV	O	O	O
de	de	ADP	O	O	O
suite	suite	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Un	un	DET	O	O	O
lapin	lapin	NOUN	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
encre	encre	NOUN	O	O	O
rouge	rouge	ADJ	O	O	O
!	!	PUNCT	O	O	O

cria	crier	VERB	O	O	O
soudain	soudain	ADV	O	O	O
le	le	DET	O	O	O
Professeur	professeur	NOUN	O	O	O
en	en	ADP	O	O	O
se	se	PRON	O	O	O
tournant	tourner	VERB	O	O	O
vers	vers	ADP	O	O	O
ses	son	DET	O	O	O
assistants	assistant	NOUN	O	O	O
.	.	PUNCT	O	O	O

L'	le	DET	O	O	O
un	un	PRON	O	O	O
d'	de	ADP	O	O	O
eux	lui	PRON	O	O	O
ouvrit	ouvrir	VERB	O	O	O
sa	son	DET	O	O	O
valise	valise	NOUN	O	O	O
et	et	CCONJ	O	O	O
en	en	PRON	O	O	O
sortit	sortir	VERB	O	O	O
par	par	ADP	O	O	O
les	le	DET	O	O	O
oreilles	oreille	NOUN	O	O	O
un	un	DET	O	O	O
magnifique	magnifique	ADJ	O	O	O
lapin	lapin	NOUN	O	O	O
russe	russe	ADJ	O	O	O
qui	qui	PRON	O	O	O
gigotait	gigoter	VERB	O	O	O
et	et	CCONJ	O	O	O
grinçait	grincer	VERB	O	O	O
des	un	DET	O	O	O
dents	dent	NOUN	O	O	O
.	.	PUNCT	O	O	O

Un	un	DET	O	O	O
autre	autre	ADJ	O	O	O
apporta	apporter	VERB	O	O	O
un	un	DET	O	O	O
petit	petit	ADJ	O	O	O
baquet	baquet	NOUN	O	O	O
de	de	ADP	O	O	O
tôle	tôle	NOUN	O	O	O
et	et	CCONJ	O	O	O
y	y	PRON	O	O	O
mélangea	mélanger	VERB	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
eau	eau	NOUN	O	O	O
avec	avec	ADP	O	O	O
une	un	DET	O	O	O
poudre	poudre	NOUN	O	O	O
rouge	rouge	ADJ	O	O	O
.	.	PUNCT	O	O	O

On	on	PRON	O	O	O
immergea	immerger	VERB	O	O	O
le	le	DET	O	O	O
lapin	lapin	NOUN	O	O	O
et	et	CCONJ	O	O	O
on	on	PRON	O	O	O
le	le	PRON	O	O	O
sortit	sortir	VERB	O	O	O
écarlate	écarlate	ADJ	O	O	O
du	de	ADP	O	O	O
bain	bain	NOUN	O	O	O
.	.	PUNCT	O	O	O

On	on	PRON	O	O	O
l'	le	PRON	O	O	O
égoutta	égoutter	VERB	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
le	le	DET	O	O	O
Professeur	professeur	NOUN	O	O	O
le	le	PRON	O	O	O
souleva	soulever	VERB	O	O	O
à	à	ADP	O	O	O
bout	bout	NOUN	O	O	O
de	de	ADP	O	O	O
bras	bras	NOUN	O	O	O
par	par	ADP	O	O	O
les	le	DET	O	O	O
oreilles	oreille	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Qu'	que	PRON	O	O	O
est	être	AUX	O	O	O
-	-	PRON	O	O	O
ce	ce	PRON	O	O	O
que	que	PRON	O	O	O
je	je	PRON	O	O	O
tiens	tenir	VERB	O	O	O
là	là	ADV	O	O	O
?	?	PUNCT	O	O	O

me	me	PRON	O	O	O
demanda	demander	VERB	O	O	O
-	-	PRON	O	O	O
t	t	PRON	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Un	un	DET	O	O	O
lapin	lapin	NOUN	O	O	O
teint	teindre	VERB	O	O	O
en	en	ADP	O	O	O
rouge	rouge	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Non	non	ADV	O	O	O
,	,	PUNCT	O	O	O
jeune	jeune	ADJ	O	O	O
homme	homme	NOUN	O	O	O
,	,	PUNCT	O	O	O
non	non	ADV	O	O	O
.	.	PUNCT	O	O	O

Ce	ce	PRON	O	O	O
sont	être	AUX	O	O	O
au	au	ADP	O	O	O
moins	moins	ADV	O	O	O
deux	deux	NUM	O	O	O
cents	cent	DET	O	O	O
lapins	lapin	NOUN	O	O	O
rouges	rouge	ADJ	O	O	O
,	,	PUNCT	O	O	O
comme	comme	SCONJ	O	O	O
vous	vous	PRON	O	O	O
allez	aller	VERB	O	O	O
voir	voir	VERB	O	O	O
si	si	SCONJ	O	O	O
vous	vous	PRON	O	O	O
suivez	suivre	VERB	O	O	O
la	le	DET	O	O	O
bête	bête	NOUN	O	O	O
dans	dans	ADP	O	O	O
toutes	tout	ADJ	O	O	O
les	le	DET	O	O	O
aventures	aventure	NOUN	O	O	O
qui	qui	PRON	O	O	O
vont	aller	VERB	O	O	O
lui	luire	PRON	O	O	O
arriver	arriver	VERB	O	O	O
.	.	PUNCT	O	O	O

Nous	nous	PRON	O	O	O
allons	aller	VERB	O	O	O
bientôt	bientôt	ADV	O	O	O
pénétrer	pénétrer	VERB	O	O	O
dans	dans	ADP	O	O	O
un	un	DET	O	O	O
établissement	établissement	NOUN	O	O	O
que	que	PRON	O	O	O
j'	je	PRON	O	O	O
ai	avoir	AUX	O	O	O
fait	faire	AUX	O	O	O
aménager	aménager	VERB	O	O	O
pour	pour	ADP	O	O	O
mes	mon	DET	O	O	O
études	étude	NOUN	O	O	O
,	,	PUNCT	O	O	O
sous	sou	ADP	O	O	O
un	un	DET	O	O	O
prétexte	prétexte	NOUN	O	O	O
de	de	ADP	O	O	O
philanthropie	philanthropie	NOUN	O	O	O
.	.	PUNCT	O	O	O

Des	un	DET	O	O	O
Scîents	scîent	NOUN	O	O	O
de	de	ADP	O	O	O
toutes	tout	DET	O	O	O
espèces	espèce	NOUN	O	O	O
y	y	PRON	O	O	O
travaillent	travailler	VERB	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
chaîne	chaîne	NOUN	O	O	O
.	.	PUNCT	O	O	O

Nous	nous	PRON	O	O	O
allons	aller	VERB	O	O	O
leur	son	PRON	O	O	O
livrer	livrer	VERB	O	O	O
ce	ce	DET	O	O	O
lapin	lapin	NOUN	O	O	O
rouge	rouge	ADJ	O	O	O
.	.	PUNCT	O	O	O

Vous	vous	PRON	O	O	O
verrez	voir	VERB	O	O	O
que	que	SCONJ	O	O	O
chacun	chacun	PRON	O	O	O
aura	avoir	VERB	O	O	O
son	son	DET	O	O	O
lapin	lapin	NOUN	O	O	O
et	et	CCONJ	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
restera	rester	VERB	O	O	O
peutêtre	peutêtre	ADV	O	O	O
encore	encore	ADV	O	O	O
de	de	DET	O	O	O
quoi	quoi	PRON	O	O	O
faire	faire	VERB	O	O	O
un	un	DET	O	O	O
civet	civet	NOUN	O	O	O
.	.	PUNCT	O	O	O
Je	je	PRON	O	O	O
me	me	PRON	O	O	O
laissai	laisser	VERB	O	O	O
conduire	conduire	VERB	O	O	O
.	.	PUNCT	O	O	O

Nous	nous	PRON	O	O	O
entrâmes	entrer	VERB	O	O	O
dans	dans	ADP	O	O	O
une	un	DET	O	O	O
galerie	galerie	NOUN	O	O	O
qui	qui	PRON	O	O	O
allongeait	allonger	VERB	O	O	O
devant	devant	ADP	O	O	O
nous	nous	PRON	O	O	O
à	à	ADP	O	O	O
perte	perte	NOUN	O	O	O
de	de	ADP	O	O	O
vue	vue	NOUN	O	O	O
une	un	DET	O	O	O
enfilade	enfilade	NOUN	O	O	O
de	de	ADP	O	O	O
tables	table	NOUN	O	O	O
de	de	ADP	O	O	O
laboratoires	laboratoire	NOUN	O	O	O
.	.	PUNCT	O	O	O

Tous	tout	ADJ	O	O	O
les	le	DET	O	O	O
dix	dix	NUM	O	O	O
ou	ou	CCONJ	O	O	O
douze	douze	NUM	O	O	O
pas	pas	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
Scient	scient	NOUN	O	O	O
vêtu	vêtir	VERB	O	O	O
de	de	ADP	O	O	O
blanc	blanc	ADJ	O	O	O
attendait	attendre	VERB	O	O	O
,	,	PUNCT	O	O	O
armé	armer	VERB	O	O	O
ou	ou	CCONJ	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
scalpel	scalpel	NOUN	O	O	O
,	,	PUNCT	O	O	O
ou	ou	CCONJ	O	O	O
d'	de	ADP	O	O	O
une	un	DET	O	O	O
balance	balance	NOUN	O	O	O
,	,	PUNCT	O	O	O
ou	ou	CCONJ	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
chalumeau	chalumeau	NOUN	O	O	O
,	,	PUNCT	O	O	O
ou	ou	CCONJ	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
calorimètre	calorimètre	NOUN	O	O	O
,	,	PUNCT	O	O	O
ou	ou	CCONJ	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
microscope	microscope	NOUN	O	O	O
,	,	PUNCT	O	O	O

chacun	chacun	PRON	O	O	O
enfin	enfin	ADV	O	O	O
avec	avec	ADP	O	O	O
son	son	DET	O	O	O
instrument	instrument	NOUN	O	O	O
particulier	particulier	ADJ	O	O	O
qu'	que	PRON	O	O	O
il	il	PRON	O	O	O
ne	ne	ADV	O	O	O
m'	me	PRON	O	O	O
était	être	AUX	O	O	O
pas	pas	ADV	O	O	O
toujours	toujours	ADV	O	O	O
possible	possible	ADJ	O	O	O
de	de	ADP	O	O	O
nommer	nommer	VERB	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Ils	il	PRON	O	O	O
sont	être	VERB	O	O	O
à	à	ADP	O	O	O
jeun	jeun	PROPN	O	O	O
,	,	PUNCT	O	O	O
me	me	PRON	O	O	O
dit	dire	VERB	O	O	O
le	le	DET	O	O	O
savant	savant	ADJ	O	O	O
vieillard	vieillard	NOUN	O	O	O
.	.	PUNCT	O	O	O

Ils	il	PRON	O	O	O
n'	ne	ADV	O	O	O
ont	avoir	AUX	O	O	O
encore	encore	ADV	O	O	O
rien	rien	PRON	O	O	O
eu	avoir	VERB	O	O	O
à	à	ADP	O	O	O
se	se	PRON	O	O	O
mettre	mettre	VERB	O	O	O
sous	sou	ADP	O	O	O
l'	le	DET	O	O	O
entendement	entendement	NOUN	O	O	O
de	de	ADP	O	O	O
toute	tout	ADJ	O	O	O
la	le	DET	O	O	O
journée	journée	NOUN	O	O	O
.	.	PUNCT	O	O	O

Vous	vous	PRON	O	O	O
allez	aller	VERB	O	O	O
les	le	PRON	O	O	O
voir	voir	VERB	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
fête	fête	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
monta	monter	VERB	O	O	O
sur	sur	ADP	O	O	O
un	un	DET	O	O	O
petit	petit	ADJ	O	O	O
socle	socle	NOUN	O	O	O
de	de	ADP	O	O	O
marbre	marbre	NOUN	O	O	O
établi	établir	VERB	O	O	O
près	près	ADV	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
entrée	entrée	NOUN	O	O	O
et	et	CCONJ	O	O	O
,	,	PUNCT	O	O	O
d'	de	ADP	O	O	O
une	un	DET	O	O	O
voix	voix	NOUN	O	O	O
claironnante	claironnant	ADJ	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
annonça	annoncer	VERB	O	O	O
:	:	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Messieurs	monsieur	NOUN	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
chasse	chasse	NOUN	O	O	O
de	de	ADP	O	O	O
Pan	pan	PROPN	O	O	O
est	être	AUX	O	O	O
ouverte	ouvert	ADJ	O	O	O
!	!	PUNCT	O	O	O

On	on	PRON	O	O	O
entendit	entendre	VERB	O	O	O
un	un	DET	O	O	O
roulement	roulement	NOUN	O	O	O
de	de	ADP	O	O	O
murmures	murmure	NOUN	O	O	O
de	de	ADP	O	O	O
satisfaction	satisfaction	NOUN	O	O	O
s'	se	PRON	O	O	O
enfuir	enfuir	VERB	O	O	O
à	à	ADP	O	O	O
perte	perte	NOUN	O	O	O
d'	de	ADP	O	O	O
oreille	oreille	NOUN	O	O	O
,	,	PUNCT	O	O	O
refluer	refluer	VERB	O	O	O
,	,	PUNCT	O	O	O
s'	se	PRON	O	O	O
éloigner	éloigner	VERB	O	O	O
encore	encore	ADV	O	O	O
,	,	PUNCT	O	O	O
onduler	onduler	VERB	O	O	O
,	,	PUNCT	O	O	O
s'	se	PRON	O	O	O
apaiser	apaiser	VERB	O	O	O
et	et	CCONJ	O	O	O
s'	se	PRON	O	O	O
éteindre	éteindre	VERB	O	O	O
.	.	PUNCT	O	O	O

Dans	dans	ADP	O	O	O
la	le	DET	O	O	O
gravité	gravité	NOUN	O	O	O
du	de	ADP	O	O	O
silence	silence	NOUN	O	O	O
blanc	blanc	ADJ	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
professeur	professeur	NOUN	O	O	O
Mumu	mumu	PROPN	O	O	O
