I	i	X	O	O	O
cependant	cependant	ADV	O	O	O
à	à	ADP	O	O	O
cause	cause	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
rapidité	rapidité	NOUN	O	O	O
des	de	ADP	O	O	O
mouvements	mouvement	NOUN	O	O	O
.	.	PUNCT	O	O	O

Puis	pouvoir	CCONJ	O	O	O
il	il	PRON	O	O	O
me	me	PRON	O	O	O
sembla	sembler	VERB	O	O	O
voir	voir	VERB	O	O	O
des	un	DET	O	O	O
physionomies	physionomie	NOUN	O	O	O
de	de	ADP	O	O	O
Mogols	mogols	PROPN	O	O	O
ou	ou	CCONJ	O	O	O
de	de	ADP	O	O	O
Chinois	chinois	NOUN	O	O	O
,	,	PUNCT	O	O	O
grosses	gros	ADJ	O	O	O
comme	comme	ADP	O	O	O
des	un	DET	O	O	O
pois	pois	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
«	«	PUNCT	O	O	O
Que	que	PRON	O	O	O
voyez	voir	VERB	O	O	O
-	-	PRON	O	O	O
vous	vous	PRON	O	O	O
?	?	PUNCT	O	O	O
»	»	PUNCT	O	O	O
demanda	demander	VERB	O	O	O
Esthio	esthio	PROPN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
«	«	PUNCT	O	O	O
Des	un	DET	O	O	O
Chinois	chinois	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
me	me	PRON	O	O	O
semble	sembler	VERB	O	O	O
?	?	PUNCT	O	O	O

»	»	PUNCT	O	O	O

—	—	PUNCT	O	O	O
«	«	PUNCT	O	O	O
Bien	bien	ADV	O	O	O
,	,	PUNCT	O	O	O
attendez	attendre	VERB	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
y	y	PRON	O	O	O
a	avoir	VERB	O	O	O
un	un	DET	O	O	O
capitule	capitule	NOUN	O	O	O
chinois	chinois	ADJ	O	O	O
,	,	PUNCT	O	O	O
près	près	ADV	O	O	O
de	de	ADP	O	O	O
chez	chez	ADP	O	O	O
maman	maman	NOUN	O	O	O
.	.	PUNCT	O	O	O

Les	le	DET	O	O	O
Iles	ile	NOUN	O	O	O
comptent	compter	VERB	O	O	O
parmi	parmi	ADP	O	O	O
leurs	leur	DET	O	O	O
habitants	habitant	NOUN	O	O	O
autant	autant	ADV	O	O	O
d'	de	ADP	O	O	O
Asiatiques	asiatique	NOUN	O	O	O
,	,	PUNCT	O	O	O
Peaux	peau	NOUN	O	O	O
-	-	NOUN	O	O	O
Rouges	rouge	NOUN	O	O	O
,	,	PUNCT	O	O	O
Africains	africain	NOUN	O	O	O
,	,	PUNCT	O	O	O
Nègres	nègre	NOUN	O	O	O
et	et	CCONJ	O	O	O
Soudanais	soudanais	NOUN	O	O	O
,	,	PUNCT	O	O	O
que	que	SCONJ	O	O	O
de	de	ADP	O	O	O
Blancs	blanc	NOUN	O	O	O
.	.	PUNCT	O	O	O

Voilà	voilà	VERB	O	O	O
qui	qui	PRON	O	O	O
heurte	heurter	VERB	O	O	O
un	un	DET	O	O	O
peu	peu	ADV	O	O	O
les	le	DET	O	O	O
préjugés	préjugé	NOUN	O	O	O
des	de	ADP	O	O	O
Blancs	blanc	NOUN	O	O	O
concernant	concerner	VERB	O	O	O
la	le	DET	O	O	O
supériorité	supériorité	NOUN	O	O	O
de	de	ADP	O	O	O
leur	son	DET	O	O	O
race	race	NOUN	O	O	O
?	?	PUNCT	O	O	O

Nous	nous	PRON	O	O	O
avons	avoir	AUX	O	O	O
constaté	constater	VERB	O	O	O
aux	à	ADP	O	O	O
Iles	iles	PROPN	O	O	O
que	que	SCONJ	O	O	O
les	le	DET	O	O	O
hommes	homme	NOUN	O	O	O
qui	qui	PRON	O	O	O
méritent	mériter	VERB	O	O	O
l'	le	DET	O	O	O
épithète	épithète	NOUN	O	O	O
d'	de	ADP	O	O	O
humains	humain	NOUN	O	O	O
sont	être	AUX	O	O	O
relativement	relativement	ADV	O	O	O
plus	plus	ADV	O	O	O
nombreux	nombreux	ADJ	O	O	O
parmi	parmi	ADP	O	O	O
les	le	DET	O	O	O
races	race	NOUN	O	O	O
dites	dire	VERB	O	O	O
inférieures	inférieur	ADJ	O	O	O
que	que	SCONJ	O	O	O
parmi	parmi	ADP	O	O	O
celles	celui	PRON	O	O	O
classées	classer	VERB	O	O	O
par	par	ADP	O	O	O
les	le	DET	O	O	O
savants	savant	NOUN	O	O	O
blancs	blanc	ADJ	O	O	O
au	au	ADP	O	O	O
nombre	nombre	NOUN	O	O	O
des	de	ADP	O	O	O
races	race	NOUN	O	O	O
supérieures	supérieur	ADJ	O	O	O
.	.	PUNCT	O	O	O

Ah	ah	INTJ	O	O	O
!	!	PUNCT	O	O	O
voici	voici	VERB	O	O	O
Giroflée	giroflée	PROPN	O	O	O
!	!	PUNCT	O	O	O
»	»	PUNCT	O	O	O

Un	un	DET	O	O	O
intérieur	intérieur	NOUN	O	O	O
de	de	ADP	O	O	O
chambre	chambre	NOUN	O	O	O
à	à	ADP	O	O	O
coucher	coucher	VERB	O	O	O
apparut	apparaître	VERB	O	O	O
avec	avec	ADP	O	O	O
une	un	DET	O	O	O
distinction	distinction	NOUN	O	O	O
parfaite	parfait	ADJ	O	O	O
.	.	PUNCT	O	O	O

Une	un	DET	O	O	O
Giroflée	giroflée	NOUN	O	O	O
miniature	miniature	ADJ	O	O	O
se	se	PRON	O	O	O
tenait	tenir	VERB	O	O	O
debout	debout	ADV	O	O	O
près	près	ADV	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
lit	lit	NOUN	O	O	O
où	où	PRON	O	O	O
l'	le	PRON	O	O	O
on	on	PRON	O	O	O
discernait	discerner	VERB	O	O	O
nettement	nettement	ADV	O	O	O
un	un	DET	O	O	O
vénérable	vénérable	ADJ	O	O	O
et	et	CCONJ	O	O	O
pâle	pâle	ADJ	O	O	O
visage	visage	NOUN	O	O	O
de	de	ADP	O	O	O
femme	femme	NOUN	O	O	O
.	.	PUNCT	O	O	O

Toutés	touté	ADJ	O	O	O
deux	deux	PRON	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
malade	malade	NOUN	O	O	O
et	et	CCONJ	O	O	O
Giroflée	giroflée	PROPN	O	O	O
,	,	PUNCT	O	O	O
nous	nous	PRON	O	O	O
souriaient	sourire	VERB	O	O	O
et	et	CCONJ	O	O	O
nous	nous	PRON	O	O	O
faisaient	faire	VERB	O	O	O
un	un	DET	O	O	O
salut	salut	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
tête	tête	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
«	«	PUNCT	O	O	O
Quelle	quel	DET	O	O	O
distance	distance	NOUN	O	O	O
?	?	PUNCT	O	O	O

—	—	PUNCT	O	O	O
«	«	PUNCT	O	O	O
A	à	ADP	O	O	O
cent	cent	NUM	O	O	O
milles	mille	NOUN	O	O	O
en	en	ADP	O	O	O
mer	mer	NOUN	O	O	O
.	.	PUNCT	O	O	O

»	»	PUNCT	O	O	O

Une	un	DET	O	O	O
sonnette	sonnette	NOUN	O	O	O
retentit	retentir	VERB	O	O	O
;	;	PUNCT	O	O	O

il	il	PRON	O	O	O
ferma	fermer	VERB	O	O	O
la	le	DET	O	O	O
lucarne	lucarne	NOUN	O	O	O
et	et	CCONJ	O	O	O
la	le	DET	O	O	O
sphère	sphère	NOUN	O	O	O
noircit	noircir	VERB	O	O	O
.	.	PUNCT	O	O	O

ESTHIO	esthio	PROPN	O	O	O

Voilà	voilà	VERB	O	O	O
pour	pour	ADP	O	O	O
aujourd'hui	aujourd'hui	ADV	O	O	O
.	.	PUNCT	O	O	O

Esthia	esthia	PROPN	O	O	O
nous	nous	PRON	O	O	O
rappelle	rappeler	VERB	O	O	O
.	.	PUNCT	O	O	O

»	»	PUNCT	O	O	O

XV	xv	NUM	O	O	O

MÉDECINE	médecine	NOUN	O	O	O
ET	et	CCONJ	O	O	O
THÉRAPEUTIQUE	thérapeutique	ADJ	O	O	O
ILIENNE	ilienne	PROPN	O	O	O

«	«	PUNCT	O	O	O
J'	je	PRON	O	O	O
AI	avoir	AUX	O	O	O
vu	voir	VERB	O	O	O
maman	maman	NOUN	O	O	O
»	»	PUNCT	O	O	O
,	,	PUNCT	O	O	O
dit	dire	VERB	O	O	O
Esthio	esthio	PROPN	O	O	O
en	en	ADP	O	O	O
rentrant	rentrer	VERB	O	O	O
dans	dans	ADP	O	O	O
la	le	DET	O	O	O
salle	salle	NOUN	O	O	O
à	à	ADP	O	O	O
manger	manger	VERB	O	O	O
.	.	PUNCT	O	O	O

Elle	lui	PRON	O	O	O
nous	nous	PRON	O	O	O
a	avoir	AUX	O	O	O
envoyé	envoyer	VERB	O	O	O
de	de	ADP	O	O	O
son	son	DET	O	O	O
lit	lit	NOUN	O	O	O
un	un	DET	O	O	O
bon	bon	ADJ	O	O	O
sourire	sourire	NOUN	O	O	O
.	.	PUNCT	O	O	O

Je	je	PRON	O	O	O
ne	ne	ADV	O	O	O
crois	croire	VERB	O	O	O
pas	pas	ADV	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
y	y	PRON	O	O	O
ait	avoir	VERB	O	O	O
aucun	aucun	DET	O	O	O
danger	danger	NOUN	O	O	O
...	...	PUNCT	O	O	O

Mon	mon	DET	O	O	O
frère	frère	NOUN	O	O	O
,	,	PUNCT	O	O	O
vous	vous	PRON	O	O	O
devez	devoir	VERB	O	O	O
être	être	AUX	O	O	O
assez	assez	ADV	O	O	O
surpris	surprendre	VERB	O	O	O
et	et	CCONJ	O	O	O
désappointé	désappointer	VERB	O	O	O
en	en	ADP	O	O	O
remarquant	remarquer	VERB	O	O	O
que	que	SCONJ	O	O	O
les	le	DET	O	O	O
maladies	maladie	NOUN	O	O	O
poursuivent	poursuivre	VERB	O	O	O
jusqu'	jusque	ADP	O	O	O
ici	ici	ADV	O	O	O
la	le	DET	O	O	O
pauvre	pauvre	ADJ	O	O	O
humanité	humanité	NOUN	O	O	O
?	?	PUNCT	O	O	O

Moi	moi	ADV	O	O	O

J'	je	PRON	O	O	O
allais	aller	VERB	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
effet	effet	NOUN	O	O	O
,	,	PUNCT	O	O	O
vous	vous	PRON	O	O	O
parler	parler	VERB	O	O	O
de	de	ADP	O	O	O
cela	celer	PRON	O	O	O
.	.	PUNCT	O	O	O

ESTHIO	esthio	PROPN	O	O	O

Vous	vous	PRON	O	O	O
vous	vous	PRON	O	O	O
demandez	demander	VERB	O	O	O
sans	sans	ADP	O	O	O
doute	doute	NOUN	O	O	O
aussi	aussi	ADV	O	O	O
si	si	SCONJ	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
maladies	maladie	NOUN	O	O	O
du	de	ADP	O	O	O
corps	corps	NOUN	O	O	O
ne	ne	ADV	O	O	O
nous	nous	PRON	O	O	O
étant	être	AUX	O	O	O
pas	pas	ADV	O	O	O
épargnées	épargner	VERB	O	O	O
,	,	PUNCT	O	O	O
du	de	ADP	O	O	O
moins	moins	ADV	O	O	O
,	,	PUNCT	O	O	O
nous	nous	PRON	O	O	O
avons	avoir	AUX	O	O	O
triomphé	triompher	VERB	O	O	O
de	de	ADP	O	O	O
celles	celui	PRON	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
âme	âme	NOUN	O	O	O
?	?	PUNCT	O	O	O

Je	je	PRON	O	O	O
veux	vouloir	VERB	O	O	O
dire	dire	VERB	O	O	O
des	un	DET	O	O	O
vices	vice	NOUN	O	O	O
?	?	PUNCT	O	O	O

Moi	moi	ADV	O	O	O

Je	je	PRON	O	O	O
n'	ne	ADV	O	O	O
aurais	avoir	AUX	O	O	O
pas	pas	ADV	O	O	O
osé	oser	VERB	O	O	O
.	.	PUNCT	O	O	O

ESTHIO	esthio	PROPN	O	O	O

J'	je	PRON	O	O	O
ose	ose	VERB	O	O	O
donc	donc	ADV	O	O	O
pour	pour	ADP	O	O	O
vous	vous	PRON	O	O	O
.	.	PUNCT	O	O	O

Maladies	maladie	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
âme	âme	NOUN	O	O	O
ou	ou	CCONJ	O	O	O
maladies	maladie	NOUN	O	O	O
du	de	ADP	O	O	O
corps	corps	NOUN	O	O	O
sont	être	AUX	O	O	O
inhérentes	inhérent	ADJ	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
humanité	humanité	NOUN	O	O	O
...	...	PUNCT	O	O	O

Hélas	hélas	INTJ	O	O	O
!	!	PUNCT	O	O	O

la	le	DET	O	O	O
maladie	maladie	NOUN	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
souffrance	souffrance	NOUN	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
douleur	douleur	NOUN	O	O	O
,	,	PUNCT	O	O	O
votre	votre	DET	O	O	O
Michelet	michelet	PROPN	O	O	O
ne	ne	ADV	O	O	O
l'	le	PRON	O	O	O
a	avoir	AUX	O	O	O
-	-	PRON	O	O	O
t	t	PRON	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
pas	pas	ADV	O	O	O
dit	dire	VERB	O	O	O
:	:	PUNCT	O	O	O
«	«	PUNCT	O	O	O
La	le	DET	O	O	O
mort	mort	NOUN	O	O	O
ne	ne	ADV	O	O	O
fut	être	AUX	O	O	O
jamais	jamais	ADV	O	O	O
notre	notre	DET	O	O	O
objection	objection	NOUN	O	O	O
sérieuse	sérieux	ADJ	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
la	le	DET	O	O	O
douleur	douleur	NOUN	O	O	O
est	être	AUX	O	O	O
une	un	DET	O	O	O
grave	grave	ADJ	O	O	O
,	,	PUNCT	O	O	O
cruelle	cruel	ADJ	O	O	O
,	,	PUNCT	O	O	O
terrible	terrible	ADJ	O	O	O
objection	objection	NOUN	O	O	O
»	»	PUNCT	O	O	O
.	.	PUNCT	O	O	O

Hé	hé	INTJ	O	O	O
bien	bien	ADV	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
douleur	douleur	NOUN	O	O	O
née	naître	VERB	O	O	O
du	de	ADP	O	O	O
vice	vice	NOUN	O	O	O
disparaît	disparaître	VERB	O	O	O
graduellement	graduellement	ADV	O	O	O
dans	dans	ADP	O	O	O
ces	ce	DET	O	O	O
Iles	ile	NOUN	O	O	O
et	et	CCONJ	O	O	O
ira	aller	VERB	O	O	O
s'	se	PRON	O	O	O
éteignant	éteindre	VERB	O	O	O
au	au	ADP	O	O	O
fur	fur	NOUN	O	O	O
et	et	CCONJ	O	O	O
à	à	ADP	O	O	O
mesure	mesure	NOUN	O	O	O
que	que	SCONJ	O	O	O
l'	le	DET	O	O	O
influence	influence	NOUN	O	O	O
des	de	ADP	O	O	O
anciennes	ancien	ADJ	O	O	O
moeurs	moeurs	NOUN	O	O	O
des	de	ADP	O	O	O
Androcéphales	androcéphale	NOUN	O	O	O
,	,	PUNCT	O	O	O
importées	importer	VERB	O	O	O
avec	avec	ADP	O	O	O
la	le	DET	O	O	O
vie	vie	NOUN	O	O	O
par	par	ADP	O	O	O
les	le	DET	O	O	O
pionniers	pionnier	NOUN	O	O	O
de	de	ADP	O	O	O
nos	notre	DET	O	O	O
contrées	contrée	NOUN	O	O	O
,	,	PUNCT	O	O	O
disparaîtra	disparaître	VERB	O	O	O
.	.	PUNCT	O	O	O

Cela	celer	PRON	O	O	O
demandera	demander	VERB	O	O	O
sans	sans	ADP	O	O	O
doute	doute	NOUN	O	O	O
plusieurs	plusieurs	DET	O	O	O
générations	génération	NOUN	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
aussi	aussi	ADV	O	O	O
,	,	PUNCT	O	O	O
au	au	ADP	O	O	O
fur	fur	NOUN	O	O	O
et	et	CCONJ	O	O	O
à	à	ADP	O	O	O
mesure	mesure	NOUN	O	O	O
que	que	PRON	O	O	O
prévaudra	prévaloir	VERB	O	O	O
dans	dans	ADP	O	O	O
les	le	DET	O	O	O
générations	génération	NOUN	O	O	O
nouvelles	nouveau	ADJ	O	O	O
,	,	PUNCT	O	O	O
autochtones	autochtone	ADJ	O	O	O
,	,	PUNCT	O	O	O
l'	le	DET	O	O	O
influence	influence	NOUN	O	O	O
des	de	ADP	O	O	O
moeurs	moeurs	NOUN	O	O	O
proprement	proprement	ADV	O	O	O
iliennes	ilienne	ADJ	O	O	O
,	,	PUNCT	O	O	O
ainsi	ainsi	ADV	O	O	O
que	que	SCONJ	O	O	O
nos	notre	DET	O	O	O
systèmes	système	NOUN	O	O	O
d'	de	ADP	O	O	O
éducation	éducation	NOUN	O	O	O
physique	physique	ADJ	O	O	O
ou	ou	CCONJ	O	O	O
mentale	mental	ADJ	O	O	O

,	,	PUNCT	O	O	O
cette	ce	DET	O	O	O
abolition	abolition	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
douleur	douleur	NOUN	O	O	O
sera	être	AUX	O	O	O
accélérée	accélérer	VERB	O	O	O
.	.	PUNCT	O	O	O

Malheureusement	malheureusement	ADV	O	O	O
,	,	PUNCT	O	O	O
nous	nous	PRON	O	O	O
n'	ne	ADV	O	O	O
en	en	PRON	O	O	O
sommes	être	VERB	O	O	O
pas	pas	ADV	O	O	O
encore	encore	ADV	O	O	O
là	là	ADV	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
ces	ce	DET	O	O	O
îles	île	NOUN	O	O	O
abritent	abriter	VERB	O	O	O
bien	bien	ADV	O	O	O
des	un	DET	O	O	O
malades	malade	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
,	,	PUNCT	O	O	O
ce	ce	PRON	O	O	O
qui	qui	PRON	O	O	O
est	être	AUX	O	O	O
pire	pire	ADV	O	O	O
,	,	PUNCT	O	O	O
des	un	DET	O	O	O
êtres	être	NOUN	O	O	O
vicieux	vicieux	ADJ	O	O	O
et	et	CCONJ	O	O	O
criminels	criminel	ADJ	O	O	O
.	.	PUNCT	O	O	O

MOI	moi	PROPN	O	O	O

Comment	comment	ADV	O	O	O
traitez	traiter	VERB	O	O	O
-	-	PRON	O	O	O
vous	vous	PRON	O	O	O
les	le	DET	O	O	O
uns	un	PRON	O	O	O
et	et	CCONJ	O	O	O
les	le	DET	O	O	O
autres	autre	PRON	O	O	O
?	?	PUNCT	O	O	O

ESTHIO	esthio	PROPN	O	O	O

L'	le	DET	O	O	O
adage	adage	NOUN	O	O	O
antique	antique	ADJ	O	O	O
:	:	PUNCT	O	O	O
Nul	nul	PRON	O	O	O
n'	ne	ADV	O	O	O
est	être	AUX	O	O	O
méchant	méchant	ADJ	O	O	O
—	—	PUNCT	O	O	O
ni	ni	CCONJ	O	O	O
malade	malade	ADJ	O	O	O
—	—	PUNCT	O	O	O
volontairement	volontairement	ADV	O	O	O
est	être	AUX	O	O	O
la	le	DET	O	O	O
base	base	NOUN	O	O	O
de	de	ADP	O	O	O
notre	notre	DET	O	O	O
thérapeutique	thérapeutique	NOUN	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
bon	bon	ADJ	O	O	O
sens	sens	NOUN	O	O	O
,	,	PUNCT	O	O	O
l'	le	DET	O	O	O
hygiène	hygiène	NOUN	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
patience	patience	NOUN	O	O	O
la	le	DET	O	O	O
bonté	bonté	NOUN	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
fermeté	fermeté	NOUN	O	O	O
,	,	PUNCT	O	O	O
l'	le	DET	O	O	O
amour	amour	NOUN	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
un	un	DET	O	O	O
mot	mot	NOUN	O	O	O
:	:	PUNCT	O	O	O
les	le	DET	O	O	O
vertus	vertu	NOUN	O	O	O
,	,	PUNCT	O	O	O
voilà	voilà	VERB	O	O	O
nos	notre	DET	O	O	O
grands	grand	ADJ	O	O	O
médecins	médecin	NOUN	O	O	O
.	.	PUNCT	O	O	O

Ici	ici	ADV	O	O	O
,	,	PUNCT	O	O	O
d'	de	ADP	O	O	O
abord	abord	NOUN	O	O	O
chacun	chacun	PRON	O	O	O
est	être	VERB	O	O	O
à	à	ADP	O	O	O
soi	soi	PRON	O	O	O
-	-	PRON	O	O	O
même	même	ADV	O	O	O
son	son	DET	O	O	O
médecin	médecin	NOUN	O	O	O
,	,	PUNCT	O	O	O
selon	selon	ADP	O	O	O
ce	ce	PRON	O	O	O
que	que	PRON	O	O	O
Socrate	socrate	PROPN	O	O	O
recommandait	recommander	VERB	O	O	O
il	il	PRON	O	O	O
y	y	PRON	O	O	O
a	avoir	VERB	O	O	O
déjà	déjà	ADV	O	O	O
fort	fort	ADV	O	O	O
long	long	ADJ	O	O	O
-	-	NOUN	O	O	O
 	 	SPACE	O	O	O
temps	temps	NOUN	O	O	O
.	.	PUNCT	O	O	O

Rien	rien	PRON	O	O	O
ne	ne	ADV	O	O	O
nous	nous	PRON	O	O	O
paraît	paraître	VERB	O	O	O
grotesque	grotesque	ADJ	O	O	O
et	et	CCONJ	O	O	O
même	même	ADV	O	O	O
outrageant	outrageant	ADJ	O	O	O
pour	pour	ADP	O	O	O
la	le	DET	O	O	O
dignité	dignité	NOUN	O	O	O
humaine	humain	ADJ	O	O	O
comme	comme	ADP	O	O	O
la	le	DET	O	O	O
conception	conception	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
médecine	médecine	NOUN	O	O	O
qui	qui	PRON	O	O	O
règne	régner	VERB	O	O	O
aux	à	ADP	O	O	O
Pays	pays	NOUN	O	O	O
anthropomorphiques	anthropomorphique	ADJ	O	O	O
.	.	PUNCT	O	O	O

Faut	falloir	VERB	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
que	que	SCONJ	O	O	O
la	le	DET	O	O	O
crédulité	crédulité	NOUN	O	O	O
humaine	humain	ADJ	O	O	O
soit	être	AUX	O	O	O
insondable	insondable	ADJ	O	O	O
!	!	PUNCT	O	O	O

Imaginer	imaginer	VERB	O	O	O
qu'	que	SCONJ	O	O	O
un	un	DET	O	O	O
homme	homme	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
homme	homme	NOUN	O	O	O
comme	comme	ADP	O	O	O
un	un	DET	O	O	O
autre	autre	PRON	O	O	O
,	,	PUNCT	O	O	O
soit	être	AUX	O	O	O
jamais	jamais	ADV	O	O	O
—	—	PUNCT	O	O	O
quelque	quelque	DET	O	O	O
don	don	NOUN	O	O	O
naturel	naturel	ADJ	O	O	O
ou	ou	CCONJ	O	O	O
quelque	quelque	DET	O	O	O
science	science	NOUN	O	O	O
qu'	que	PRON	O	O	O
il	il	PRON	O	O	O
possède	posséder	VERB	O	O	O
—	—	PUNCT	O	O	O
de	de	ADP	O	O	O
taille	taille	NOUN	O	O	O
à	à	ADP	O	O	O
connaître	connaître	VERB	O	O	O
l'	le	DET	O	O	O
organisme	organisme	NOUN	O	O	O
physique	physique	ADJ	O	O	O
ou	ou	CCONJ	O	O	O
mental	mental	ADJ	O	O	O
des	de	ADP	O	O	O
hommes	homme	NOUN	O	O	O
qu'	que	PRON	O	O	O
il	il	PRON	O	O	O
prétend	prétendre	VERB	O	O	O
soigner	soigner	VERB	O	O	O
,	,	PUNCT	O	O	O
équivaut	équivaloir	VERB	O	O	O
à	à	ADP	O	O	O
croire	croire	VERB	O	O	O
que	que	SCONJ	O	O	O
vous	vous	PRON	O	O	O
ou	ou	CCONJ	O	O	O
moi	moi	PRON	O	O	O
soyons	être	AUX	O	O	O
capable	capable	ADJ	O	O	O
de	de	ADP	O	O	O
pénétrer	pénétrer	VERB	O	O	O
à	à	ADP	O	O	O
notre	notre	DET	O	O	O
gré	gré	NOUN	O	O	O
les	le	DET	O	O	O
mystères	mystère	NOUN	O	O	O
de	de	ADP	O	O	O
telles	tel	DET	O	O	O
étoiles	étoile	NOUN	O	O	O
qu'	que	PRON	O	O	O
il	il	PRON	O	O	O
nous	nous	PRON	O	O	O
arrive	arriver	VERB	O	O	O
de	de	ADP	O	O	O
regarder	regarder	VERB	O	O	O
.	.	PUNCT	O	O	O

Un	un	DET	O	O	O
être	être	NOUN	O	O	O
humain	humain	ADJ	O	O	O
est	être	AUX	O	O	O
un	un	DET	O	O	O
cosmos	cosmos	NOUN	O	O	O
infini	infini	ADJ	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
univers	univers	NOUN	O	O	O
recélant	recéler	VERB	O	O	O
l'	le	DET	O	O	O
éternité	éternité	NOUN	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
science	science	NOUN	O	O	O
,	,	PUNCT	O	O	O
si	si	ADV	O	O	O
avancée	avancé	ADJ	O	O	O
qu'	que	PRON	O	O	O
elle	lui	PRON	O	O	O
soit	être	AUX	O	O	O
,	,	PUNCT	O	O	O
ne	ne	ADV	O	O	O
sait	savoir	VERB	O	O	O
jamais	jamais	ADV	O	O	O
autre	autre	ADJ	O	O	O
chose	chose	NOUN	O	O	O
que	que	SCONJ	O	O	O
reconnaître	reconnaître	VERB	O	O	O
ce	ce	DET	O	O	O
cosmos	cosmos	NOUN	O	O	O
:	:	PUNCT	O	O	O

Je	je	PRON	O	O	O
ne	ne	ADV	O	O	O
sais	savoir	VERB	O	O	O
qu'	que	ADV	O	O	O
une	un	DET	O	O	O
chose	chose	NOUN	O	O	O
,	,	PUNCT	O	O	O
c'	ce	PRON	O	O	O
est	être	VERB	O	O	O
que	que	SCONJ	O	O	O
je	je	PRON	O	O	O
ne	ne	ADV	O	O	O
sais	savoir	VERB	O	O	O
rien	rien	PRON	O	O	O
.	.	PUNCT	O	O	O

Nos	notre	DET	O	O	O
savants	savant	NOUN	O	O	O
iliens	ilien	ADJ	O	O	O
,	,	PUNCT	O	O	O
physiologues	physiologue	NOUN	O	O	O
,	,	PUNCT	O	O	O
physiocrates	physiocrate	NOUN	O	O	O
,	,	PUNCT	O	O	O
biologistes	biologiste	NOUN	O	O	O
,	,	PUNCT	O	O	O
pathologues	pathologue	NOUN	O	O	O
,	,	PUNCT	O	O	O
chirurgiens	chirurgien	NOUN	O	O	O
ou	ou	CCONJ	O	O	O
psychologues	psychologue	NOUN	O	O	O
n'	ne	ADV	O	O	O
ont	avoir	VERB	O	O	O
d'	de	DET	O	O	O
autre	autre	ADJ	O	O	O
prétention	prétention	NOUN	O	O	O
qu'	que	SCONJ	O	O	O
étudier	étudier	VERB	O	O	O
chacun	chacun	PRON	O	O	O
une	un	DET	O	O	O
parcelle	parcelle	NOUN	O	O	O
minuscule	minuscule	ADJ	O	O	O
de	de	ADP	O	O	O
cet	ce	DET	O	O	O
insondable	insondable	ADJ	O	O	O
Tout	tout	NOUN	O	O	O
,	,	PUNCT	O	O	O
sans	sans	ADP	O	O	O
celle	celui	PRON	O	O	O
,	,	PUNCT	O	O	O
exorbitante	exorbitant	ADJ	O	O	O
et	et	CCONJ	O	O	O
hilarante	hilarant	ADJ	O	O	O
,	,	PUNCT	O	O	O
d'	de	ADP	O	O	O
intervenir	intervenir	VERB	O	O	O
dans	dans	ADP	O	O	O
sa	son	DET	O	O	O
structure	structure	NOUN	O	O	O
intime	intime	ADJ	O	O	O
.	.	PUNCT	O	O	O

Ils	il	PRON	O	O	O
se	se	PRON	O	O	O
défendent	défendre	VERB	O	O	O
d'	de	ADP	O	O	O
intervenir	intervenir	VERB	O	O	O
