MINE	mine	NOUN	O	O	O
de	de	ADP	O	O	O
bois	bois	NOUN	O	O	O
et	et	CCONJ	O	O	O
les	le	DET	O	O	O
bourres	bourre	NOUN	O	O	O
d'	de	ADP	O	O	O
étoupe	étoupe	NOUN	O	O	O
toutes	tout	ADJ	O	O	O
préparées	préparer	VERB	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
était	être	AUX	O	O	O
4	4	NUM	O	O	O
heures	heure	NOUN	O	O	O
.	.	PUNCT	O	O	O

Von	von	PROPN	O	O	O
Krassner	krassner	PROPN	O	O	O
avait	avoir	AUX	O	O	O
fait	faire	AUX	O	O	O
cesser	cesser	VERB	O	O	O
le	le	DET	O	O	O
feu	feu	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
n'	ne	ADV	O	O	O
entrait	entrer	VERB	O	O	O
pas	pas	ADV	O	O	O
dans	dans	ADP	O	O	O
ses	son	DET	O	O	O
projets	projet	NOUN	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
effet	effet	NOUN	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
réduire	réduire	VERB	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
seul	seul	ADJ	O	O	O
coup	coup	NOUN	O	O	O
la	le	DET	O	O	O
résistance	résistance	NOUN	O	O	O
ennemie	ennemi	ADJ	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
avait	avoir	AUX	O	O	O
compris	comprendre	VERB	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
façon	façon	NOUN	O	O	O
dont	dont	PRON	O	O	O
son	son	DET	O	O	O
feu	feu	NOUN	O	O	O
était	être	AUX	O	O	O
accueilli	accueillir	VERB	O	O	O
,	,	PUNCT	O	O	O
que	que	SCONJ	O	O	O
c'	ce	PRON	O	O	O
eût	avoir	AUX	O	O	O
été	être	AUX	O	O	O
la	le	DET	O	O	O
une	un	DET	O	O	O
chimère	chimère	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
comptait	compter	VERB	O	O	O
procéder	procéder	VERB	O	O	O
par	par	ADP	O	O	O
attaques	attaque	NOUN	O	O	O
d'	de	ADP	O	O	O
artillerie	artillerie	NOUN	O	O	O
journalières	journalier	ADJ	O	O	O
,	,	PUNCT	O	O	O
user	user	VERB	O	O	O
ainsi	ainsi	ADV	O	O	O
rapidement	rapidement	ADV	O	O	O
la	le	DET	O	O	O
capacité	capacité	NOUN	O	O	O
de	de	ADP	O	O	O
défense	défense	NOUN	O	O	O
des	de	ADP	O	O	O
forces	force	NOUN	O	O	O
si	si	ADV	O	O	O
peu	peu	ADV	O	O	O
nombreuses	nombreux	ADJ	O	O	O
qu'	que	PRON	O	O	O
il	il	PRON	O	O	O
avait	avoir	VERB	O	O	O
en	en	ADP	O	O	O
face	face	NOUN	O	O	O
de	de	ADP	O	O	O
lui	luire	PRON	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
profiter	profiter	VERB	O	O	O
de	de	ADP	O	O	O
cette	ce	DET	O	O	O
préparation	préparation	NOUN	O	O	O
d'	de	ADP	O	O	O
artillerie	artillerie	NOUN	O	O	O
pour	pour	ADP	O	O	O
en	en	PRON	O	O	O
finir	finir	VERB	O	O	O
par	par	ADP	O	O	O
un	un	DET	O	O	O
assaut	assaut	NOUN	O	O	O
avec	avec	ADP	O	O	O
un	un	DET	O	O	O
adversaire	adversaire	NOUN	O	O	O
las	las	ADJ	O	O	O
et	et	CCONJ	O	O	O
diminué	diminuer	VERB	O	O	O
.	.	PUNCT	O	O	O

Dès	dès	ADP	O	O	O
que	que	SCONJ	O	O	O
le	le	DET	O	O	O
feu	feu	NOUN	O	O	O
cessa	cesser	VERB	O	O	O
du	de	ADP	O	O	O
côté	côté	NOUN	O	O	O
allemand	allemand	ADJ	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
s'	se	PRON	O	O	O
arrêta	arrêter	VERB	O	O	O
dans	dans	ADP	O	O	O
le	le	DET	O	O	O
fort	fort	NOUN	O	O	O
Victoria	victoria	PROPN	O	O	O
.	.	PUNCT	O	O	O

Pendant	pendant	ADP	O	O	O
une	un	DET	O	O	O
demi	demi	NOUN	O	O	O
-	-	NOUN	O	O	O
heure	heure	NOUN	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
canons	canon	NOUN	O	O	O
anglo	anglo	ADJ	O	O	O
-	-	ADJ	O	O	O
français	français	ADJ	O	O	O
restèrent	rester	VERB	O	O	O
muets	muet	ADJ	O	O	O
.	.	PUNCT	O	O	O

Deste	deste	PROPN	O	O	O
nay	nay	PROPN	O	O	O
,	,	PUNCT	O	O	O
du	de	ADP	O	O	O
haut	haut	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
redoute	redoute	NOUN	O	O	O
de	de	ADP	O	O	O
Redwall	redwall	PROPN	O	O	O
,	,	PUNCT	O	O	O
surveillait	surveiller	VERB	O	O	O
le	le	DET	O	O	O
fort	fort	NOUN	O	O	O
Garnet	garnet	PROPN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
vit	voir	VERB	O	O	O
les	le	DET	O	O	O
troupes	troupe	NOUN	O	O	O
quitter	quitter	VERB	O	O	O
les	le	DET	O	O	O
remparts	rempart	NOUN	O	O	O
et	et	CCONJ	O	O	O
les	le	DET	O	O	O
différents	différent	ADJ	O	O	O
postes	poste	NOUN	O	O	O
de	de	ADP	O	O	O
combat	combat	NOUN	O	O	O
pour	pour	ADP	O	O	O
rentrer	rentrer	VERB	O	O	O
dans	dans	ADP	O	O	O
leurs	leur	DET	O	O	O
logements	logement	NOUN	O	O	O
.	.	PUNCT	O	O	O

Au	au	ADP	O	O	O
moment	moment	NOUN	O	O	O
où	où	PRON	O	O	O
le	le	DET	O	O	O
plus	plus	ADV	O	O	O
grand	grand	ADJ	O	O	O
nombre	nombre	NOUN	O	O	O
d'	de	ADP	O	O	O
ennemis	ennemi	NOUN	O	O	O
possible	possible	ADJ	O	O	O
lui	luire	PRON	O	O	O
parut	paraître	VERB	O	O	O
réuni	réunir	VERB	O	O	O
dans	dans	ADP	O	O	O
les	le	DET	O	O	O
cours	cours	NOUN	O	O	O
intérieures	intérieur	ADJ	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
transmit	transmettre	VERB	O	O	O
un	un	DET	O	O	O
ordre	ordre	NOUN	O	O	O
par	par	ADP	O	O	O
le	le	DET	O	O	O
téléphone	téléphone	NOUN	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
batterie	batterie	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
immédiatement	immédiatement	ADV	O	O	O
les	le	DET	O	O	O
huit	huit	NUM	O	O	O
pièces	pièce	NOUN	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
fois	fois	NOUN	O	O	O
commencèrent	commencer	VERB	O	O	O
un	un	DET	O	O	O
feu	feu	NOUN	O	O	O
nourri	nourrir	VERB	O	O	O
qui	qui	PRON	O	O	O
se	se	PRON	O	O	O
prolongea	prolonger	VERB	O	O	O
jusqu'	jusque	ADP	O	O	O
à	à	ADP	O	O	O
ce	ce	PRON	O	O	O
que	que	SCONJ	O	O	O
les	le	DET	O	O	O
deux	deux	NUM	O	O	O
cents	cent	NUM	O	O	O
obus	obu	NOUN	O	O	O
eussent	avoir	AUX	O	O	O
été	être	AUX	O	O	O
envoyés	envoyer	VERB	O	O	O
chez	chez	ADP	O	O	O
les	le	DET	O	O	O
Allemands	allemand	NOUN	O	O	O
.	.	PUNCT	O	O	O

Ce	ce	PRON	O	O	O
fut	être	AUX	O	O	O
,	,	PUNCT	O	O	O
dans	dans	ADP	O	O	O
Fort	fort	PROPN	O	O	O
-	-	PROPN	O	O	O
Garnet	garnet	PROPN	O	O	O
,	,	PUNCT	O	O	O
une	un	DET	O	O	O
indicible	indicible	ADJ	O	O	O
surprise	surprise	NOUN	O	O	O
.	.	PUNCT	O	O	O

Comment	comment	ADV	O	O	O
!	!	PUNCT	O	O	O
les	le	DET	O	O	O
ennemis	ennemi	NOUN	O	O	O
se	se	PRON	O	O	O
permettaient	permettre	VERB	O	O	O
de	de	ADP	O	O	O
continuer	continuer	VERB	O	O	O
le	le	DET	O	O	O
feu	feu	NOUN	O	O	O
quand	quand	SCONJ	O	O	O
le	le	DET	O	O	O
commandement	commandement	NOUN	O	O	O
allemand	allemand	ADJ	O	O	O
avait	avoir	AUX	O	O	O
décidé	décider	VERB	O	O	O
de	de	ADP	O	O	O
le	le	PRON	O	O	O
cesser	cesser	VERB	O	O	O
?	?	PUNCT	O	O	O

Von	von	PROPN	O	O	O
Krassner	krassner	PROPN	O	O	O
n'	ne	ADV	O	O	O
en	en	PRON	O	O	O
revenait	revenir	VERB	O	O	O
pas	pas	ADV	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
son	son	DET	O	O	O
étonnement	étonnement	NOUN	O	O	O
atteignit	atteindre	VERB	O	O	O
au	au	ADP	O	O	O
paroxysme	paroxysme	NOUN	O	O	O
quand	quand	SCONJ	O	O	O
il	il	PRON	O	O	O
vit	voir	VERB	O	O	O
une	un	DET	O	O	O
nuée	nuée	NOUN	O	O	O
de	de	ADP	O	O	O
projectiles	projectile	NOUN	O	O	O
inconnus	inconnu	ADJ	O	O	O
tomber	tomber	VERB	O	O	O
de	de	ADP	O	O	O
tous	tout	DET	O	O	O
côtés	côté	NOUN	O	O	O
,	,	PUNCT	O	O	O
se	se	PRON	O	O	O
briser	briser	VERB	O	O	O
,	,	PUNCT	O	O	O
se	se	PRON	O	O	O
volatiliser	volatiliser	VERB	O	O	O
plutôt	plutôt	ADV	O	O	O
en	en	ADP	O	O	O
fragments	fragment	NOUN	O	O	O
infinitesimaux	infinitesimal	ADJ	O	O	O
,	,	PUNCT	O	O	O
presque	presque	ADV	O	O	O
en	en	ADP	O	O	O
poussière	poussière	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
donner	donner	VERB	O	O	O
naissance	naissance	NOUN	O	O	O
à	à	ADP	O	O	O
des	un	DET	O	O	O
multitudes	multitude	NOUN	O	O	O
de	de	ADP	O	O	O
papillons	papillon	NOUN	O	O	O
blancs	blanc	ADJ	O	O	O
qui	qui	PRON	O	O	O
voltigeaient	voltiger	VERB	O	O	O
dans	dans	ADP	O	O	O
l'	le	DET	O	O	O
air	air	NOUN	O	O	O
.	.	PUNCT	O	O	O

Au	au	ADP	O	O	O
premier	premier	ADJ	O	O	O
qu'	que	PRON	O	O	O
il	il	PRON	O	O	O
ramassa	ramasser	VERB	O	O	O
,	,	PUNCT	O	O	O
qu'	que	PRON	O	O	O
il	il	PRON	O	O	O
vit	voir	VERB	O	O	O
couvert	couvrir	VERB	O	O	O
d'	de	ADP	O	O	O
écriture	écriture	NOUN	O	O	O
et	et	CCONJ	O	O	O
qu'	que	PRON	O	O	O
il	il	PRON	O	O	O
lut	lire	VERB	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
comprit	comprendre	VERB	O	O	O
que	que	SCONJ	O	O	O
c'	ce	PRON	O	O	O
était	être	AUX	O	O	O
là	là	ADV	O	O	O
une	un	DET	O	O	O
suite	suite	NOUN	O	O	O
logique	logique	ADJ	O	O	O
du	de	ADP	O	O	O
stratagème	stratagème	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
veille	veille	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
que	que	SCONJ	O	O	O
s'	se	SCONJ	O	O	O
il	il	PRON	O	O	O
voulait	vouloir	VERB	O	O	O
user	user	VERB	O	O	O
matériellement	matériellement	ADV	O	O	O
ses	son	DET	O	O	O
adversaires	adversaire	NOUN	O	O	O
,	,	PUNCT	O	O	O
ceux	celui	PRON	O	O	O
-	-	PRON	O	O	O
ci	ci	PRON	O	O	O
avaient	avoir	VERB	O	O	O
l'	le	DET	O	O	O
intention	intention	NOUN	O	O	O
déterminée	déterminé	ADJ	O	O	O
de	de	ADP	O	O	O
l'	le	PRON	O	O	O
user	user	VERB	O	O	O
,	,	PUNCT	O	O	O
lui	luire	PRON	O	O	O
,	,	PUNCT	O	O	O
moralement	moralement	ADV	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
ne	ne	ADV	O	O	O
put	pouvoir	VERB	O	O	O
retenir	retenir	VERB	O	O	O
une	un	DET	O	O	O
imprécation	imprécation	NOUN	O	O	O
sonore	sonore	ADJ	O	O	O
.	.	PUNCT	O	O	O

Puis	pouvoir	CCONJ	O	O	O
il	il	PRON	O	O	O
s'	se	PRON	O	O	O
écria	écrier	VERB	O	O	O
,	,	PUNCT	O	O	O
hors	hors	ADP	O	O	O
de	de	ADP	O	O	O
lui	luire	PRON	O	O	O
:	:	PUNCT	O	O	O
«	«	PUNCT	O	O	O
Faites	fait	PRON	O	O	O
savoir	savoir	VERB	O	O	O
que	que	SCONJ	O	O	O
tout	tout	DET	O	O	O
soldat	soldat	NOUN	O	O	O
noir	noir	ADJ	O	O	O
qui	qui	PRON	O	O	O
ramassera	ramasser	VERB	O	O	O
un	un	PRON	O	O	O
de	de	ADP	O	O	O
ces	ce	DET	O	O	O
papiers	papier	NOUN	O	O	O
sera	être	AUX	O	O	O
immédiatement	immédiatement	ADV	O	O	O
passé	passer	VERB	O	O	O
par	par	ADP	O	O	O
les	le	DET	O	O	O
armes	arme	NOUN	O	O	O
.	.	PUNCT	O	O	O

»	»	PUNCT	O	O	O

Officiers	officier	NOUN	O	O	O
et	et	CCONJ	O	O	O
sous	sou	NOUN	O	O	O
-	-	NOUN	O	O	O
officiers	officier	NOUN	O	O	O
crièrent	crier	VERB	O	O	O
cet	ce	DET	O	O	O
ordre	ordre	NOUN	O	O	O
de	de	ADP	O	O	O
tous	tout	DET	O	O	O
côtés	côté	NOUN	O	O	O
.	.	PUNCT	O	O	O

Ceux	celui	PRON	O	O	O
qui	qui	PRON	O	O	O
n'	ne	ADV	O	O	O
avaient	avoir	AUX	O	O	O
pas	pas	ADV	O	O	O
ramassé	ramasser	VERB	O	O	O
de	de	DET	O	O	O
papiers	papier	NOUN	O	O	O
s'	se	PRON	O	O	O
abstindrent	abstindrer	VERB	O	O	O
;	;	PUNCT	O	O	O

ceux	celui	PRON	O	O	O
qui	qui	PRON	O	O	O
les	le	PRON	O	O	O
avaient	avoir	VERB	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
main	main	NOUN	O	O	O
les	le	PRON	O	O	O
rejetèrent	rejeter	VERB	O	O	O
à	à	ADP	O	O	O
terre	terre	NOUN	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
malgré	malgré	ADP	O	O	O
tout	tout	PRON	O	O	O
il	il	PRON	O	O	O
était	être	AUX	O	O	O
trop	trop	ADV	O	O	O
tard	tard	ADV	O	O	O
.	.	PUNCT	O	O	O

Une	un	DET	O	O	O
dizaine	dizaine	NOUN	O	O	O
de	de	ADP	O	O	O
soldats	soldat	NOUN	O	O	O
avaient	avoir	AUX	O	O	O
lu	lire	VERB	O	O	O
.	.	PUNCT	O	O	O

C'	ce	PRON	O	O	O
était	être	AUX	O	O	O
plus	plus	ADV	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
n'	ne	ADV	O	O	O
en	en	PRON	O	O	O
fallait	falloir	VERB	O	O	O
.	.	PUNCT	O	O	O

D'	de	ADP	O	O	O
ailleurs	ailleurs	ADV	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
obus	obu	NOUN	O	O	O
d'	de	ADP	O	O	O
argile	argile	NOUN	O	O	O
continuaient	continuer	VERB	O	O	O
à	à	ADP	O	O	O
arriver	arriver	VERB	O	O	O
,	,	PUNCT	O	O	O
dispersant	disperser	VERB	O	O	O
leurs	leur	DET	O	O	O
terrifiants	terrifiant	ADJ	O	O	O
messages	message	NOUN	O	O	O
dans	dans	ADP	O	O	O
les	le	DET	O	O	O
recoins	recoin	NOUN	O	O	O
les	le	DET	O	O	O
plus	plus	ADV	O	O	O
cachés	cacher	ADJ	O	O	O
et	et	CCONJ	O	O	O
dans	dans	ADP	O	O	O
les	le	DET	O	O	O
endroits	endroit	NOUN	O	O	O
où	où	PRON	O	O	O
se	se	PRON	O	O	O
trouvaient	trouver	VERB	O	O	O
des	un	DET	O	O	O
soldats	soldat	NOUN	O	O	O
isolés	isolé	ADJ	O	O	O
et	et	CCONJ	O	O	O
hors	hors	ADP	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
vue	vue	NOUN	O	O	O
de	de	ADP	O	O	O
leurs	leur	DET	O	O	O
chefs	chef	NOUN	O	O	O
.	.	PUNCT	O	O	O

Soit	être	CCONJ	O	O	O
curiosité	curiosité	NOUN	O	O	O
,	,	PUNCT	O	O	O
soit	être	CCONJ	O	O	O
ignorance	ignorance	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
ordre	ordre	NOUN	O	O	O
donné	donner	VERB	O	O	O
,	,	PUNCT	O	O	O
deux	deux	NUM	O	O	O
hommes	homme	NOUN	O	O	O
furent	être	AUX	O	O	O
surpris	surprendre	VERB	O	O	O
lisant	lire	VERB	O	O	O
l'	le	DET	O	O	O
un	un	PRON	O	O	O
des	de	ADP	O	O	O
billets	billet	NOUN	O	O	O
.	.	PUNCT	O	O	O

Sur	sur	ADP	O	O	O
l'	le	DET	O	O	O
ordre	ordre	NOUN	O	O	O
de	de	ADP	O	O	O
von	von	X	O	O	O
Krassner	krassner	PROPN	O	O	O
,	,	PUNCT	O	O	O
on	on	PRON	O	O	O
les	le	PRON	O	O	O
adossa	adosser	VERB	O	O	O
au	au	ADP	O	O	O
rempart	rempart	NOUN	O	O	O
.	.	PUNCT	O	O	O

Un	un	DET	O	O	O
peloton	peloton	NOUN	O	O	O
de	de	ADP	O	O	O
douze	douze	NUM	O	O	O
gradés	gradé	NOUN	O	O	O
européens	européen	ADJ	O	O	O
se	se	PRON	O	O	O
forma	former	VERB	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
les	le	DET	O	O	O
deux	deux	NUM	O	O	O
malheureux	malheureux	ADJ	O	O	O
indigènes	indigène	NOUN	O	O	O
furent	être	AUX	O	O	O
fusillés	fusiller	VERB	O	O	O
séance	séance	NOUN	O	O	O
tenante	tenant	NOUN	O	O	O
,	,	PUNCT	O	O	O
sous	sou	ADP	O	O	O
la	le	DET	O	O	O
chute	chute	NOUN	O	O	O
des	de	ADP	O	O	O
derniers	dernier	ADJ	O	O	O
papiers	papier	NOUN	O	O	O
dont	dont	PRON	O	O	O
la	le	DET	O	O	O
menace	menace	NOUN	O	O	O
,	,	PUNCT	O	O	O
pour	pour	ADP	O	O	O
eux	lui	PRON	O	O	O
,	,	PUNCT	O	O	O
se	se	PRON	O	O	O
réalisait	réaliser	VERB	O	O	O
ainsi	ainsi	ADV	O	O	O
sur	sur	ADP	O	O	O
l'	le	DET	O	O	O
heure	heure	NOUN	O	O	O
.	.	PUNCT	O	O	O

Les	le	DET	O	O	O
autres	autre	PRON	O	O	O
,	,	PUNCT	O	O	O
comme	comme	ADP	O	O	O
une	un	DET	O	O	O
meute	meute	NOUN	O	O	O
sous	sou	ADP	O	O	O
le	le	DET	O	O	O
fouet	fouet	NOUN	O	O	O
,	,	PUNCT	O	O	O
rentrèrent	rentrer	VERB	O	O	O
dans	dans	ADP	O	O	O
leurs	leur	DET	O	O	O
abris	abri	NOUN	O	O	O
,	,	PUNCT	O	O	O
sombres	sombre	ADJ	O	O	O
,	,	PUNCT	O	O	O
muets	muet	ADJ	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
les	le	DET	O	O	O
yeux	oeil	NOUN	O	O	O
vers	vers	ADP	O	O	O
la	le	DET	O	O	O
terre	terre	NOUN	O	O	O
.	.	PUNCT	O	O	O

A	à	ADP	O	O	O
Fort	fort	PROPN	O	O	O
-	-	PROPN	O	O	O
Victoria	victoria	PROPN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
feu	feu	NOUN	O	O	O
cessa	cesser	VERB	O	O	O
.	.	PUNCT	O	O	O

Nous	nous	PRON	O	O	O
n'	ne	ADV	O	O	O
étonnerons	étonner	VERB	O	O	O
personne	personne	PRON	O	O	O
en	en	ADP	O	O	O
disant	dire	VERB	O	O	O
qu'	que	SCONJ	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
suite	suite	NOUN	O	O	O
de	de	ADP	O	O	O
ces	ce	DET	O	O	O
faits	fait	NOUN	O	O	O
,	,	PUNCT	O	O	O
von	von	PROPN	O	O	O
Krassner	krassner	PROPN	O	O	O
passa	passer	VERB	O	O	O
une	un	DET	O	O	O
très	très	ADV	O	O	O
mauvaise	mauvais	ADJ	O	O	O
nuit	nuit	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
était	être	AUX	O	O	O
bien	bien	ADV	O	O	O
évident	évident	ADJ	O	O	O
que	que	SCONJ	O	O	O
les	le	DET	O	O	O
menaces	menace	NOUN	O	O	O
apportées	apporter	VERB	O	O	O
par	par	ADP	O	O	O
les	le	DET	O	O	O
«	«	PUNCT	O	O	O
papillons	papillon	NOUN	O	O	O
blancs	blanc	ADJ	O	O	O
»	»	PUNCT	O	O	O
,	,	PUNCT	O	O	O
menaces	menace	NOUN	O	O	O
qui	qui	PRON	O	O	O
corroboraient	corroborer	VERB	O	O	O
les	le	DET	O	O	O
sinistres	sinistre	ADJ	O	O	O
prophéties	prophétie	NOUN	O	O	O
du	de	ADP	O	O	O
l'	le	DET	O	O	O
lsace	lsace	NOUN	O	O	O
,	,	PUNCT	O	O	O
avaient	avoir	AUX	O	O	O
atteint	atteindre	VERB	O	O	O
le	le	DET	O	O	O
moral	moral	NOUN	O	O	O
de	de	ADP	O	O	O
ses	son	DET	O	O	O
troupes	troupe	NOUN	O	O	O
.	.	PUNCT	O	O	O

Aussi	aussi	ADV	O	O	O
sa	son	DET	O	O	O
belle	bel	ADJ	O	O	O
assurance	assurance	NOUN	O	O	O
commençait	commencer	VERB	O	O	O
-	-	PRON	O	O	O
elle	lui	PRON	O	O	O
à	à	ADP	O	O	O
être	être	AUX	O	O	O
sérieusement	sérieusement	ADV	O	O	O
entamée	entamer	VERB	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
était	être	AUX	O	O	O
même	même	ADV	O	O	O
fort	fort	ADV	O	O	O
perplexe	perplexe	ADJ	O	O	O
.	.	PUNCT	O	O	O

Que	que	PRON	O	O	O
faire	faire	VERB	O	O	O
?	?	PUNCT	O	O	O

Fallait	falloir	VERB	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
brusquer	brusquer	VERB	O	O	O
le	le	DET	O	O	O
dénouement	dénouement	NOUN	O	O	O
?	?	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
c'	ce	PRON	O	O	O
était	être	AUX	O	O	O
risquer	risquer	VERB	O	O	O
gros	gros	ADJ	O	O	O
qu'	que	SCONJ	O	O	O
attaquer	attaquer	VERB	O	O	O
à	à	ADP	O	O	O
fond	fond	NOUN	O	O	O
avec	avec	ADP	O	O	O
des	un	DET	O	O	O
soldats	soldat	NOUN	O	O	O
dont	dont	PRON	O	O	O
il	il	PRON	O	O	O
n'	ne	ADV	O	O	O
était	être	AUX	O	O	O
pas	pas	ADV	O	O	O
sûr	sûr	ADJ	O	O	O
.	.	PUNCT	O	O	O

Fallait	falloir	VERB	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
attendre	attendre	VERB	O	O	O
et	et	CCONJ	O	O	O
laisser	laisser	VERB	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
impression	impression	NOUN	O	O	O
produite	produire	VERB	O	O	O
le	le	DET	O	O	O
temps	temps	NOUN	O	O	O
de	de	ADP	O	O	O
s'	se	PRON	O	O	O
effacer	effacer	VERB	O	O	O
?	?	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
s'	se	PRON	O	O	O
effacerait	effacer	VERB	O	O	O
-	-	PRON	O	O	O
elle	lui	PRON	O	O	O
?	?	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
ses	son	DET	O	O	O
ingénieux	ingénieux	ADJ	O	O	O
adversaires	adversaire	NOUN	O	O	O
ne	ne	ADV	O	O	O
trouveraient	trouver	VERB	O	O	O
-	-	PRON	O	O	O
ils	il	PRON	O	O	O
pas	pas	ADV	O	O	O
de	de	DET	O	O	O
nouveaux	nouveau	ADJ	O	O	O
moyens	moyen	NOUN	O	O	O
d'	de	ADP	O	O	O
augmenter	augmenter	VERB	O	O	O
la	le	DET	O	O	O
démoralisation	démoralisation	NOUN	O	O	O
commencée	commencer	VERB	O	O	O
?	?	PUNCT	O	O	O

Il	il	PRON	O	O	O
s'	se	PRON	O	O	O
arrêta	arrêter	VERB	O	O	O
pourtant	pourtant	ADV	O	O	O
à	à	ADP	O	O	O
ce	ce	DET	O	O	O
dernier	dernier	ADJ	O	O	O
parti	parti	NOUN	O	O	O
.	.	PUNCT	O	O	O

Entre	entrer	ADP	O	O	O
la	le	DET	O	O	O
chance	chance	NOUN	O	O	O
possible	possible	ADJ	O	O	O
de	de	ADP	O	O	O
voir	voir	VERB	O	O	O
ses	son	DET	O	O	O
soldats	soldat	NOUN	O	O	O
se	se	PRON	O	O	O
ressaisir	ressaisir	VERB	O	O	O
et	et	CCONJ	O	O	O
la	le	DET	O	O	O
presque	presqu	ADJ	O	O	O
certitude	certitude	NOUN	O	O	O
de	de	ADP	O	O	O
ne	ne	ADV	O	O	O
pas	pas	ADV	O	O	O
pouvoir	pouvoir	VERB	O	O	O
compter	compter	VERB	O	O	O
sur	sur	ADP	O	O	O
eux	lui	PRON	O	O	O
en	en	ADP	O	O	O
cas	cas	NOUN	O	O	O
d'	de	ADP	O	O	O
attaque	attaque	NOUN	O	O	O
immédiate	immédiat	ADJ	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
se	se	PRON	O	O	O
décida	décider	VERB	O	O	O
à	à	ADP	O	O	O
attendre	attendre	VERB	O	O	O
et	et	CCONJ	O	O	O
à	à	ADP	O	O	O
mettre	mettre	VERB	O	O	O
ce	ce	DET	O	O	O
délai	délai	NOUN	O	O	O
à	à	ADP	O	O	O
profit	profit	NOUN	O	O	O
pour	pour	ADP	O	O	O
s'	se	PRON	O	O	O
attacher	attacher	VERB	O	O	O
à	à	ADP	O	O	O
relever	relever	VERB	O	O	O
le	le	DET	O	O	O
moral	moral	NOUN	O	O	O
de	de	ADP	O	O	O
ses	son	DET	O	O	O
indigènes	indigène	NOUN	O	O	O
.	.	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
effet	effet	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
attendit	attendre	VERB	O	O	O
trois	trois	NUM	O	O	O
jours	jour	NOUN	O	O	O
,	,	PUNCT	O	O	O
pendant	pendant	ADP	O	O	O
lesquels	lequel	PRON	O	O	O
sous	sou	NOUN	O	O	O
-	-	NOUN	O	O	O
officiers	officier	NOUN	O	O	O
et	et	CCONJ	O	O	O
officiers	officier	NOUN	O	O	O
s'	se	PRON	O	O	O
efforcèrent	efforcer	VERB	O	O	O
d'	de	ADP	O	O	O
agir	agir	VERB	O	O	O
sur	sur	ADP	O	O	O
l'	le	DET	O	O	O
