seoir	seoir	PROPN	O	O	O
d'	de	ADP	O	O	O
or	or	NOUN	O	O	O
.	.	PUNCT	O	O	O

Leucothoé	leucothoé	PROPN	O	O	O
fermait	fermer	VERB	O	O	O
les	le	DET	O	O	O
yeux	oeil	NOUN	O	O	O
pour	pour	ADP	O	O	O
ne	ne	ADV	O	O	O
point	point	ADV	O	O	O
se	se	PRON	O	O	O
trahir	trahir	VERB	O	O	O
.	.	PUNCT	O	O	O

Calpurnia	calpurnia	PROPN	O	O	O
,	,	PUNCT	O	O	O
sans	sans	ADP	O	O	O
cesser	cesser	VERB	O	O	O
de	de	ADP	O	O	O
tenir	tenir	VERB	O	O	O
la	le	DET	O	O	O
main	main	NOUN	O	O	O
de	de	ADP	O	O	O
sa	son	DET	O	O	O
fille	fille	NOUN	O	O	O
,	,	PUNCT	O	O	O
gardait	garder	VERB	O	O	O
l'	le	DET	O	O	O
immobilité	immobilité	NOUN	O	O	O
particulière	particulier	ADJ	O	O	O
aux	à	ADP	O	O	O
Orientaux	oriental	NOUN	O	O	O
:	:	PUNCT	O	O	O
sans	sans	ADP	O	O	O
l'	le	DET	O	O	O
éclat	éclat	NOUN	O	O	O
de	de	ADP	O	O	O
ses	son	DET	O	O	O
yeux	oeil	NOUN	O	O	O
noirs	noir	ADJ	O	O	O
on	on	PRON	O	O	O
l'	le	PRON	O	O	O
eût	avoir	AUX	O	O	O
prise	prendre	VERB	O	O	O
pour	pour	ADP	O	O	O
une	un	PRON	O	O	O
de	de	ADP	O	O	O
ces	ce	DET	O	O	O
statues	statue	NOUN	O	O	O
de	de	ADP	O	O	O
bronze	bronze	NOUN	O	O	O
,	,	PUNCT	O	O	O
enchâssées	enchâsser	VERB	O	O	O
dans	dans	ADP	O	O	O
les	le	DET	O	O	O
draperies	draperie	NOUN	O	O	O
d'	de	ADP	O	O	O
une	un	DET	O	O	O
tunique	tunique	NOUN	O	O	O
de	de	ADP	O	O	O
marbre	marbre	NOUN	O	O	O
,	,	PUNCT	O	O	O
qu'	que	PRON	O	O	O
aimaient	aimer	VERB	O	O	O
à	à	ADP	O	O	O
produire	produire	VERB	O	O	O
les	le	DET	O	O	O
artistes	artiste	NOUN	O	O	O
de	de	ADP	O	O	O
cette	ce	DET	O	O	O
époque	époque	NOUN	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
médecin	médecin	NOUN	O	O	O
grec	grec	ADJ	O	O	O
déroulait	dérouler	VERB	O	O	O
lentement	lentement	ADV	O	O	O
les	le	DET	O	O	O
plis	pli	NOUN	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
volume	volume	NOUN	O	O	O
de	de	ADP	O	O	O
papyrus	papyrus	NOUN	O	O	O
.	.	PUNCT	O	O	O

Nonia	nonia	PROPN	O	O	O
Celsa	celsa	PROPN	O	O	O
et	et	CCONJ	O	O	O
Macrin	macrin	PROPN	O	O	O
échangeaient	échanger	VERB	O	O	O
des	un	DET	O	O	O
sourires	sourire	NOUN	O	O	O
menteurs	menteur	ADJ	O	O	O
et	et	CCONJ	O	O	O
des	un	DET	O	O	O
paroles	parole	NOUN	O	O	O
pleines	plein	ADJ	O	O	O
d'	de	ADP	O	O	O
une	un	DET	O	O	O
affection	affection	NOUN	O	O	O
hypocrite	hypocrite	ADJ	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Les	le	DET	O	O	O
dieux	dieu	NOUN	O	O	O
immortels	immortel	ADJ	O	O	O
semblent	sembler	VERB	O	O	O
enfin	enfin	ADV	O	O	O
vouloir	vouloir	VERB	O	O	O
vous	vous	PRON	O	O	O
rendre	rendre	VERB	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
santé	santé	NOUN	O	O	O
,	,	PUNCT	O	O	O
dit	dire	VERB	O	O	O
l'	le	DET	O	O	O
empereur	empereur	NOUN	O	O	O
;	;	PUNCT	O	O	O

je	je	PRON	O	O	O
veux	vouloir	VERB	O	O	O
demain	demain	ADV	O	O	O
offrir	offrir	VERB	O	O	O
une	un	DET	O	O	O
hétacombe	hétacombe	NOUN	O	O	O
au	au	ADP	O	O	O
divin	divin	ADJ	O	O	O
Esculape	esculape	PROPN	O	O	O
pour	pour	ADP	O	O	O
le	le	PRON	O	O	O
remercier	remercier	VERB	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Esculape	esculape	PROPN	O	O	O
a	avoir	AUX	O	O	O
fait	faire	VERB	O	O	O
un	un	DET	O	O	O
miracle	miracle	NOUN	O	O	O
pour	pour	ADP	O	O	O
moi	moi	PRON	O	O	O
,	,	PUNCT	O	O	O
répliqua	répliquer	VERB	O	O	O
-	-	PRON	O	O	O
t	t	PRON	O	O	O
-	-	PRON	O	O	O
elle	lui	PRON	O	O	O
.	.	PUNCT	O	O	O

Descendu	descendre	VERB	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
empyrée	empyrée	NOUN	O	O	O
sous	sou	ADP	O	O	O
la	le	DET	O	O	O
forme	forme	NOUN	O	O	O
du	de	ADP	O	O	O
serpent	serpent	NOUN	O	O	O
que	que	PRON	O	O	O
vous	vous	PRON	O	O	O
voyez	voir	VERB	O	O	O
là	là	ADV	O	O	O
,	,	PUNCT	O	O	O
sur	sur	ADP	O	O	O
mon	mon	DET	O	O	O
lit	lit	NOUN	O	O	O
,	,	PUNCT	O	O	O
dans	dans	ADP	O	O	O
cette	ce	DET	O	O	O
corbeille	corbeille	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
m'	me	PRON	O	O	O
a	avoir	AUX	O	O	O
été	être	AUX	O	O	O
apporté	apporter	VERB	O	O	O
par	par	ADP	O	O	O
une	un	DET	O	O	O
jeune	jeune	ADJ	O	O	O
fille	fille	NOUN	O	O	O
d'	de	ADP	O	O	O
une	un	DET	O	O	O
rare	rare	ADJ	O	O	O
beauté	beauté	NOUN	O	O	O
.	.	PUNCT	O	O	O

En	en	ADP	O	O	O
achevant	achever	VERB	O	O	O
ces	ce	DET	O	O	O
mots	mot	NOUN	O	O	O
,	,	PUNCT	O	O	O
elle	lui	PRON	O	O	O
montra	montrer	VERB	O	O	O
le	le	DET	O	O	O
serpent	serpent	NOUN	O	O	O
qui	qui	PRON	O	O	O
se	se	PRON	O	O	O
promenait	promener	VERB	O	O	O
sur	sur	ADP	O	O	O
son	son	DET	O	O	O
sein	sein	NOUN	O	O	O
et	et	CCONJ	O	O	O
ordonna	ordonner	VERB	O	O	O
à	à	ADP	O	O	O
Leucothoé	leucothoé	PROPN	O	O	O
d'	de	ADP	O	O	O
entrer	entrer	VERB	O	O	O
.	.	PUNCT	O	O	O

Macrin	macrin	PROPN	O	O	O
parut	paraître	VERB	O	O	O
remarquer	remarquer	VERB	O	O	O
pour	pour	ADP	O	O	O
la	le	DET	O	O	O
première	premier	ADJ	O	O	O
fois	fois	NOUN	O	O	O
la	le	DET	O	O	O
jeune	jeune	ADJ	O	O	O
Africaine	africain	NOUN	O	O	O
et	et	CCONJ	O	O	O
sa	son	DET	O	O	O
mère	mère	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
jeta	jeter	VERB	O	O	O
sur	sur	ADP	O	O	O
elle	lui	PRON	O	O	O
un	un	DET	O	O	O
regard	regard	NOUN	O	O	O
distrait	distrait	ADJ	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Mon	mon	DET	O	O	O
médecin	médecin	NOUN	O	O	O
seul	seul	ADJ	O	O	O
comprend	comprendre	VERB	O	O	O
le	le	DET	O	O	O
langage	langage	NOUN	O	O	O
de	de	ADP	O	O	O
ces	ce	DET	O	O	O
femmes	femme	NOUN	O	O	O
,	,	PUNCT	O	O	O
continua	continuer	VERB	O	O	O
Nonia	nonia	PROPN	O	O	O
Celsa	celsa	PROPN	O	O	O
;	;	PUNCT	O	O	O

mais	mais	CCONJ	O	O	O
vous	vous	PRON	O	O	O
,	,	PUNCT	O	O	O
vous	vous	PRON	O	O	O
les	le	PRON	O	O	O
entendrez	entendre	VERB	O	O	O
facilement	facilement	ADV	O	O	O
,	,	PUNCT	O	O	O
car	car	CCONJ	O	O	O
elles	lui	PRON	O	O	O
arrivent	arriver	VERB	O	O	O
d'	de	ADP	O	O	O
Afrique	afrique	PROPN	O	O	O
,	,	PUNCT	O	O	O
patrie	patrie	NOUN	O	O	O
de	de	ADP	O	O	O
Votre	votre	DET	O	O	O
Éternité	éternité	NOUN	O	O	O
;	;	PUNCT	O	O	O

dans	dans	ADP	O	O	O
les	le	DET	O	O	O
environs	environ	NOUN	O	O	O
de	de	ADP	O	O	O
...	...	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Je	je	PRON	O	O	O
n'	ne	ADV	O	O	O
ai	avoir	VERB	O	O	O
plus	plus	ADV	O	O	O
d'	de	DET	O	O	O
autre	autre	ADJ	O	O	O
patrie	patrie	NOUN	O	O	O
que	que	SCONJ	O	O	O
Rome	rome	PROPN	O	O	O
,	,	PUNCT	O	O	O
répondit	répondre	VERB	O	O	O
Macrin	macrin	PROPN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Voilà	voilà	VERB	O	O	O
parler	parler	VERB	O	O	O
en	en	ADP	O	O	O
empereur	empereur	NOUN	O	O	O
!	!	PUNCT	O	O	O

Cependant	cependant	ADV	O	O	O
tant	tant	ADV	O	O	O
d'	de	ADP	O	O	O
héroïsme	héroïsme	NOUN	O	O	O
ne	ne	ADV	O	O	O
doit	devoir	VERB	O	O	O
point	point	ADV	O	O	O
étouffer	étouffer	VERB	O	O	O
dans	dans	ADP	O	O	O
votre	votre	DET	O	O	O
coeur	coeur	NOUN	O	O	O
les	le	DET	O	O	O
sentiments	sentiment	NOUN	O	O	O
de	de	ADP	O	O	O
père	père	NOUN	O	O	O
et	et	CCONJ	O	O	O
d'	de	ADP	O	O	O
époux	époux	NOUN	O	O	O
;	;	PUNCT	O	O	O

renoncez	renoncer	VERB	O	O	O
à	à	ADP	O	O	O
toute	tout	DET	O	O	O
dissimulation	dissimulation	NOUN	O	O	O
,	,	PUNCT	O	O	O
éternel	éternel	ADJ	O	O	O
empereur	empereur	NOUN	O	O	O
.	.	PUNCT	O	O	O

Je	je	PRON	O	O	O
sais	savoir	VERB	O	O	O
quels	quel	DET	O	O	O
liens	lien	NOUN	O	O	O
vous	vous	PRON	O	O	O
attachent	attacher	VERB	O	O	O
à	à	ADP	O	O	O
ces	ce	DET	O	O	O
deux	deux	NUM	O	O	O
femmes	femme	NOUN	O	O	O
;	;	PUNCT	O	O	O

c'	ce	PRON	O	O	O
est	être	AUX	O	O	O
pour	pour	ADP	O	O	O
vous	vous	PRON	O	O	O
réunir	réunir	VERB	O	O	O
à	à	ADP	O	O	O
elles	lui	PRON	O	O	O
que	que	PRON	O	O	O
je	je	PRON	O	O	O
les	le	PRON	O	O	O
ai	avoir	AUX	O	O	O
amenées	amener	VERB	O	O	O
dans	dans	ADP	O	O	O
mon	mon	DET	O	O	O
palais	palais	NOUN	O	O	O
.	.	PUNCT	O	O	O

Macrin	macrin	PROPN	O	O	O
,	,	PUNCT	O	O	O
quelque	quelque	DET	O	O	O
habitude	habitude	NOUN	O	O	O
de	de	ADP	O	O	O
dissimulation	dissimulation	NOUN	O	O	O
qu'	que	PRON	O	O	O
il	il	PRON	O	O	O
dût	devoir	VERB	O	O	O
à	à	ADP	O	O	O
une	un	DET	O	O	O
longue	long	ADJ	O	O	O
existence	existence	NOUN	O	O	O
de	de	ADP	O	O	O
servilité	servilité	NOUN	O	O	O
,	,	PUNCT	O	O	O
ne	ne	ADV	O	O	O
put	pouvoir	VERB	O	O	O
réprimer	réprimer	VERB	O	O	O
un	un	DET	O	O	O
léger	léger	ADJ	O	O	O
frémissement	frémissement	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Soyez	être	PRON	O	O	O
sans	sans	ADP	O	O	O
crainte	crainte	NOUN	O	O	O
et	et	CCONJ	O	O	O
ayez	avoir	VERB	O	O	O
confiance	confiance	NOUN	O	O	O
en	en	ADP	O	O	O
moi	moi	PRON	O	O	O
!	!	PUNCT	O	O	O

il	il	PRON	O	O	O
me	me	PRON	O	O	O
reste	reste	VERB	O	O	O
bien	bien	ADV	O	O	O
peu	peu	ADV	O	O	O
de	de	ADP	O	O	O
temps	temps	NOUN	O	O	O
à	à	ADP	O	O	O
vivre	vivre	VERB	O	O	O
.	.	PUNCT	O	O	O

Avant	avant	ADP	O	O	O
deux	deux	NUM	O	O	O
jours	jour	NOUN	O	O	O
peut	pouvoir	ADV	O	O	O
-	-	PRON	O	O	O
être	être	ADV	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
le	le	PRON	O	O	O
sais	savoir	VERB	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
même	même	ADJ	O	O	O
tombe	tombe	NOUN	O	O	O
réunira	réunir	VERB	O	O	O
l'	le	DET	O	O	O
impératrice	empereur	NOUN	O	O	O
et	et	CCONJ	O	O	O
son	son	DET	O	O	O
médecin	médecin	NOUN	O	O	O
dévoué	dévoué	ADJ	O	O	O
:	:	PUNCT	O	O	O
serviteur	serviteur	NOUN	O	O	O
admirable	admirable	ADJ	O	O	O
qui	qui	PRON	O	O	O
ne	ne	ADV	O	O	O
veut	vouloir	VERB	O	O	O
point	point	ADV	O	O	O
survivre	survivre	VERB	O	O	O
à	à	ADP	O	O	O
sa	son	DET	O	O	O
maîtresse	maîtresse	NOUN	O	O	O
,	,	PUNCT	O	O	O
ajouta	ajouter	VERB	O	O	O
-	-	PRON	O	O	O
t	t	PRON	O	O	O
-	-	PRON	O	O	O
elle	lui	PRON	O	O	O
avec	avec	ADP	O	O	O
son	son	DET	O	O	O
rire	rire	NOUN	O	O	O
infernal	infernal	ADJ	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
me	me	PRON	O	O	O
faut	falloir	VERB	O	O	O
un	un	DET	O	O	O
protecteur	protecteur	NOUN	O	O	O
pour	pour	ADP	O	O	O
mon	mon	DET	O	O	O
fils	fils	NOUN	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
pensée	pensée	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
orphelin	orphelin	NOUN	O	O	O
que	que	PRON	O	O	O
je	je	PRON	O	O	O
vais	aller	VERB	O	O	O
laisser	laisser	VERB	O	O	O
sur	sur	ADP	O	O	O
la	le	DET	O	O	O
terre	terre	NOUN	O	O	O
,	,	PUNCT	O	O	O
sans	sans	ADP	O	O	O
autre	autre	ADJ	O	O	O
appui	appui	NOUN	O	O	O
que	que	SCONJ	O	O	O
vous	vous	PRON	O	O	O
,	,	PUNCT	O	O	O
m'	me	PRON	O	O	O
intéresse	intéresser	VERB	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
orpheline	orphelin	NOUN	O	O	O
que	que	PRON	O	O	O
la	le	DET	O	O	O
volonté	volonté	NOUN	O	O	O
miséricordieuse	miséricordieux	ADJ	O	O	O
des	de	ADP	O	O	O
dieux	dieu	NOUN	O	O	O
place	placer	VERB	O	O	O
sur	sur	ADP	O	O	O
mon	mon	DET	O	O	O
chemin	chemin	NOUN	O	O	O
.	.	PUNCT	O	O	O

Près	près	ADV	O	O	O
du	de	ADP	O	O	O
tombeau	tombeau	NOUN	O	O	O
,	,	PUNCT	O	O	O
comme	comme	SCONJ	O	O	O
je	je	PRON	O	O	O
le	le	PRON	O	O	O
suis	être	AUX	O	O	O
,	,	PUNCT	O	O	O
on	on	PRON	O	O	O
oublie	oublier	VERB	O	O	O
la	le	DET	O	O	O
jalousie	jalousie	NOUN	O	O	O
et	et	CCONJ	O	O	O
les	le	DET	O	O	O
passions	passion	NOUN	O	O	O
humaines	humain	ADJ	O	O	O
.	.	PUNCT	O	O	O

Devenez	devenir	VERB	O	O	O
un	un	DET	O	O	O
peu	peu	ADV	O	O	O
père	père	NOUN	O	O	O
pour	pour	ADP	O	O	O
Diaduménius	diaduménius	PROPN	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
serai	être	AUX	O	O	O
une	un	DET	O	O	O
mère	mère	NOUN	O	O	O
pour	pour	ADP	O	O	O
votre	votre	DET	O	O	O
fille	fille	NOUN	O	O	O
Leucothoé	leucothoé	PROPN	O	O	O
.	.	PUNCT	O	O	O

Tandis	tandis	ADV	O	O	O
qu'	que	SCONJ	O	O	O
elle	lui	PRON	O	O	O
parlait	parler	VERB	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
doute	doute	NOUN	O	O	O
affreux	affreux	ADJ	O	O	O
,	,	PUNCT	O	O	O
une	un	DET	O	O	O
incertitude	incertitude	NOUN	O	O	O
déchirante	déchirant	ADJ	O	O	O
torturait	torturer	VERB	O	O	O
l'	le	DET	O	O	O
âme	âme	NOUN	O	O	O
de	de	ADP	O	O	O
Macrin	macrin	PROPN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Vous	vous	PRON	O	O	O
hésitez	hésiter	VERB	O	O	O
à	à	ADP	O	O	O
croire	croire	VERB	O	O	O
en	en	ADP	O	O	O
mes	mon	DET	O	O	O
paroles	parole	NOUN	O	O	O
de	de	ADP	O	O	O
paix	paix	NOUN	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
pardon	pardon	NOUN	O	O	O
,	,	PUNCT	O	O	O
continua	continuer	VERB	O	O	O
-	-	PRON	O	O	O
t	t	PRON	O	O	O
-	-	PRON	O	O	O
elle	lui	PRON	O	O	O
.	.	PUNCT	O	O	O

Cette	ce	DET	O	O	O
jeune	jeune	ADJ	O	O	O
fille	fille	NOUN	O	O	O
,	,	PUNCT	O	O	O
plus	plus	ADV	O	O	O
confiante	confiant	ADJ	O	O	O
,	,	PUNCT	O	O	O
me	me	PRON	O	O	O
témoigne	témoigner	VERB	O	O	O
déjà	déjà	ADV	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
attachement	attachement	NOUN	O	O	O
et	et	CCONJ	O	O	O
elle	lui	PRON	O	O	O
ne	ne	ADV	O	O	O
repousse	repousse	VERB	O	O	O
point	point	ADV	O	O	O
les	le	DET	O	O	O
caresses	caresse	NOUN	O	O	O
de	de	ADP	O	O	O
sa	son	DET	O	O	O
mère	mère	NOUN	O	O	O
adoptive	adoptif	ADJ	O	O	O
.	.	PUNCT	O	O	O

En	en	ADP	O	O	O
achevant	achever	VERB	O	O	O
ces	ce	DET	O	O	O
mots	mot	NOUN	O	O	O
,	,	PUNCT	O	O	O
elle	lui	PRON	O	O	O
fit	faire	VERB	O	O	O
signe	signe	NOUN	O	O	O
à	à	ADP	O	O	O
Leucothoé	leucothoé	PROPN	O	O	O
de	de	ADP	O	O	O
venir	venir	VERB	O	O	O
s'	se	PRON	O	O	O
asseoir	asseoir	VERB	O	O	O
près	près	ADV	O	O	O
de	de	ADP	O	O	O
son	son	DET	O	O	O
lit	lit	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
passa	passer	VERB	O	O	O
doucement	doucement	ADV	O	O	O
la	le	DET	O	O	O
main	main	NOUN	O	O	O
sur	sur	ADP	O	O	O
ses	son	DET	O	O	O
beaux	beal	ADJ	O	O	O
cheveux	cheveu	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Partez	partir	VERB	O	O	O
pour	pour	ADP	O	O	O
l'	le	DET	O	O	O
Afrique	afrique	PROPN	O	O	O
!	!	PUNCT	O	O	O

Emmenez	emmener	VERB	O	O	O
la	le	DET	O	O	O
mère	mère	NOUN	O	O	O
et	et	CCONJ	O	O	O
la	le	DET	O	O	O
fille	fille	NOUN	O	O	O
,	,	PUNCT	O	O	O
dit	dire	VERB	O	O	O
-	-	PRON	O	O	O
elle	lui	PRON	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
resterai	rester	VERB	O	O	O
à	à	ADP	O	O	O
Rome	rome	PROPN	O	O	O
avec	avec	ADP	O	O	O
Diaduménius	diaduménius	PROPN	O	O	O
.	.	PUNCT	O	O	O

Tandis	tandis	ADV	O	O	O
que	que	SCONJ	O	O	O
vous	vous	PRON	O	O	O
arrêterez	arrêter	VERB	O	O	O
les	le	DET	O	O	O
ambitieuses	ambitieux	ADJ	O	O	O
tentatives	tentative	NOUN	O	O	O
d'	de	ADP	O	O	O
Héliogabale	héliogabale	PROPN	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
Moesa	moesa	PROPN	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
maintiendrai	maintenir	VERB	O	O	O
sous	sou	ADP	O	O	O
votre	votre	DET	O	O	O
obéissance	obéissance	NOUN	O	O	O
Rome	rome	PROPN	O	O	O
et	et	CCONJ	O	O	O
l'	le	DET	O	O	O
Italie	italie	PROPN	O	O	O
.	.	PUNCT	O	O	O

Notre	notre	DET	O	O	O
séparation	séparation	NOUN	O	O	O
sera	être	AUX	O	O	O
éternelle	éternel	ADJ	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
jamais	jamais	ADV	O	O	O
vous	vous	PRON	O	O	O
ne	ne	ADV	O	O	O
reverrez	revoir	VERB	O	O	O
la	le	DET	O	O	O
mourante	mourant	ADJ	O	O	O
Nonia	nonia	PROPN	O	O	O
Celsa	celsa	PROPN	O	O	O
.	.	PUNCT	O	O	O

Adieu	adieu	NOUN	O	O	O
,	,	PUNCT	O	O	O
soyez	être	PRON	O	O	O
heureux	heureux	ADJ	O	O	O
près	près	ADV	O	O	O
de	de	ADP	O	O	O
votre	votre	DET	O	O	O
fille	fille	NOUN	O	O	O
!	!	PUNCT	O	O	O

Elle	lui	PRON	O	O	O
se	se	PRON	O	O	O
pencha	pencher	VERB	O	O	O
vers	vers	ADP	O	O	O
Leucothoé	leucothoé	PROPN	O	O	O
et	et	CCONJ	O	O	O
l'	le	PRON	O	O	O
embrassa	embrasser	VERB	O	O	O
au	au	ADP	O	O	O
front	front	NOUN	O	O	O
.	.	PUNCT	O	O	O

Puis	pouvoir	CCONJ	O	O	O
de	de	ADP	O	O	O
sa	son	DET	O	O	O
main	main	NOUN	O	O	O
enveloppée	envelopper	VERB	O	O	O
dans	dans	ADP	O	O	O
les	le	DET	O	O	O
plis	pli	NOUN	O	O	O
de	de	ADP	O	O	O
son	son	DET	O	O	O
manteau	manteau	NOUN	O	O	O
elle	lui	PRON	O	O	O
tira	tirer	VERB	O	O	O
,	,	PUNCT	O	O	O
du	de	ADP	O	O	O
sac	sac	NOUN	O	O	O
de	de	ADP	O	O	O
mailles	maille	NOUN	O	O	O
d'	de	ADP	O	O	O
acier	acier	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
serpent	serpent	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
le	le	PRON	O	O	O
plaça	placer	VERB	O	O	O
sur	sur	ADP	O	O	O
le	le	DET	O	O	O
cou	cou	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
jeune	jeune	ADJ	O	O	O
Africaine	africain	NOUN	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
disant	dire	VERB	O	O	O
:	:	PUNCT	O	O	O
—	—	PUNCT	O	O	O
Tiens	tenir	VERB	O	O	O
,	,	PUNCT	O	O	O
ma	mon	DET	O	O	O
fille	fille	NOUN	O	O	O
,	,	PUNCT	O	O	O
emporte	emporter	VERB	O	O	O
avec	avec	ADP	O	O	O
toi	toi	PRON	O	O	O
ce	ce	DET	O	O	O
fidèle	fidèle	ADJ	O	O	O
serviteur	serviteur	NOUN	O	O	O
et	et	CCONJ	O	O	O
garde	garde	VERB	O	O	O
-	-	PRON	O	O	O
le	le	PRON	O	O	O
en	en	ADP	O	O	O
souvenir	souvenir	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
impératrice	empereur	NOUN	O	O	O
.	.	PUNCT	O	O	O

Leucothoé	leucothoé	PROPN	O	O	O
leva	lever	VERB	O	O	O
la	le	DET	O	O	O
main	main	NOUN	O	O	O
pour	pour	ADP	O	O	O
caresser	caresser	VERB	O	O	O
le	le	DET	O	O	O
reptile	reptile	NOUN	O	O	O
;	;	PUNCT	O	O	O

elle	lui	PRON	O	O	O
jeta	jeter	VERB	O	O	O
un	un	DET	O	O	O
cri	cri	NOUN	O	O	O
de	de	ADP	O	O	O
douleur	douleur	NOUN	O	O	O
et	et	CCONJ	O	O	O
secoua	secouer	VERB	O	O	O
vivement	vivement	ADV	O	O	O
cette	ce	DET	O	O	O
main	main	NOUN	O	O	O
un	un	DET	O	O	O
peu	peu	ADV	O	O	O
ensanglantée	ensanglanter	ADJ	O	O	O
;	;	PUNCT	O	O	O

le	le	DET	O	O	O
serpent	serpent	NOUN	O	O	O
l'	le	PRON	O	O	O
avait	avoir	AUX	O	O	O
mordue	mordre	VERB	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Ce	ce	PRON	O	O	O
n'	ne	ADV	O	O	O
est	être	AUX	O	O	O
rien	rien	PRON	O	O	O
,	,	PUNCT	O	O	O
dit	dire	VERB	O	O	O
l'	le	DET	O	O	O
impératrice	empereur	NOUN	O	O	O
,	,	PUNCT	O	O	O
ce	ce	PRON	O	O	O
n'	ne	ADV	O	O	O
est	être	AUX	O	O	O
rien	rien	PRON	O	O	O
!	!	PUNCT	O	O	O

J'	je	PRON	O	O	O
ai	avoir	AUX	O	O	O
involontairement	involontairement	ADV	O	O	O
serré	serrer	VERB	O	O	O
le	le	DET	O	O	O
corps	corps	NOUN	O	O	O
de	de	ADP	O	O	O
Psylla	psylla	PROPN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
elle	lui	PRON	O	O	O
s'	se	PRON	O	O	O
est	être	AUX	O	O	O
vengée	venger	VERB	O	O	O
sur	sur	ADP	O	O	O
Leuco	leuco	PROPN	O	O	O
-	-	PROPN	O	O	O
thoé	thoer	VERB	O	O	O
de	de	ADP	O	O	O
ma	mon	DET	O	O	O
maladresse	maladresse	NOUN	O	O	O
.	.	PUNCT	O	O	O

Tandis	tandis	ADV	O	O	O
qu'	que	SCONJ	O	O	O
elle	lui	PRON	O	O	O
parlait	parler	VERB	O	O	O
encore	encore	ADV	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
autre	autre	ADJ	O	O	O
serpent	serpent	NOUN	O	O	O
,	,	PUNCT	O	O	O
s'	se	PRON	O	O	O
échappa	échapper	VERB	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
corbeille	corbeille	NOUN	O	O	O
où	où	PRON	O	O	O
il	il	PRON	O	O	O
se	se	PRON	O	O	O
tenait	tenir	VERB	O	O	O
blotti	blottir	VERB	O	O	O
et	et	CCONJ	O	O	O
se	se	PRON	O	O	O
jeta	jeter	VERB	O	O	O
en	en	ADP	O	O	O
sifflant	siffler	VERB	O	O	O
sur	sur	ADP	O	O	O
le	le	DET	O	O	O
reptile	reptile	NOUN	O	O	O
qui	qui	PRON	O	O	O
avait	avoir	AUX	O	O	O
mordu	mordre	VERB	O	O	O
la	le	DET	O	O	O
jeune	jeune	ADJ	O	O	O
fille	fille	NOUN	O	O	O
.	.	PUNCT	O	O	O

C'	ce	PRON	O	O	O
était	être	AUX	O	O	O
la	le	DET	O	O	O
véritable	véritable	ADJ	O	O	O
Psylla	psylla	PROPN	O	O	O
qui	qui	PRON	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
