Ceci	ceci	PRON	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
échelle	échelle	NOUN	O	O	O
conduisait	conduire	VERB	O	O	O
jusqu	jusqu	ADP	O	O	O
'	'	ADP	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
plate	plate	NOUN	O	O	O
-	-	NOUN	O	O	O
forme	forme	NOUN	O	O	O
où	où	PRON	O	O	O
ils	il	PRON	O	O	O
venaient	venir	VERB	O	O	O
de	de	ADP	O	O	O
nous	nous	PRON	O	O	O
apparaître	apparaître	VERB	O	O	O
.	.	PUNCT	O	O	O

Nous	nous	PRON	O	O	O
nous	nous	PRON	O	O	O
enhardissions	enhardir	VERB	O	O	O
peu	peu	ADV	O	O	O
à	à	ADP	O	O	O
peu	peu	ADV	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
,	,	PUNCT	O	O	O
sans	sans	ADP	O	O	O
même	même	ADV	O	O	O
avoir	avoir	AUX	O	O	O
eu	avoir	VERB	O	O	O
besoin	besoin	NOUN	O	O	O
de	de	ADP	O	O	O
nous	nous	PRON	O	O	O
concerter	concerter	VERB	O	O	O
,	,	PUNCT	O	O	O
nous	nous	PRON	O	O	O
allâmes	aller	VERB	O	O	O
les	le	PRON	O	O	O
observer	observer	VERB	O	O	O
à	à	ADP	O	O	O
leur	son	DET	O	O	O
poste	poste	NOUN	O	O	O
.	.	PUNCT	O	O	O

Quand	quand	SCONJ	O	O	O
nous	nous	PRON	O	O	O
passons	passer	VERB	O	O	O
dans	dans	ADP	O	O	O
un	un	DET	O	O	O
village	village	NOUN	O	O	O
humain	humain	ADJ	O	O	O
,	,	PUNCT	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
image	image	NOUN	O	O	O
de	de	ADP	O	O	O
chaque	chaque	DET	O	O	O
individu	individu	NOUN	O	O	O
se	se	PRON	O	O	O
reflète	refléter	VERB	O	O	O
en	en	ADP	O	O	O
nous	nous	PRON	O	O	O
accompagnée	accompagner	VERB	O	O	O
de	de	ADP	O	O	O
diverses	divers	DET	O	O	O
impressions	impression	NOUN	O	O	O
que	que	PRON	O	O	O
traduisent	traduire	VERB	O	O	O
des	un	DET	O	O	O
mots	mot	NOUN	O	O	O
consacrés	consacrer	VERB	O	O	O
comme	comme	ADP	O	O	O
vieux	vieux	ADJ	O	O	O
,	,	PUNCT	O	O	O
jeune	jeune	ADJ	O	O	O
,	,	PUNCT	O	O	O
laid	laid	ADJ	O	O	O
,	,	PUNCT	O	O	O
joli	joli	ADJ	O	O	O
...	...	PUNCT	O	O	O
Jusqu	jusqu	ADP	O	O	O
'	'	ADP	O	O	O
ici	ici	ADV	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
face	face	NOUN	O	O	O
des	de	ADP	O	O	O
habitants	habitant	NOUN	O	O	O
du	de	ADP	O	O	O
Pôle	pôle	PROPN	O	O	O
,	,	PUNCT	O	O	O
nous	nous	PRON	O	O	O
n	ne	ADV	O	O	O
'	'	ADV	O	O	O
avions	avoir	AUX	O	O	O
pu	pouvoir	VERB	O	O	O
éprouver	éprouver	VERB	O	O	O
rien	rien	PRON	O	O	O
de	de	ADP	O	O	O
semblable	semblable	ADJ	O	O	O
.	.	PUNCT	O	O	O

Ils	il	PRON	O	O	O
étaient	être	AUX	O	O	O
tous	tout	ADJ	O	O	O
également	également	ADV	O	O	O
horribles	horrible	ADJ	O	O	O
,	,	PUNCT	O	O	O
pareillement	pareillement	ADV	O	O	O
vêtus	vêtir	VERB	O	O	O
de	de	ADP	O	O	O
cuir	cuir	NOUN	O	O	O
blanc	blanc	ADJ	O	O	O
et	et	CCONJ	O	O	O
à	à	ADP	O	O	O
peu	peu	ADV	O	O	O
près	près	ADV	O	O	O
aussi	aussi	ADV	O	O	O
difficiles	difficile	ADJ	O	O	O
à	à	ADP	O	O	O
distinguer	distinguer	VERB	O	O	O
au	au	ADP	O	O	O
premier	premier	ADJ	O	O	O
coup	coup	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
oeil	oeil	NOUN	O	O	O
les	le	DET	O	O	O
uns	un	PRON	O	O	O
des	de	ADP	O	O	O
autres	autre	PRON	O	O	O
que	que	SCONJ	O	O	O
des	un	DET	O	O	O
chiens	chien	NOUN	O	O	O
de	de	ADP	O	O	O
même	même	ADJ	O	O	O
race	race	NOUN	O	O	O
dans	dans	ADP	O	O	O
un	un	DET	O	O	O
chenil	chenil	NOUN	O	O	O
.	.	PUNCT	O	O	O

Une	un	DET	O	O	O
fois	fois	NOUN	O	O	O
parvenus	parvenir	VERB	O	O	O
au	au	ADP	O	O	O
faîte	faîte	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
tourelle	tourelle	NOUN	O	O	O
et	et	CCONJ	O	O	O
face	face	NOUN	O	O	O
à	à	ADP	O	O	O
face	face	NOUN	O	O	O
avec	avec	ADP	O	O	O
les	le	DET	O	O	O
monstres	monstre	NOUN	O	O	O
qui	qui	PRON	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
y	y	PRON	O	O	O
trouvaient	trouver	VERB	O	O	O
,	,	PUNCT	O	O	O
nous	nous	PRON	O	O	O
eûmes	avoir	VERB	O	O	O
pour	pour	ADP	O	O	O
la	le	DET	O	O	O
première	premier	ADJ	O	O	O
fois	fois	NOUN	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
considérant	considérer	VERB	O	O	O
LE	le	DET	O	O	O
PEUPLE	peuple	NOUN	O	O	O
DU	de	ADP	O	O	O
PÔLE	pôle	NOUN	O	O	O
L	l	DET	O	O	O
'	'	DET	O	O	O
un	un	PRON	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
eux	lui	PRON	O	O	O
,	,	PUNCT	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
idée	idée	NOUN	O	O	O
très	très	ADV	O	O	O
nette	net	ADJ	O	O	O
de	de	ADP	O	O	O
ce	ce	PRON	O	O	O
qu	que	PRON	O	O	O
'	'	PRON	O	O	O
était	être	AUX	O	O	O
une	un	DET	O	O	O
extrême	extrême	ADJ	O	O	O
vieillesse	vieillesse	NOUN	O	O	O
chez	chez	ADP	O	O	O
les	le	DET	O	O	O
êtres	être	NOUN	O	O	O
de	de	ADP	O	O	O
cette	ce	DET	O	O	O
race	race	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
se	se	PRON	O	O	O
tenait	tenir	VERB	O	O	O
accroupi	accroupir	VERB	O	O	O
devant	devant	ADP	O	O	O
un	un	DET	O	O	O
appareil	appareil	NOUN	O	O	O
qui	qui	PRON	O	O	O
rappelait	rappeler	VERB	O	O	O
assez	assez	ADV	O	O	O
bien	bien	ADV	O	O	O
par	par	ADP	O	O	O
son	son	DET	O	O	O
aspect	aspect	NOUN	O	O	O
une	un	DET	O	O	O
machine	machine	NOUN	O	O	O
à	à	ADP	O	O	O
écrire	écrire	VERB	O	O	O
et	et	CCONJ	O	O	O
posait	poser	VERB	O	O	O
de	de	ADP	O	O	O
temps	temps	NOUN	O	O	O
à	à	ADP	O	O	O
autre	autre	NOUN	O	O	O
un	un	PRON	O	O	O
de	de	ADP	O	O	O
ses	son	DET	O	O	O
longs	long	ADJ	O	O	O
doigts	doigt	NOUN	O	O	O
sur	sur	ADP	O	O	O
les	le	DET	O	O	O
touches	touche	NOUN	O	O	O
qui	qui	PRON	O	O	O
devaient	devoir	VERB	O	O	O
actionner	actionner	VERB	O	O	O
électriquement	électriquement	ADV	O	O	O
les	le	DET	O	O	O
machines	machine	NOUN	O	O	O
dont	dont	PRON	O	O	O
le	le	DET	O	O	O
ronflement	ronflement	NOUN	O	O	O
retentissait	retentir	VERB	O	O	O
à	à	ADP	O	O	O
mes	mon	DET	O	O	O
pieds	pied	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
observait	observer	VERB	O	O	O
aussi	aussi	ADV	O	O	O
avec	avec	ADP	O	O	O
une	un	DET	O	O	O
attention	attention	NOUN	O	O	O
soutenue	soutenir	VERB	O	O	O
une	un	DET	O	O	O
aiguille	aiguille	NOUN	O	O	O
horizontale	horizontal	ADJ	O	O	O
qui	qui	PRON	O	O	O
oscillait	osciller	VERB	O	O	O
près	près	ADV	O	O	O
de	de	ADP	O	O	O
lui	luire	PRON	O	O	O
au	au	ADV	O	O	O
-	-	NOUN	O	O	O
dessus	dessus	ADV	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
un	un	DET	O	O	O
plateau	plateau	NOUN	O	O	O
gradué	graduer	VERB	O	O	O
;	;	PUNCT	O	O	O
lorsque	lorsque	SCONJ	O	O	O
la	le	DET	O	O	O
pointe	pointe	NOUN	O	O	O
de	de	ADP	O	O	O
cette	ce	DET	O	O	O
aiguille	aiguille	NOUN	O	O	O
tendait	tendre	VERB	O	O	O
à	à	ADP	O	O	O
se	se	PRON	O	O	O
rapprocher	rapprocher	VERB	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
une	un	DET	O	O	O
raie	raie	NOUN	O	O	O
située	situer	VERB	O	O	O
au	au	ADP	O	O	O
milieu	milieu	NOUN	O	O	O
du	de	ADP	O	O	O
plateau	plateau	NOUN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
vieux	vieux	ADJ	O	O	O
monstre	monstre	NOUN	O	O	O
poussait	pousser	VERB	O	O	O
un	un	DET	O	O	O
levier	levier	NOUN	O	O	O
situé	situer	VERB	O	O	O
à	à	ADP	O	O	O
sa	son	DET	O	O	O
gauche	gauche	NOUN	O	O	O
et	et	CCONJ	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
aiguille	aiguille	NOUN	O	O	O
peu	peu	ADV	O	O	O
à	à	ADP	O	O	O
peu	peu	ADV	O	O	O
reculait	reculer	VERB	O	O	O
.	.	PUNCT	O	O	O

Cein	cein	PROPN	O	O	O
-	-	PROPN	O	O	O
tras	tras	PROPN	O	O	O
,	,	PUNCT	O	O	O
avec	avec	ADP	O	O	O
quelque	quelque	DET	O	O	O
apparence	apparence	NOUN	O	O	O
de	de	ADP	O	O	O
raison	raison	NOUN	O	O	O
,	,	PUNCT	O	O	O
conclut	conclure	VERB	O	O	O
que	que	SCONJ	O	O	O
nous	nous	PRON	O	O	O
devions	devoir	VERB	O	O	O
nous	nous	PRON	O	O	O
trouver	trouver	VERB	O	O	O
en	en	ADP	O	O	O
présence	présence	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
un	un	DET	O	O	O
manomètre	manomètre	NOUN	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
plus	plus	ADV	O	O	O
que	que	SCONJ	O	O	O
ces	ce	DET	O	O	O
détails	détail	NOUN	O	O	O
mécaniques	mécanique	ADJ	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
physionomie	physionomie	NOUN	O	O	O
du	de	ADP	O	O	O
mécanicien	mécanicien	NOUN	O	O	O
m	m	PRON	O	O	O
'	'	PRON	O	O	O
intéressait	intéresser	VERB	O	O	O
.	.	PUNCT	O	O	O

Effroyablement	effroyablement	ADV	O	O	O
ridé	rider	VERB	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
yeux	oeil	NOUN	O	O	O
ternis	ternir	ADJ	O	O	O
et	et	CCONJ	O	O	O
suintants	suintant	ADJ	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
corps	corps	NOUN	O	O	O
,	,	PUNCT	O	O	O
immédiatement	immédiatement	ADV	O	O	O
au	au	ADP	O	O	O
-	-	NOUN	O	O	O
dessous	dessous	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
lèvre	lèvre	NOUN	O	O	O
inférieure	inférieur	ADJ	O	O	O
,	,	PUNCT	O	O	O
tout	tout	ADV	O	O	O
boursoufflé	boursouffler	VERB	O	O	O
par	par	ADP	O	O	O
de	de	DET	O	O	O
multiples	multiple	ADJ	O	O	O
replis	repli	NOUN	O	O	O
de	de	ADP	O	O	O
peau	peau	NOUN	O	O	O
jaunâtre	jaunâtre	ADJ	O	O	O
et	et	CCONJ	O	O	O
parcheminée	parcheminer	VERB	O	O	O
,	,	PUNCT	O	O	O
plus	plus	ADV	O	O	O
hideux	hideux	ADJ	O	O	O
encore	encore	ADV	O	O	O
,	,	PUNCT	O	O	O
s	s	SCONJ	O	O	O
'	'	SCONJ	O	O	O
il	il	PRON	O	O	O
est	être	AUX	O	O	O
possible	possible	ADJ	O	O	O
,	,	PUNCT	O	O	O
que	que	SCONJ	O	O	O
la	le	DET	O	O	O
plupart	plupart	NOUN	O	O	O
de	de	ADP	O	O	O
ses	son	DET	O	O	O
congénères	congénère	NOUN	O	O	O
,	,	PUNCT	O	O	O
ce	ce	DET	O	O	O
personnage	personnage	NOUN	O	O	O
ne	ne	ADV	O	O	O
m	m	PRON	O	O	O
'	'	PRON	O	O	O
en	en	PRON	O	O	O
inspirait	inspirer	VERB	O	O	O
pas	pas	ADV	O	O	O
moins	moins	ADV	O	O	O
un	un	DET	O	O	O
étrange	étrange	ADJ	O	O	O
respect	respect	NOUN	O	O	O
,	,	PUNCT	O	O	O
tant	tant	SCONJ	O	O	O
je	je	PRON	O	O	O
le	le	PRON	O	O	O
devinais	deviner	VERB	O	O	O
chargé	charger	VERB	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
ans	an	NOUN	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
sagesse	sagesse	NOUN	O	O	O
.	.	PUNCT	O	O	O

A	à	ADP	O	O	O
notre	notre	DET	O	O	O
arrivée	arrivée	NOUN	O	O	O
,	,	PUNCT	O	O	O
sans	sans	ADP	O	O	O
même	même	ADV	O	O	O
se	se	PRON	O	O	O
tourner	tourner	VERB	O	O	O
vers	vers	ADP	O	O	O
le	le	DET	O	O	O
monstre	monstre	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
aspect	aspect	NOUN	O	O	O
ordinaire	ordinaire	ADJ	O	O	O
qui	qui	PRON	O	O	O
se	se	PRON	O	O	O
tenait	tenir	VERB	O	O	O
immobile	immobile	ADJ	O	O	O
à	à	ADP	O	O	O
ses	son	DET	O	O	O
côtés	côté	NOUN	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
émit	émettre	VERB	O	O	O
deux	deux	NUM	O	O	O
ou	ou	CCONJ	O	O	O
trois	trois	NUM	O	O	O
brefs	bref	ADJ	O	O	O
susurrements	susurrement	NOUN	O	O	O
auxquels	auxquels	PRON	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
autre	autre	PRON	O	O	O
répondit	répondre	VERB	O	O	O
plus	plus	ADV	O	O	O
brièvement	brièvement	ADV	O	O	O
encore	encore	ADV	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
sens	sens	NOUN	O	O	O
de	de	ADP	O	O	O
cet	ce	DET	O	O	O
entretien	entretien	NOUN	O	O	O
me	me	PRON	O	O	O
parut	paraître	VERB	O	O	O
évident	évident	ADJ	O	O	O
:	:	PUNCT	O	O	O
«	«	PUNCT	O	O	O
Voilà	voilà	VERB	O	O	O
donc	donc	ADV	O	O	O
les	le	DET	O	O	O
êtres	être	NOUN	O	O	O
singuliers	singulier	ADJ	O	O	O
dont	dont	PRON	O	O	O
vous	vous	PRON	O	O	O
parlez	parler	VERB	O	O	O
sans	sans	ADP	O	O	O
cesse	cesse	NOUN	O	O	O
?	?	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Ce	ce	PRON	O	O	O
sont	être	AUX	O	O	O
bien	bien	ADV	O	O	O
eux	eux	ADJ	O	O	O
.	.	PUNCT	O	O	O

»	»	PUNCT	O	O	O
Après	après	ADP	O	O	O
quoi	quoi	PRON	O	O	O
,	,	PUNCT	O	O	O
sans	sans	ADP	O	O	O
prendre	prendre	VERB	O	O	O
un	un	DET	O	O	O
quart	quart	NOUN	O	O	O
de	de	ADP	O	O	O
minute	minute	NOUN	O	O	O
pour	pour	ADP	O	O	O
nous	nous	PRON	O	O	O
envisager	envisager	VERB	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
se	se	PRON	O	O	O
remit	remettre	VERB	O	O	O
à	à	ADP	O	O	O
faire	faire	AUX	O	O	O
aller	aller	VERB	O	O	O
méthodiquement	méthodiquement	ADV	O	O	O
ses	son	DET	O	O	O
mains	main	NOUN	O	O	O
sur	sur	ADP	O	O	O
le	le	DET	O	O	O
levier	levier	NOUN	O	O	O
et	et	CCONJ	O	O	O
les	le	DET	O	O	O
touches	touche	NOUN	O	O	O
de	de	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
appareil	appareil	NOUN	O	O	O
.	.	PUNCT	O	O	O

Nous	nous	PRON	O	O	O
partîmes	partir	VERB	O	O	O
de	de	ADP	O	O	O
nouveau	nouveau	ADJ	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
découverte	découverte	NOUN	O	O	O
par	par	ADP	O	O	O
la	le	DET	O	O	O
première	premier	ADJ	O	O	O
galerie	galerie	NOUN	O	O	O
qui	qui	PRON	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
offrit	offrir	VERB	O	O	O
à	à	ADP	O	O	O
nous	nous	PRON	O	O	O
,	,	PUNCT	O	O	O
sans	sans	ADP	O	O	O
trop	trop	ADV	O	O	O
savoir	savoir	VERB	O	O	O
dans	dans	ADP	O	O	O
quel	quel	DET	O	O	O
sens	sens	NOUN	O	O	O
nous	nous	PRON	O	O	O
allions	allier	VERB	O	O	O
,	,	PUNCT	O	O	O
sans	sans	ADP	O	O	O
peur	peur	NOUN	O	O	O
de	de	ADP	O	O	O
ne	ne	ADV	O	O	O
plus	plus	ADV	O	O	O
retrouver	retrouver	VERB	O	O	O
par	par	ADP	O	O	O
la	le	DET	O	O	O
suite	suite	NOUN	O	O	O
notre	notre	DET	O	O	O
chemin	chemin	NOUN	O	O	O
vers	vers	ADP	O	O	O
le	le	DET	O	O	O
ballon	ballon	NOUN	O	O	O
et	et	CCONJ	O	O	O
le	le	DET	O	O	O
libre	libre	ADJ	O	O	O
ciel	ciel	NOUN	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
curiosité	curiosité	NOUN	O	O	O
nous	nous	PRON	O	O	O
enivrait	enivrer	VERB	O	O	O
véritablement	véritablement	ADV	O	O	O
;	;	PUNCT	O	O	O
nous	nous	PRON	O	O	O
avions	avoir	AUX	O	O	O
à	à	ADP	O	O	O
peine	peiner	ADV	O	O	O
pris	prendre	VERB	O	O	O
le	le	DET	O	O	O
temps	temps	NOUN	O	O	O
de	de	ADP	O	O	O
nous	nous	PRON	O	O	O
étonner	étonner	VERB	O	O	O
devant	devant	ADP	O	O	O
un	un	DET	O	O	O
spectacle	spectacle	NOUN	O	O	O
inattendu	inattendu	ADJ	O	O	O
ou	ou	CCONJ	O	O	O
un	un	DET	O	O	O
objet	objet	NOUN	O	O	O
de	de	ADP	O	O	O
destination	destination	NOUN	O	O	O
mystérieuse	mystérieux	ADJ	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
nous	nous	PRON	O	O	O
extasier	extasier	VERB	O	O	O
devant	devant	ADP	O	O	O
une	un	DET	O	O	O
machine	machine	NOUN	O	O	O
que	que	PRON	O	O	O
,	,	PUNCT	O	O	O
déjà	déjà	ADV	O	O	O
,	,	PUNCT	O	O	O
nous	nous	PRON	O	O	O
brûlions	brûler	VERB	O	O	O
de	de	ADP	O	O	O
contempler	contempler	VERB	O	O	O
autre	autre	ADJ	O	O	O
chose	chose	NOUN	O	O	O
de	de	ADP	O	O	O
plus	plus	ADV	O	O	O
inattendu	inattendu	ADJ	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
plus	plus	ADV	O	O	O
mystérieux	mystérieux	ADJ	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
plus	plus	ADV	O	O	O
admirable	admirable	ADJ	O	O	O
encore	encore	ADV	O	O	O
.	.	PUNCT	O	O	O

Je	je	PRON	O	O	O
ne	ne	ADV	O	O	O
saurais	savoir	VERB	O	O	O
m	m	PRON	O	O	O
'	'	PRON	O	O	O
attarder	attarder	VERB	O	O	O
davantage	davantage	ADV	O	O	O
à	à	ADP	O	O	O
raconter	raconter	VERB	O	O	O
dans	dans	ADP	O	O	O
l	l	DET	O	O	O
'	'	DET	O	O	O
ordre	ordre	NOUN	O	O	O
notre	notre	DET	O	O	O
exploration	exploration	NOUN	O	O	O
et	et	CCONJ	O	O	O
à	à	ADP	O	O	O
décrire	décrire	VERB	O	O	O
les	le	DET	O	O	O
sentiments	sentiment	NOUN	O	O	O
successifs	successif	ADJ	O	O	O
qui	qui	PRON	O	O	O
en	en	PRON	O	O	O
résultèrent	résulter	VERB	O	O	O
pour	pour	ADP	O	O	O
nous	nous	PRON	O	O	O
.	.	PUNCT	O	O	O

Je	je	PRON	O	O	O
ne	ne	ADV	O	O	O
peux	pouvoir	VERB	O	O	O
en	en	ADP	O	O	O
toute	tout	DET	O	O	O
raison	raison	NOUN	O	O	O
attacher	attacher	VERB	O	O	O
à	à	ADP	O	O	O
ce	ce	PRON	O	O	O
que	que	PRON	O	O	O
j	j	PRON	O	O	O
'	'	ADV	O	O	O
écris	écrire	VERB	O	O	O
qu	qu	ADV	O	O	O
'	'	ADV	O	O	O
une	un	DET	O	O	O
importance	importance	NOUN	O	O	O
documentaire	documentaire	ADJ	O	O	O
et	et	CCONJ	O	O	O
le	le	DET	O	O	O
mieux	mieux	ADV	O	O	O
est	être	VERB	O	O	O
,	,	PUNCT	O	O	O
dès	dès	ADP	O	O	O
à	à	ADP	O	O	O
présent	présent	NOUN	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
donner	donner	VERB	O	O	O
un	un	DET	O	O	O
résumé	résumé	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
ensemble	ensemble	NOUN	O	O	O
de	de	ADP	O	O	O
ce	ce	PRON	O	O	O
que	que	PRON	O	O	O
nous	nous	PRON	O	O	O
vîmes	voir	VERB	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
exposer	exposer	VERB	O	O	O
les	le	DET	O	O	O
conclusions	conclusion	NOUN	O	O	O
,	,	PUNCT	O	O	O
—	—	PUNCT	O	O	O
nécessairement	nécessairement	ADV	O	O	O
hâtives	hâtif	ADJ	O	O	O
et	et	CCONJ	O	O	O
sans	sans	ADP	O	O	O
doute	doute	NOUN	O	O	O
erronées	erroné	ADJ	O	O	O
bien	bien	ADV	O	O	O
souvent	souvent	ADV	O	O	O
,	,	PUNCT	O	O	O
—	—	PUNCT	O	O	O
que	que	PRON	O	O	O
nous	nous	PRON	O	O	O
crûmes	croître	VERB	O	O	O
pouvoir	pouvoir	VERB	O	O	O
en	en	PRON	O	O	O
tirer	tirer	VERB	O	O	O
.	.	PUNCT	O	O	O

Ce	ce	PRON	O	O	O
qui	qui	PRON	O	O	O
frappe	frappe	VERB	O	O	O
à	à	ADP	O	O	O
première	premier	ADJ	O	O	O
vue	vue	NOUN	O	O	O
dans	dans	ADP	O	O	O
le	le	DET	O	O	O
monde	monde	NOUN	O	O	O
polaire	polaire	ADJ	O	O	O
,	,	PUNCT	O	O	O
c	c	PRON	O	O	O
'	'	PRON	O	O	O
est	être	AUX	O	O	O
sa	son	DET	O	O	O
relative	relatif	ADJ	O	O	O
exiguïté	exiguïté	NOUN	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
lumière	lumière	NOUN	O	O	O
violette	violet	ADJ	O	O	O
et	et	CCONJ	O	O	O
la	le	DET	O	O	O
chaleur	chaleur	NOUN	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
vie	vie	NOUN	O	O	O
et	et	CCONJ	O	O	O
la	le	DET	O	O	O
civilisation	civilisation	NOUN	O	O	O
qui	qui	PRON	O	O	O
en	en	PRON	O	O	O
sont	être	AUX	O	O	O
les	le	DET	O	O	O
conséquences	conséquence	NOUN	O	O	O
,	,	PUNCT	O	O	O
s	s	PRON	O	O	O
'	'	PRON	O	O	O
étendent	étendre	VERB	O	O	O
sur	sur	ADP	O	O	O
un	un	DET	O	O	O
domaine	domaine	NOUN	O	O	O
circulaire	circulaire	ADJ	O	O	O
dont	dont	PRON	O	O	O
le	le	DET	O	O	O
diamètre	diamètre	NOUN	O	O	O
ne	ne	ADV	O	O	O
doit	devoir	VERB	O	O	O
pas	pas	ADV	O	O	O
excéder	excéder	VERB	O	O	O
de	de	ADP	O	O	O
beaucoup	beaucoup	ADV	O	O	O
douze	douze	NUM	O	O	O
lieues	lieue	NOUN	O	O	O
.	.	PUNCT	O	O	O

Les	le	DET	O	O	O
galeries	galerie	NOUN	O	O	O
souterraines	souterrain	ADJ	O	O	O
rayonnent	rayonner	VERB	O	O	O
dans	dans	ADP	O	O	O
un	un	DET	O	O	O
espace	espace	NOUN	O	O	O
encore	encore	ADV	O	O	O
moindre	moindre	ADJ	O	O	O
.	.	PUNCT	O	O	O

On	on	PRON	O	O	O
se	se	PRON	O	O	O
trouve	trouver	VERB	O	O	O
évidemment	évidemment	ADV	O	O	O
en	en	ADP	O	O	O
présence	présence	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	ADP	O	O	O
une	un	DET	O	O	O
parcelle	parcelle	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
Terre	terre	NOUN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
,	,	PUNCT	O	O	O
lors	lors	ADV	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
formation	formation	NOUN	O	O	O
des	de	ADP	O	O	O
banquises	banquise	NOUN	O	O	O
éternelles	éternel	ADJ	O	O	O
du	de	ADP	O	O	O
Pôle	pôle	PROPN	O	O	O
,	,	PUNCT	O	O	O
fut	être	AUX	O	O	O
épargnée	épargner	VERB	O	O	O
pour	pour	ADP	O	O	O
des	un	DET	O	O	O
raisons	raison	NOUN	O	O	O
dont	dont	PRON	O	O	O
une	un	DET	O	O	O
au	au	ADP	O	O	O
moins	moins	ADV	O	O	O
,	,	PUNCT	O	O	O
même	même	ADV	O	O	O
aujourd	aujourd	ADV	O	O	O
'	'	PUNCT	O	O	O
hui	hui	ADV	O	O	O
,	,	PUNCT	O	O	O
n	ne	ADV	O	O	O
'	'	ADV	O	O	O
est	être	AUX	O	O	O
pas	pas	ADV	O	O	O
indiscernable	indiscernable	ADJ	O	O	O
et	et	CCONJ	O	O	O
que	que	PRON	O	O	O
j	j	PRON	O	O	O
'	'	PUNCT	O	O	O
exposerai	exposer	VERB	O	O	O
un	un	DET	O	O	O
peu	peu	ADV	O	O	O
plus	plus	ADV	O	O	O
loin	loin	ADV	O	O	O
.	.	PUNCT	O	O	O

En	en	ADP	O	O	O
tout	tout	DET	O	O	O
cas	cas	NOUN	O	O	O
notre	notre	DET	O	O	O
exploration	exploration	NOUN	O	O	O
apportera	apporter	VERB	O	O	O
un	un	DET	O	O	O
argument	argument	NOUN	O	O	O
décisif	décisif	ADJ	O	O	O
en	en	ADP	O	O	O
faveur	faveur	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
thèse	thèse	NOUN	O	O	O
selon	selon	ADP	O	O	O
laquelle	lequel	PRON	O	O	O
les	le	DET	O	O	O
glaces	glace	NOUN	O	O	O
des	de	ADP	O	O	O
Pôles	pôle	NOUN	O	O	O
,	,	PUNCT	O	O	O
