I.	i.	PUNCT	O	O	O
lui	luire	PRON	O	O	O
,	,	PUNCT	O	O	O
suivi	suivre	VERB	O	O	O
de	de	ADP	O	O	O
John	john	PROPN	O	O	O
Hart	hart	PROPN	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
Nab	nab	PROPN	O	O	O
Walker	walker	PROPN	O	O	O
.	.	PUNCT	O	O	O

Au	au	ADP	O	O	O
milieu	milieu	NOUN	O	O	O
des	de	ADP	O	O	O
ténèbres	ténèbre	NOUN	O	O	O
,	,	PUNCT	O	O	O
nous	nous	PRON	O	O	O
aurions	avoir	AUX	O	O	O
eu	avoir	VERB	O	O	O
grand	grand	ADV	O	O	O
-	-	NOUN	O	O	O
peine	peine	NOUN	O	O	O
à	à	ADP	O	O	O
nous	nous	PRON	O	O	O
diriger	diriger	VERB	O	O	O
,	,	PUNCT	O	O	O
si	si	SCONJ	O	O	O
Wells	wells	PROPN	O	O	O
n'	ne	ADV	O	O	O
eût	avoir	AUX	O	O	O
servi	servir	VERB	O	O	O
de	de	DET	O	O	O
guide	guide	NOUN	O	O	O
.	.	PUNCT	O	O	O

Enfin	enfin	ADV	O	O	O
,	,	PUNCT	O	O	O
nous	nous	PRON	O	O	O
sommes	être	VERB	O	O	O
sur	sur	ADP	O	O	O
la	le	DET	O	O	O
lisière	lisière	NOUN	O	O	O
du	de	ADP	O	O	O
bois	bois	NOUN	O	O	O
.	.	PUNCT	O	O	O

Devant	devoir	VERB	O	O	O
s'	se	PRON	O	O	O
étend	étendre	VERB	O	O	O
la	le	DET	O	O	O
grève	grève	NOUN	O	O	O
,	,	PUNCT	O	O	O
jusqu'	jusque	ADP	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
crique	crique	NOUN	O	O	O
de	de	ADP	O	O	O
Black	black	PROPN	O	O	O
-	-	PROPN	O	O	O
Rock	rock	PROPN	O	O	O
.	.	PUNCT	O	O	O

Tout	tout	PRON	O	O	O
est	être	AUX	O	O	O
silencieux	silencieux	ADJ	O	O	O
,	,	PUNCT	O	O	O
tout	tout	PRON	O	O	O
est	être	AUX	O	O	O
désert	désert	ADJ	O	O	O
.	.	PUNCT	O	O	O

On	on	PRON	O	O	O
peut	pouvoir	VERB	O	O	O
se	se	PRON	O	O	O
hasarder	hasarder	VERB	O	O	O
sans	sans	ADP	O	O	O
risques	risque	NOUN	O	O	O
.	.	PUNCT	O	O	O

Si	si	SCONJ	O	O	O
l'	le	DET	O	O	O
Épouvante	épouvante	NOUN	B-NOV	O	O
est	être	VERB	O	O	O
là	là	ADV	O	O	O
,	,	PUNCT	O	O	O
c'	ce	PRON	O	O	O
est	être	AUX	O	O	O
au	au	ADP	O	O	O
revers	revers	NOUN	O	O	O
des	de	ADP	O	O	O
roches	roche	NOUN	O	O	O
qu'	que	PRON	O	O	O
elle	lui	PRON	O	O	O
a	avoir	AUX	O	O	O
dû	devoir	VERB	O	O	O
prendre	prendre	VERB	O	O	O
son	son	DET	O	O	O
mouillage	mouillage	NOUN	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
y	y	PRON	O	O	O
est	être	VERB	O	O	O
-	-	PRON	O	O	O
elle	lui	PRON	O	O	O
encore	encore	ADV	O	O	O
?	?	PUNCT	O	O	O

…	…	PUNCT	O	O	O

C'	ce	PRON	O	O	O
est	être	AUX	O	O	O
la	le	DET	O	O	O
question	question	NOUN	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
seule	seul	ADJ	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
l'	le	PRON	O	O	O
avoue	avouer	VERB	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
approche	approche	NOUN	O	O	O
du	de	ADP	O	O	O
dénouement	dénouement	NOUN	O	O	O
de	de	ADP	O	O	O
cette	ce	DET	O	O	O
passionnante	passionnant	ADJ	O	O	O
affaire	affaire	NOUN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
coeur	coeur	NOUN	O	O	O
me	me	PRON	O	O	O
bat	battre	VERB	O	O	O
dans	dans	ADP	O	O	O
la	le	DET	O	O	O
poitrine	poitrine	NOUN	O	O	O
.	.	PUNCT	O	O	O

Wells	wells	PROPN	O	O	O
fait	faire	VERB	O	O	O
signe	signe	NOUN	O	O	O
d'	de	ADP	O	O	O
avancer	avancer	VERB	O	O	O
…	…	PUNCT	O	O	O

Le	le	DET	O	O	O
sable	sable	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
grève	grève	NOUN	O	O	O
crie	crier	VERB	O	O	O
sous	sou	ADP	O	O	O
nos	notre	DET	O	O	O
pieds	pied	NOUN	O	O	O
…	…	PUNCT	O	O	O

Deux	deux	NUM	O	O	O
cents	cent	DET	O	O	O
pas	pas	NOUN	O	O	O
à	à	ADP	O	O	O
faire	faire	VERB	O	O	O
,	,	PUNCT	O	O	O
quelques	quelque	DET	O	O	O
minutes	minute	NOUN	O	O	O
suffisent	suffire	VERB	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
nous	nous	PRON	O	O	O
voici	voici	VERB	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
entrée	entrée	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
une	un	PRON	O	O	O
des	de	ADP	O	O	O
passes	passe	NOUN	O	O	O
qui	qui	PRON	O	O	O
conduisent	conduire	VERB	O	O	O
au	au	ADP	O	O	O
bord	bord	NOUN	O	O	O
du	de	ADP	O	O	O
lac	lac	NOUN	O	O	O
…	…	PUNCT	O	O	O

Rien	rien	PRON	O	O	O
…	…	PUNCT	O	O	O
rien	rien	PRON	O	O	O
!	!	PUNCT	O	O	O

…	…	PUNCT	O	O	O
La	le	DET	O	O	O
place	place	NOUN	O	O	O
où	où	PRON	O	O	O
Wells	wells	PROPN	O	O	O
a	avoir	AUX	O	O	O
laissé	laisser	VERB	O	O	O
l'	le	DET	O	O	O
Épouvante	épouvante	NOUN	B-NOV	O	O
,	,	PUNCT	O	O	O
vingt	vingt	NUM	O	O	O
-	-	NUM	O	O	O
quatre	quatre	NUM	O	O	O
heures	heure	NOUN	O	O	O
avant	avant	ADP	O	O	O
,	,	PUNCT	O	O	O
est	être	AUX	O	O	O
vide	vide	ADJ	O	O	O
!	!	PUNCT	O	O	O

…	…	PUNCT	O	O	O
Le	le	DET	O	O	O
Maître	maître	NOUN	O	O	O
du	de	ADP	O	O	O
Monde	monde	NOUN	O	O	O
n'	ne	ADV	O	O	O
est	être	VERB	O	O	O
plus	plus	ADV	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
crique	crique	NOUN	O	O	O
de	de	ADP	O	O	O
Black	black	PROPN	O	O	O
-	-	PROPN	O	O	O
Rock	rock	PROPN	O	O	O
.	.	PUNCT	O	O	O

XII	xii	NUM	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
crique	crique	NOUN	O	O	O
de	de	ADP	O	O	O
Black	black	PROPN	O	O	O
-	-	PROPN	O	O	O
Rock	rock	PROPN	O	O	O
.	.	PUNCT	O	O	O

On	on	PRON	O	O	O
sait	savoir	VERB	O	O	O
combien	combien	ADV	O	O	O
la	le	DET	O	O	O
nature	nature	NOUN	O	O	O
humaine	humain	ADJ	O	O	O
est	être	AUX	O	O	O
portée	porter	VERB	O	O	O
aux	à	ADP	O	O	O
illusions	illusion	NOUN	O	O	O
.	.	PUNCT	O	O	O

Certes	certes	ADV	O	O	O
,	,	PUNCT	O	O	O
des	un	DET	O	O	O
chances	chance	NOUN	O	O	O
existaient	exister	VERB	O	O	O
pour	pour	ADP	O	O	O
que	que	SCONJ	O	O	O
l'	le	DET	O	O	O
appareil	appareil	NOUN	O	O	O
tant	tant	ADV	O	O	O
recherché	rechercher	VERB	O	O	O
ne	ne	ADV	O	O	O
fût	être	AUX	O	O	O
plus	plus	ADV	O	O	O
à	à	ADP	O	O	O
cette	ce	DET	O	O	O
place	place	NOUN	O	O	O
…	…	PUNCT	O	O	O
en	en	ADP	O	O	O
admettant	admettre	VERB	O	O	O
que	que	SCONJ	O	O	O
ce	ce	PRON	O	O	O
fût	être	AUX	O	O	O
lui	luire	PRON	O	O	O
dont	dont	PRON	O	O	O
Wells	wells	PROPN	O	O	O
avait	avoir	AUX	O	O	O
observé	observer	VERB	O	O	O
l'	le	DET	O	O	O
émersion	émersion	NOUN	O	O	O
dans	dans	ADP	O	O	O
l'	le	DET	O	O	O
après	aprè	NOUN	O	O	O
-	-	NOUN	O	O	O
midi	midi	NOUN	O	O	O
du	de	ADP	O	O	O
27	27	NUM	O	O	O
…	…	PUNCT	O	O	O

Si	si	SCONJ	O	O	O
quelque	quelque	DET	O	O	O
avarie	avarie	NOUN	O	O	O
survenue	survenir	VERB	O	O	O
à	à	ADP	O	O	O
son	son	DET	O	O	O
triple	triple	ADJ	O	O	O
système	système	NOUN	O	O	O
de	de	ADP	O	O	O
locomotion	locomotion	NOUN	O	O	O
l'	le	PRON	O	O	O
avait	avoir	AUX	O	O	O
empêché	empêcher	VERB	O	O	O
de	de	ADP	O	O	O
regagner	regagner	VERB	O	O	O
par	par	ADP	O	O	O
terre	terre	NOUN	O	O	O
ou	ou	CCONJ	O	O	O
par	par	ADP	O	O	O
eau	eau	NOUN	O	O	O
sa	son	DET	O	O	O
retraite	retraite	NOUN	O	O	O
et	et	CCONJ	O	O	O
obligé	obliger	VERB	O	O	O
à	à	ADP	O	O	O
relâcher	relâcher	VERB	O	O	O
au	au	ADP	O	O	O
fond	fond	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
crique	crique	NOUN	O	O	O
de	de	ADP	O	O	O
Black	black	PROPN	O	O	O
-	-	PROPN	O	O	O
Rock	rock	PROPN	O	O	O
,	,	PUNCT	O	O	O
que	que	PRON	O	O	O
devions	devoir	VERB	O	O	O
-	-	PRON	O	O	O
nous	nous	PRON	O	O	O
penser	penser	VERB	O	O	O
enfin	enfin	ADV	O	O	O
,	,	PUNCT	O	O	O
ne	ne	ADV	O	O	O
l'	le	PRON	O	O	O
y	y	PRON	O	O	O
voyant	voir	VERB	O	O	O
plus	plus	ADV	O	O	O
?	?	PUNCT	O	O	O

…	…	PUNCT	O	O	O
C'	ce	PRON	O	O	O
est	être	VERB	O	O	O
que	que	SCONJ	O	O	O
,	,	PUNCT	O	O	O
réparations	réparation	NOUN	O	O	O
faites	faire	VERB	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
s'	se	PRON	O	O	O
était	être	AUX	O	O	O
remis	remettre	VERB	O	O	O
en	en	ADP	O	O	O
route	route	NOUN	O	O	O
,	,	PUNCT	O	O	O
c'	ce	PRON	O	O	O
est	être	VERB	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
avait	avoir	AUX	O	O	O
abandonné	abandonner	VERB	O	O	O
ces	ce	DET	O	O	O
parages	parage	NOUN	O	O	O
du	de	ADP	O	O	O
lac	lac	NOUN	O	O	O
Érié	érié	PROPN	O	O	O
…	…	PUNCT	O	O	O

Eh	eh	INTJ	O	O	O
bien	bien	ADV	O	O	O
,	,	PUNCT	O	O	O
ces	ce	DET	O	O	O
éventualités	éventualité	NOUN	O	O	O
,	,	PUNCT	O	O	O
si	si	ADV	O	O	O
probables	probable	ADJ	O	O	O
pourtant	pourtant	ADV	O	O	O
,	,	PUNCT	O	O	O
nous	nous	PRON	O	O	O
n'	ne	ADV	O	O	O
avions	avoir	AUX	O	O	O
pas	pas	ADV	O	O	O
voulu	vouloir	VERB	O	O	O
les	le	PRON	O	O	O
admettre	admettre	VERB	O	O	O
à	à	ADP	O	O	O
mesure	mesure	NOUN	O	O	O
que	que	SCONJ	O	O	O
cette	ce	DET	O	O	O
journée	journée	NOUN	O	O	O
s'	se	PRON	O	O	O
avançait	avancer	VERB	O	O	O
.	.	PUNCT	O	O	O

Non	non	ADV	O	O	O
!	!	PUNCT	O	O	O
nous	nous	PRON	O	O	O
ne	ne	ADV	O	O	O
doutions	douter	VERB	O	O	O
plus	plus	ADV	O	O	O
ni	ni	CCONJ	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
s'	se	PRON	O	O	O
agissait	agir	VERB	O	O	O
bien	bien	ADV	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
Épouvante	épouvante	NOUN	B-NOV	O	O
,	,	PUNCT	O	O	O
ni	ni	CCONJ	O	O	O
qu'	que	SCONJ	O	O	O
elle	lui	PRON	O	O	O
ne	ne	ADV	O	O	O
fût	être	AUX	O	O	O
mouillée	mouiller	VERB	O	O	O
au	au	ADP	O	O	O
pied	pied	NOUN	O	O	O
des	de	ADP	O	O	O
roches	roche	NOUN	O	O	O
,	,	PUNCT	O	O	O
là	là	ADV	O	O	O
où	où	PRON	O	O	O
Wells	wells	PROPN	O	O	O
avait	avoir	AUX	O	O	O
pu	pouvoir	VERB	O	O	O
constater	constater	VERB	O	O	O
sa	son	DET	O	O	O
présence	présence	NOUN	O	O	O
…	…	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
alors	alors	ADV	O	O	O
,	,	PUNCT	O	O	O
quel	quel	DET	O	O	O
désappointement	désappointement	NOUN	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
dirai	dire	VERB	O	O	O
même	même	ADV	O	O	O
quel	quel	DET	O	O	O
désespoir	désespoir	NOUN	O	O	O
!	!	PUNCT	O	O	O

Toute	tout	ADJ	O	O	O
notre	notre	DET	O	O	O
campagne	campagne	NOUN	O	O	O
réduite	réduire	VERB	O	O	O
à	à	ADP	O	O	O
néant	néant	NOUN	O	O	O
!	!	PUNCT	O	O	O

Si	si	SCONJ	O	O	O
l'	le	DET	O	O	O
Épouvante	épouvante	NOUN	B-NOV	O	O
naviguait	naviguer	VERB	O	O	O
encore	encore	ADV	O	O	O
sur	sur	ADP	O	O	O
ou	ou	CCONJ	O	O	O
sous	sou	ADP	O	O	O
les	le	DET	O	O	O
eaux	eau	NOUN	O	O	O
du	de	ADP	O	O	O
lac	lac	NOUN	O	O	O
,	,	PUNCT	O	O	O
la	le	PRON	O	O	O
retrouver	retrouver	VERB	O	O	O
,	,	PUNCT	O	O	O
la	le	PRON	O	O	O
rejoindre	rejoindre	VERB	O	O	O
,	,	PUNCT	O	O	O
la	le	PRON	O	O	O
capturer	capturer	VERB	O	O	O
,	,	PUNCT	O	O	O
c'	ce	PRON	O	O	O
était	être	AUX	O	O	O
hors	hors	ADP	O	O	O
de	de	ADP	O	O	O
notre	notre	DET	O	O	O
pouvoir	pouvoir	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
–	–	PUNCT	O	O	O
pourquoi	pourquoi	ADV	O	O	O
s'	se	PRON	O	O	O
illusionner	illusionner	VERB	O	O	O
à	à	ADP	O	O	O
cet	ce	DET	O	O	O
égard	égard	NOUN	O	O	O
?	?	PUNCT	O	O	O

–	–	PUNCT	O	O	O
hors	hors	ADP	O	O	O
de	de	ADP	O	O	O
tout	tout	DET	O	O	O
pouvoir	pouvoir	NOUN	O	O	O
humain	humain	ADJ	O	O	O
!	!	PUNCT	O	O	O

Nous	nous	PRON	O	O	O
restions	rester	VERB	O	O	O
là	là	ADV	O	O	O
anéantis	anéantir	VERB	O	O	O
,	,	PUNCT	O	O	O
Wells	wells	PROPN	O	O	O
et	et	CCONJ	O	O	O
moi	moi	PRON	O	O	O
,	,	PUNCT	O	O	O
tandis	tandis	ADV	O	O	O
que	que	SCONJ	O	O	O
John	john	PROPN	O	O	O
Hart	hart	PROPN	O	O	O
et	et	CCONJ	O	O	O
Nab	nab	PROPN	O	O	O
Walker	walker	PROPN	O	O	O
,	,	PUNCT	O	O	O
non	non	ADV	O	O	O
moins	moins	ADV	O	O	O
dépités	dépité	ADJ	O	O	O
,	,	PUNCT	O	O	O
se	se	PRON	O	O	O
portaient	porter	VERB	O	O	O
sur	sur	ADP	O	O	O
divers	divers	DET	O	O	O
points	point	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
crique	crique	NOUN	O	O	O
.	.	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
,	,	PUNCT	O	O	O
cependant	cependant	ADV	O	O	O
,	,	PUNCT	O	O	O
nos	notre	DET	O	O	O
mesures	mesure	NOUN	O	O	O
étaient	être	AUX	O	O	O
bien	bien	ADV	O	O	O
prises	prendre	VERB	O	O	O
,	,	PUNCT	O	O	O
elles	lui	PRON	O	O	O
avaient	avoir	VERB	O	O	O
toutes	tout	DET	O	O	O
chances	chance	NOUN	O	O	O
de	de	ADP	O	O	O
succès	succès	NOUN	O	O	O
.	.	PUNCT	O	O	O

Si	si	SCONJ	O	O	O
,	,	PUNCT	O	O	O
au	au	ADP	O	O	O
moment	moment	NOUN	O	O	O
de	de	ADP	O	O	O
notre	notre	DET	O	O	O
arrivée	arrivée	NOUN	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
deux	deux	NUM	O	O	O
hommes	homme	NOUN	O	O	O
,	,	PUNCT	O	O	O
signalés	signaler	VERB	O	O	O
par	par	ADP	O	O	O
Wells	wells	PROPN	O	O	O
,	,	PUNCT	O	O	O
eussent	avoir	AUX	O	O	O
été	être	VERB	O	O	O
sur	sur	ADP	O	O	O
la	le	DET	O	O	O
grève	grève	NOUN	O	O	O
,	,	PUNCT	O	O	O
nous	nous	PRON	O	O	O
aurions	avoir	AUX	O	O	O
pu	pouvoir	VERB	O	O	O
–	–	PUNCT	O	O	O
en	en	ADP	O	O	O
rampant	ramper	VERB	O	O	O
–	–	PUNCT	O	O	O
arriver	arriver	VERB	O	O	O
jusqu'	jusque	ADP	O	O	O
à	à	ADP	O	O	O
eux	lui	PRON	O	O	O
,	,	PUNCT	O	O	O
les	le	PRON	O	O	O
surprendre	surprendre	VERB	O	O	O
,	,	PUNCT	O	O	O
les	le	PRON	O	O	O
saisir	saisir	VERB	O	O	O
avant	avant	ADP	O	O	O
qu'	que	SCONJ	O	O	O
ils	il	PRON	O	O	O
ne	ne	ADV	O	O	O
se	se	PRON	O	O	O
fussent	être	AUX	O	O	O
embarqués	embarquer	VERB	O	O	O
…	…	PUNCT	O	O	O

S'	se	SCONJ	O	O	O
ils	il	PRON	O	O	O
avaient	avoir	AUX	O	O	O
été	être	VERB	O	O	O
à	à	ADP	O	O	O
bord	bord	NOUN	O	O	O
,	,	PUNCT	O	O	O
derrière	derrière	ADP	O	O	O
les	le	DET	O	O	O
roches	roche	NOUN	O	O	O
,	,	PUNCT	O	O	O
nous	nous	PRON	O	O	O
aurions	avoir	AUX	O	O	O
attendu	attendre	VERB	O	O	O
leur	son	DET	O	O	O
descente	descente	NOUN	O	O	O
à	à	SCONJ	O	O	O
il	il	PRON	O	O	O
eût	avoir	AUX	O	O	O
été	être	AUX	O	O	O
facile	facile	ADJ	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
retraite	retraite	NOUN	O	O	O
!	!	PUNCT	O	O	O

…	…	PUNCT	O	O	O
terre	terre	NOUN	O	O	O
,	,	PUNCT	O	O	O

et	et	CCONJ	O	O	O
Vraisemblablement	vraisemblablement	ADV	O	O	O
,	,	PUNCT	O	O	O
puisque	puisque	SCONJ	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
premier	premier	ADJ	O	O	O
jour	jour	NOUN	O	O	O
comme	comme	ADP	O	O	O
le	le	DET	O	O	O
second	second	ADJ	O	O	O
,	,	PUNCT	O	O	O
Wells	wells	PROPN	O	O	O
n'	ne	ADV	O	O	O
avait	avoir	AUX	O	O	O
jamais	jamais	ADV	O	O	O
aperçu	apercevoir	VERB	O	O	O
que	que	SCONJ	O	O	O
ces	ce	DET	O	O	O
deux	deux	NUM	O	O	O
hommes	homme	NOUN	O	O	O
,	,	PUNCT	O	O	O
c'	ce	PRON	O	O	O
est	être	VERB	O	O	O
que	que	SCONJ	O	O	O
l'	le	DET	O	O	O
Épouvante	épouvante	NOUN	B-NOV	O	O
ne	ne	ADV	O	O	O
comptait	compter	VERB	O	O	O
pas	pas	ADV	O	O	O
un	un	DET	O	O	O
personnel	personnel	NOUN	O	O	O
plus	plus	ADV	O	O	O
nombreux	nombreux	ADJ	O	O	O
!	!	PUNCT	O	O	O

leur	son	PRON	O	O	O
couper	couper	VERB	O	O	O

Voilà	voilà	VERB	O	O	O
ce	ce	PRON	O	O	O
que	que	PRON	O	O	O
nous	nous	PRON	O	O	O
avions	avoir	AUX	O	O	O
pensé	penser	VERB	O	O	O
,	,	PUNCT	O	O	O
voilà	voilà	VERB	O	O	O
de	de	ADP	O	O	O
quelle	quel	DET	O	O	O
façon	façon	NOUN	O	O	O
nous	nous	PRON	O	O	O
aurions	avoir	AUX	O	O	O
opéré	opérer	VERB	O	O	O
!	!	PUNCT	O	O	O

…	…	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
,	,	PUNCT	O	O	O
par	par	ADP	O	O	O
malheur	malheur	NOUN	O	O	O
,	,	PUNCT	O	O	O
l'	le	DET	O	O	O
Épouvante	épouvante	NOUN	B-NOV	O	O
n'	ne	ADV	O	O	O
était	être	VERB	O	O	O
plus	plus	ADV	O	O	O
là	là	ADV	O	O	O
!	!	PUNCT	O	O	O

Posté	poster	VERB	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
extrémité	extrémité	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
passe	passe	NOUN	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
n'	ne	ADV	O	O	O
échangeais	échanger	VERB	O	O	O
que	que	ADV	O	O	O
quelques	quelque	DET	O	O	O
paroles	parole	NOUN	O	O	O
avec	avec	ADP	O	O	O
Wells	wells	PROPN	O	O	O
.	.	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
était	être	AUX	O	O	O
-	-	PRON	O	O	O
il	il	PRON	O	O	O
besoin	besoin	NOUN	O	O	O
de	de	ADP	O	O	O
parler	parler	VERB	O	O	O
pour	pour	ADP	O	O	O
se	se	PRON	O	O	O
comprendre	comprendre	VERB	O	O	O
?	?	PUNCT	O	O	O

…	…	PUNCT	O	O	O
Après	après	ADP	O	O	O
le	le	DET	O	O	O
dépit	dépit	NOUN	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
colère	colère	NOUN	O	O	O
nous	nous	PRON	O	O	O
envahissait	envahir	VERB	O	O	O
peu	peu	ADV	O	O	O
à	à	PUNCT	O	O	O

peu	peu	ADV	O	O	O

…	…	PUNCT	O	O	O

Avoir	avoir	AUX	O	O	O
manqué	manquer	VERB	O	O	O
notre	notre	DET	O	O	O
coup	coup	NOUN	O	O	O
,	,	PUNCT	O	O	O
nous	nous	PRON	O	O	O
sentir	sentir	VERB	O	O	O
impuissants	impuissant	ADJ	O	O	O
à	à	ADP	O	O	O
continuer	continuer	VERB	O	O	O
comme	comme	ADP	O	O	O
à	à	ADP	O	O	O
recommencer	recommencer	VERB	O	O	O
cette	ce	DET	O	O	O
campagne	campagne	NOUN	O	O	O
!	!	PUNCT	O	O	O

…	…	PUNCT	O	O	O
Près	près	ADV	O	O	O
d'	de	ADP	O	O	O
une	un	DET	O	O	O
heure	heure	NOUN	O	O	O
s'	se	PRON	O	O	O
écoula	écouler	VERB	O	O	O
…	…	PUNCT	O	O	O

et	et	CCONJ	O	O	O
nous	nous	PRON	O	O	O
ne	ne	ADV	O	O	O
songions	songer	VERB	O	O	O
pas	pas	ADV	O	O	O
à	à	ADP	O	O	O
quitter	quitter	VERB	O	O	O
la	le	DET	O	O	O
place	place	NOUN	O	O	O

…	…	PUNCT	O	O	O

Nos	notre	DET	O	O	O
regards	regard	NOUN	O	O	O

ne	ne	ADV	O	O	O
cessaient	cesser	VERB	O	O	O
de	de	ADP	O	O	O
fouiller	fouiller	VERB	O	O	O

ces	ce	DET	O	O	O
épaisses	épais	ADJ	O	O	O
ténèbres	ténèbre	NOUN	O	O	O

…	…	PUNCT	O	O	O

Parfois	parfois	PUNCT	O	O	O

une	un	DET	O	O	O
lueur	lueur	NOUN	O	O	O
,	,	PUNCT	O	O	O
due	devoir	ADJ	O	O	O
au	au	ADP	O	O	O
brasillement	brasillement	NOUN	O	O	O
des	de	ADP	O	O	O
eaux	eau	NOUN	O	O	O

,	,	PUNCT	O	O	O
tremblotait	trembloter	VERB	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
surface	surface	NOUN	O	O	O
du	de	ADP	O	O	O
lac	lac	NOUN	O	O	O
,	,	PUNCT	O	O	O

puis	pouvoir	CCONJ	O	O	O
s'	se	PRON	O	O	O
éteignait	éteindre	VERB	O	O	O
,	,	PUNCT	O	O	O

et	et	CCONJ	O	O	O
avec	avec	ADP	O	O	O
elle	lui	PRON	O	O	O
un	un	DET	O	O	O
espoir	espoir	NOUN	O	O	O
promptement	promptement	ADV	O	O	O
déçu	décevoir	VERB	O	O	O

!	!	PUNCT	O	O	O

…	…	PUNCT	O	O	O

Parfois	parfois	ADV	O	O	O
aussi	aussi	ADV	O	O	O

,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
nous	nous	PRON	O	O	O

semblait	sembler	VERB	O	O	O
voir	voir	VERB	O	O	O
une	un	DET	O	O	O
silhouette	silhouette	NOUN	O	O	O
se	se	PRON	O	O	O
dessiner	dessiner	VERB	O	O	O

à	à	ADP	O	O	O
travers	travers	NOUN	O	O	O
l'	le	DET	O	O	O
ombre	ombre	NOUN	O	O	O

,	,	PUNCT	O	O	O

–	–	PUNCT	O	O	O

la	le	DET	O	O	O
masse	masse	NOUN	O	O	O
d	d	ADP	O	O	O
'	'	PUNCT	O	O	O

un	un	DET	O	O	O
bateau	bateau	NOUN	O	O	O
qui	qui	PRON	O	O	O
se	se	PRON	O	O	O
fût	être	AUX	O	O	O
approché	approcher	VERB	O	O	O

…	…	PUNCT	O	O	O

Parfois	parfois	ADV	O	O	O
encore	encore	ADV	O	O	O
,	,	PUNCT	O	O	O
quelques	quelque	DET	O	O	O
remous	remous	NOUN	O	O	O
s'	se	PRON	O	O	O
arrondissaient	arrondir	VERB	O	O	O
,	,	PUNCT	O	O	O
comme	comme	ADP	O	O	O
si	si	SCONJ	O	O	O
la	le	DET	O	O	O
crique	crique	NOUN	O	O	O
eût	avoir	AUX	O	O	O
été	être	AUX	O	O	O
troublée	troubler	VERB	O	O	O
dans	dans	ADP	O	O	O
ses	son	DET	O	O	O
profondeurs	profondeur	NOUN	O	O	O
!	!	PUNCT	O	O	O

…	…	PUNCT	O	O	O
Puis	pouvoir	CCONJ	O	O	O
ces	ce	DET	O	O	O
vagues	vague	ADJ	O	O	O
indices	indice	NOUN	O	O	O
disparaissaient	disparaître	VERB	O	O	O
presque	presque	ADV	O	O	O
aussitôt	aussitôt	ADV	O	O	O
…	…	PUNCT	O	O	O

Il	il	PRON	O	O	O
n'	ne	ADV	O	O	O
y	y	PRON	O	O	O
avait	avoir	VERB	O	O	O
là	là	ADV	O	O	O
qu'	que	ADV	O	O	O
une	un	DET	O	O	O
illusion	illusion	NOUN	O	O	O
des	de	ADP	O	O	O
sens	sens	NOUN	O	O	O
,	,	PUNCT	O	O	O
une	un	DET	O	O	O
erreur	erreur	NOUN	O	O	O
de	de	ADP	O	O	O
notre	notre	DET	O	O	O
imagination	imagination	NOUN	O	O	O
affolée	affoler	VERB	O	O	O
!	!	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
voici	voici	VERB	O	O	O
