CHAPITRE	chapitrer	VERB	O	O	O
et	et	CCONJ	O	O	O
nous	nous	PRON	O	O	O
devons	devoir	VERB	O	O	O
arriver	arriver	VERB	O	O	O
le	le	DET	O	O	O
5	5	NUM	O	O	O
à	à	ADP	O	O	O
minuit	minuit	NOUN	O	O	O
,	,	PUNCT	O	O	O
au	au	ADP	O	O	O
moment	moment	NOUN	O	O	O
précis	précis	ADJ	O	O	O
où	où	PRON	O	O	O
la	le	DET	O	O	O
Lune	lune	PROPN	O	O	O
sera	être	AUX	O	O	O
pleine	pleine	NOUN	O	O	O
.	.	PUNCT	O	O	O

Or	or	CCONJ	O	O	O
,	,	PUNCT	O	O	O
nous	nous	PRON	O	O	O
sommes	être	VERB	O	O	O
au	au	ADP	O	O	O
5	5	NUM	O	O	O
décembre	décembre	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
est	être	AUX	O	O	O
trois	trois	NUM	O	O	O
heures	heure	NOUN	O	O	O
et	et	CCONJ	O	O	O
demie	demie	NOUN	O	O	O
du	de	ADP	O	O	O
soir	soir	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
huit	huit	NUM	O	O	O
heures	heure	NOUN	O	O	O
et	et	CCONJ	O	O	O
demie	demie	NOUN	O	O	O
devraient	devoir	VERB	O	O	O
suffire	suffire	VERB	O	O	O
à	à	ADP	O	O	O
nous	nous	PRON	O	O	O
conduire	conduire	VERB	O	O	O
au	au	ADP	O	O	O
but	but	NOUN	O	O	O
.	.	PUNCT	O	O	O

Pourquoi	pourquoi	ADV	O	O	O
n'	ne	ADV	O	O	O
y	y	PRON	O	O	O
arrivons	arrivon	NOUN	O	O	O
-	-	PUNCT	O	O	O
nous	nous	PRON	O	O	O
pas	pas	ADV	O	O	O
?	?	PUNCT	O	O	O

–	–	PRON	O	O	O
Ne	ne	ADV	O	O	O
serait	être	VERB	O	O	O
-	-	PUNCT	O	O	O
ce	ce	PRON	O	O	O
pas	pas	ADV	O	O	O
un	un	DET	O	O	O
excès	excès	NOUN	O	O	O
de	de	ADP	O	O	O
vitesse	vitesse	NOUN	O	O	O
?	?	PUNCT	O	O	O

répondit	répondit	NOUN	O	O	O
Nicholl	nicholl	PROPN	O	O	O
,	,	PUNCT	O	O	O
car	car	CCONJ	O	O	O
nous	nous	PRON	O	O	O
savons	savoir	VERB	O	O	O
maintenant	maintenant	ADV	O	O	O
que	que	SCONJ	O	O	O
la	le	DET	O	O	O
vitesse	vitesse	NOUN	O	O	O
initiale	initial	ADJ	O	O	O
a	avoir	AUX	O	O	O
été	être	AUX	O	O	O
plus	plus	ADV	O	O	O
grande	grand	ADJ	O	O	O
qu'	que	SCONJ	O	O	O
on	on	PRON	O	O	O
ne	ne	ADV	O	O	O
supposait	supposer	VERB	O	O	O
.	.	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Non	non	ADV	O	O	O
!	!	PUNCT	O	O	O

cent	cent	NUM	O	O	O
fois	fois	NOUN	O	O	O
non	non	ADV	O	O	O
!	!	PUNCT	O	O	O

répliqua	répliquer	VERB	O	O	O
Barbicane	barbicane	PROPN	O	O	O
.	.	PUNCT	O	O	O

Un	un	DET	O	O	O
excès	excès	NOUN	O	O	O
de	de	ADP	O	O	O
vitesse	vitesse	NOUN	O	O	O
,	,	PUNCT	O	O	O
si	si	SCONJ	O	O	O
la	le	DET	O	O	O
direction	direction	NOUN	O	O	O
du	de	ADP	O	O	O
projectile	projectile	NOUN	O	O	O
eût	avoir	ADP	O	O	O
été	être	AUX	O	O	O
bonne	bon	ADJ	O	O	O
,	,	PUNCT	O	O	O
ne	ne	ADV	O	O	O
nous	nous	PRON	O	O	O
aurait	avoir	AUX	O	O	O
pas	pas	ADV	O	O	O
empêchés	empêcher	VERB	O	O	O
d'	de	ADP	O	O	O
atteindre	atteindre	VERB	O	O	O
la	le	DET	O	O	O
Lune	lune	NOUN	O	O	O
.	.	PUNCT	O	O	O

Non	non	ADV	O	O	O
!	!	PUNCT	O	O	O

il	il	PRON	O	O	O
y	y	PRON	O	O	O
a	avoir	AUX	O	O	O
eu	avoir	VERB	O	O	O
déviation	déviation	NOUN	O	O	O
.	.	PUNCT	O	O	O

Nous	nous	PRON	O	O	O
avons	avoir	AUX	O	O	O
été	être	AUX	O	O	O
déviés	dévier	VERB	O	O	O
.	.	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Par	par	ADP	O	O	O
qui	qui	PRON	O	O	O
?	?	PUNCT	O	O	O

par	par	ADP	O	O	O
quoi	quoi	PRON	O	O	O
?	?	PUNCT	O	O	O

demanda	demander	ADP	O	O	O
Nicholl	nicholl	PROPN	O	O	O
.	.	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Je	je	PRON	O	O	O
ne	ne	ADV	O	O	O
puis	pouvoir	VERB	O	O	O
le	le	PRON	O	O	O
dire	dire	VERB	O	O	O
,	,	PUNCT	O	O	O
répondit	répondit	NOUN	O	O	O
Barbicane	barbicane	PROPN	O	O	O
.	.	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Eh	eh	ADP	O	O	O
bien	bien	ADV	O	O	O
,	,	PUNCT	O	O	O
Barbicane	barbicane	PROPN	O	O	O
,	,	PUNCT	O	O	O
dit	dire	VERB	O	O	O
alors	alors	ADV	O	O	O
Michel	michel	PROPN	O	O	O
,	,	PUNCT	O	O	O
veux	veux	ADJ	O	O	O
-	-	PUNCT	O	O	O
tu	tu	ADV	O	O	O
connaître	connaître	VERB	O	O	O
mon	mon	DET	O	O	O
opinion	opinion	NOUN	O	O	O
sur	sur	ADP	O	O	O
cette	ce	DET	O	O	O
question	question	NOUN	O	O	O
de	de	ADP	O	O	O
savoir	savoir	VERB	O	O	O
d'	de	ADP	O	O	O
où	où	PRON	O	O	O
provient	provenir	VERB	O	O	O
cette	ce	DET	O	O	O
déviation	déviation	NOUN	O	O	O
?	?	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Parle	parle	PROPN	O	O	O
.	.	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Je	je	PRON	O	O	O
ne	ne	ADV	O	O	O
donnerais	donner	VERB	O	O	O
pas	pas	ADV	O	O	O
un	un	DET	O	O	O
demi	demi	NOUN	O	O	O
-	-	PUNCT	O	O	O
dollar	dollar	NOUN	O	O	O
pour	pour	ADP	O	O	O
l'	le	DET	O	O	O
apprendre	apprendre	NOUN	O	O	O
!	!	PUNCT	O	O	O

Nous	nous	PRON	O	O	O
sommes	être	AUX	O	O	O
déviés	dévier	ADJ	O	O	O
,	,	PUNCT	O	O	O
voilà	voilà	VERB	O	O	O
le	le	DET	O	O	O
fait	fait	NOUN	O	O	O
.	.	PUNCT	O	O	O

Où	où	ADV	O	O	O
allons	aller	VERB	O	O	O
-	-	PUNCT	O	O	O
nous	nous	PRON	O	O	O
,	,	PUNCT	O	O	O
peu	peu	ADV	O	O	O
m'	me	PRON	O	O	O
importe	importer	VERB	O	O	O
!	!	PUNCT	O	O	O

Nous	nous	PRON	O	O	O
le	le	PRON	O	O	O
verrons	verron	NOUN	O	O	O
bien	bien	ADV	O	O	O
.	.	PUNCT	O	O	O

Que	que	PRON	O	O	O
diable	diable	NOUN	O	O	O
!	!	PUNCT	O	O	O

puisque	puisque	SCONJ	O	O	O
nous	nous	PRON	O	O	O
sommes	être	AUX	O	O	O
entraînés	entraîner	VERB	O	O	O
dans	dans	ADP	O	O	O
l'	le	DET	O	O	O
espace	espace	NOUN	O	O	O
,	,	PUNCT	O	O	O
nous	nous	PRON	O	O	O
finirons	finir	VERB	O	O	O
bien	bien	ADV	O	O	O
par	par	ADP	O	O	O
tomber	tomber	VERB	O	O	O
dans	dans	ADP	O	O	O
un	un	DET	O	O	O
centre	centre	NOUN	O	O	O
quelconque	quelconque	ADJ	O	O	O
d'	de	ADP	O	O	O
attraction	attraction	NOUN	O	O	O
!	!	PUNCT	O	O	O

»	»	NOUN	O	O	O
Cette	ce	DET	O	O	O
indifférence	indifférence	NOUN	O	O	O
de	de	ADP	O	O	O
Michel	michel	PROPN	O	O	O
Ardan	ardan	PROPN	O	O	O
ne	ne	ADV	O	O	O
pouvait	pouvoir	VERB	O	O	O
contenter	contenter	VERB	O	O	O
Barbicane	barbicane	PROPN	O	O	O
.	.	PUNCT	O	O	O

Non	non	ADV	O	O	O
que	que	SCONJ	O	O	O
celui	celui	PRON	O	O	O
-	-	PUNCT	O	O	O
ci	ci	PRON	O	O	O
s'	se	PRON	O	O	O
inquiétât	inquiéter	VERB	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
avenir	avenir	NOUN	O	O	O
!	!	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
pourquoi	pourquoi	ADV	O	O	O
son	son	DET	O	O	O
projectile	projectile	NOUN	O	O	O
avait	avoir	VERB	O	O	O
dévié	dévier	ADJ	O	O	O
,	,	PUNCT	O	O	O
c'	ce	PRON	O	O	O
est	être	AUX	O	O	O
ce	ce	PRON	O	O	O
qu'	que	PRON	O	O	O
il	il	PRON	O	O	O
voulait	vouloir	VERB	O	O	O
savoir	savoir	VERB	O	O	O
à	à	ADP	O	O	O
tout	tout	DET	O	O	O
prix	prix	NOUN	O	O	O
.	.	PUNCT	O	O	O

Cependant	cependant	ADV	O	O	O
le	le	DET	O	O	O
boulet	boulet	NOUN	O	O	O
continuait	continuer	VERB	O	O	O
à	à	ADP	O	O	O
se	se	PRON	O	O	O
déplacer	déplacer	VERB	O	O	O
latéralement	latéralement	NOUN	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
Lune	lune	PROPN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
avec	avec	ADP	O	O	O
lui	luire	PRON	O	O	O
le	le	DET	O	O	O
cortège	cortège	NOUN	O	O	O
d'	de	ADP	O	O	O
objets	objet	NOUN	O	O	O
jetés	jeter	VERB	O	O	O
au	au	ADP	O	O	O
-	-	PUNCT	O	O	O
dehors	dehors	PROPN	O	O	O
.	.	PUNCT	O	O	O

Barbicane	barbicane	NOUN	O	O	O
put	pouvoir	ADV	O	O	O
même	même	ADV	O	O	O
constater	constater	VERB	O	O	O
,	,	PUNCT	O	O	O
par	par	ADP	O	O	O
des	un	DET	O	O	O
points	point	NOUN	O	O	O
de	de	ADP	O	O	O
repère	repère	NOUN	O	O	O
relevés	relever	VERB	O	O	O
sur	sur	ADP	O	O	O
la	le	DET	O	O	O
Lune	lune	NOUN	O	O	O
dont	dont	PRON	O	O	O
la	le	DET	O	O	O
distance	distance	NOUN	O	O	O
était	être	AUX	O	O	O
inférieure	inférieur	ADJ	O	O	O
à	à	ADP	O	O	O
deux	deux	NUM	O	O	O
mille	mille	NUM	O	O	O
lieues	lieue	NOUN	O	O	O
,	,	PUNCT	O	O	O
que	que	SCONJ	O	O	O
sa	son	DET	O	O	O
vitesse	vitesse	NOUN	O	O	O
devenait	devenir	VERB	O	O	O
uniforme	uniforme	ADJ	O	O	O
.	.	PUNCT	O	O	O

Nouvelle	nouveau	ADJ	O	O	O
preuve	preuve	NOUN	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
n'	ne	ADV	O	O	O
y	y	PRON	O	O	O
avait	avoir	VERB	O	O	O
pas	pas	ADV	O	O	O
chute	chute	NOUN	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
force	force	NOUN	O	O	O
d'	de	ADP	O	O	O
impulsion	impulsion	NOUN	O	O	O
l'	le	PRON	O	O	O
emportait	emporter	VERB	O	O	O
encore	encore	ADV	O	O	O
sur	sur	ADP	O	O	O
l'	le	DET	O	O	O
attraction	attraction	NOUN	O	O	O
lunaire	lunaire	ADJ	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
le	le	DET	O	O	O
rapprochait	rapprocher	VERB	O	O	O
la	le	DET	O	O	O
trajectoire	trajectoire	NOUN	O	O	O
du	de	ADP	O	O	O
projectile	projectile	NOUN	O	O	O
certainement	certainement	ADV	O	O	O
du	de	ADP	O	O	O
disque	disque	NOUN	O	O	O
lunaire	lunaire	ADJ	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
l'	le	PRON	O	O	O
on	on	PRON	O	O	O
pouvait	pouvoir	VERB	O	O	O
espérer	espérer	VERB	O	O	O
qu'	que	SCONJ	O	O	O
à	à	ADP	O	O	O
une	un	DET	O	O	O
distance	distance	NOUN	O	O	O
plus	plus	ADV	O	O	O
la	le	DET	O	O	O
pesanteur	pesanteur	NOUN	O	O	O
prédominerait	prédominer	VERB	O	O	O
et	et	CCONJ	O	O	O
provoquerait	provoquer	VERB	O	O	O
définitivement	définitivement	ADV	O	O	O
une	un	DET	O	O	O
chute	chute	NOUN	O	O	O
.	.	PUNCT	O	O	O

l'	le	DET	O	O	O
action	action	NOUN	O	O	O
de	de	ADP	O	O	O
rapprochée	rapprochée	NOUN	O	O	O
,	,	PUNCT	O	O	O
Les	le	DET	O	O	O
trois	trois	NUM	O	O	O
amis	ami	NOUN	O	O	O
n'	ne	ADV	O	O	O
ayant	avoir	AUX	O	O	O
rien	rien	PRON	O	O	O
de	de	ADP	O	O	O
mieux	mieux	ADV	O	O	O
à	à	ADP	O	O	O
faire	faire	VERB	O	O	O
,	,	PUNCT	O	O	O
continuèrent	continuer	VERB	O	O	O
ils	il	PRON	O	O	O
ne	ne	ADV	O	O	O
pouvaient	pouvoir	VERB	O	O	O
encore	encore	ADV	O	O	O
leurs	leur	DET	O	O	O
observations	observation	NOUN	O	O	O
.	.	PUNCT	O	O	O

Cependant	cependant	ADV	O	O	O
,	,	PUNCT	O	O	O
déterminer	déterminer	VERB	O	O	O
les	le	DET	O	O	O
dispositions	disposition	NOUN	O	O	O
topographiques	topographique	ADJ	O	O	O
du	de	ADP	O	O	O
satellite	satellite	PRON	O	O	O
.	.	PUNCT	O	O	O

Tous	tout	ADJ	O	O	O
ces	ce	DET	O	O	O
reliefs	relief	NOUN	O	O	O
se	se	PRON	O	O	O
nivelaient	niveler	VERB	O	O	O
sous	sou	ADP	O	O	O
la	le	DET	O	O	O
projection	projection	NOUN	O	O	O
des	de	ADP	O	O	O
rayons	rayon	NOUN	O	O	O
solaires	solaire	ADJ	O	O	O
.	.	PUNCT	O	O	O

Ils	il	PRON	O	O	O
regardèrent	regarder	VERB	O	O	O
ainsi	ainsi	ADV	O	O	O
par	par	ADP	O	O	O
les	le	DET	O	O	O
vitres	vitre	NOUN	O	O	O
latérales	latéral	ADJ	O	O	O
jusqu'	jusque	ADP	O	O	O
à	à	ADP	O	O	O
huit	huit	NUM	O	O	O
heures	heure	NOUN	O	O	O
du	de	ADP	O	O	O
soir	soir	NOUN	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
Lune	lune	NOUN	O	O	O
avait	avoir	AUX	O	O	O
alors	alors	ADV	O	O	O
tellement	tellement	ADV	O	O	O
grossi	grossir	ADV	O	O	O
à	à	ADP	O	O	O
leurs	leur	DET	O	O	O
yeux	oeil	NOUN	O	O	O
qu'	que	PRON	O	O	O
elle	lui	PRON	O	O	O
masquait	masquer	VERB	O	O	O
toute	tout	ADJ	O	O	O
une	un	DET	O	O	O
moitié	moitié	NOUN	O	O	O
du	de	ADP	O	O	O
firmament	firmament	NOUN	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
Soleil	soleil	NOUN	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
côté	côté	NOUN	O	O	O
,	,	PUNCT	O	O	O
l'	le	DET	O	O	O
astre	astre	NOUN	O	O	O
des	de	ADP	O	O	O
nuits	nuit	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
autre	autre	PRON	O	O	O
,	,	PUNCT	O	O	O
inondaient	inonder	ADV	O	O	O
le	le	DET	O	O	O
projectile	projectile	NOUN	O	O	O
de	de	ADP	O	O	O
lumière	lumière	NOUN	O	O	O
.	.	PUNCT	O	O	O

En	en	ADP	O	O	O
ce	ce	DET	O	O	O
moment	moment	NOUN	O	O	O
,	,	PUNCT	O	O	O
Barbicane	barbicane	PROPN	O	O	O
crut	croire	VERB	O	O	O
pouvoir	pouvoir	VERB	O	O	O
estimer	estimer	VERB	O	O	O
à	à	ADP	O	O	O
sept	sept	NUM	O	O	O
cents	cent	NOUN	O	O	O
lieues	lieue	ADJ	O	O	O
seulement	seulement	ADV	O	O	O
la	le	DET	O	O	O
distance	distance	NOUN	O	O	O
qui	qui	PRON	O	O	O
les	le	PRON	O	O	O
séparait	séparer	VERB	O	O	O
de	de	ADP	O	O	O
leur	son	DET	O	O	O
but	but	NOUN	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
vitesse	vitesse	NOUN	O	O	O
du	de	ADP	O	O	O
projectile	projectile	NOUN	O	O	O
lui	luire	PRON	O	O	O
parut	paraître	VERB	O	O	O
être	être	AUX	O	O	O
de	de	ADP	O	O	O
deux	deux	NUM	O	O	O
cents	cent	NOUN	O	O	O
mètres	mètre	ADJ	O	O	O
par	par	ADP	O	O	O
seconde	second	ADJ	O	O	O
,	,	PUNCT	O	O	O
soit	soit	ADV	O	O	O
environ	environ	ADV	O	O	O
cent	cent	NUM	O	O	O
soixante	soixant	ADJ	O	O	O
-	-	PUNCT	O	O	O
dix	dix	NUM	O	O	O
lieues	lieue	NOUN	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
heure	heure	NOUN	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
culot	culot	NOUN	O	O	O
du	de	ADP	O	O	O
boulet	boulet	NOUN	O	O	O
tendait	tendre	VERB	O	O	O
à	à	ADP	O	O	O
se	se	PRON	O	O	O
tourner	tourner	VERB	O	O	O
vers	vers	ADP	O	O	O
la	le	DET	O	O	O
Lune	lune	NOUN	O	O	O
sous	sou	ADP	O	O	O
l'	le	DET	O	O	O
influence	influence	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
force	force	NOUN	O	O	O
centripète	centripète	ADJ	O	O	O
;	;	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
la	le	DET	O	O	O
force	force	NOUN	O	O	O
centrifuge	centrifuger	VERB	O	O	O
l'	le	DET	O	O	O
emportant	emportant	NOUN	O	O	O
toujours	toujours	ADV	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
devenait	devenir	VERB	O	O	O
probable	probable	ADJ	O	O	O
que	que	SCONJ	O	O	O
la	le	DET	O	O	O
trajectoire	trajectoire	NOUN	O	O	O
rectiligne	rectiligne	VERB	O	O	O
se	se	PRON	O	O	O
changerait	changer	VERB	O	O	O
en	en	ADP	O	O	O
une	un	DET	O	O	O
courbe	courbe	NOUN	O	O	O
quelconque	quelconque	ADJ	O	O	O
dont	dont	PRON	O	O	O
on	on	PRON	O	O	O
ne	ne	ADV	O	O	O
pouvait	pouvoir	VERB	O	O	O
déterminer	déterminer	VERB	O	O	O
la	le	DET	O	O	O
nature	nature	NOUN	O	O	O
.	.	PUNCT	O	O	O

Barbicane	barbicane	NOUN	O	O	O
cherchait	chercher	VERB	O	O	O
toujours	toujours	ADV	O	O	O
la	le	DET	O	O	O
solution	solution	NOUN	O	O	O
de	de	ADP	O	O	O
son	son	DET	O	O	O
insoluble	insoluble	ADJ	O	O	O
problème	problème	NOUN	O	O	O
.	.	PUNCT	O	O	O

Les	le	DET	O	O	O
heures	heure	NOUN	O	O	O
s'	se	PRON	O	O	O
écoulaient	écouler	VERB	O	O	O
sans	sans	ADP	O	O	O
résultat	résultat	NOUN	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
projectile	projectile	NOUN	O	O	O
se	se	PRON	O	O	O
rapprochait	rapprocher	VERB	O	O	O
visiblement	visiblement	ADV	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
Lune	lune	PROPN	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
il	il	PRON	O	O	O
était	être	AUX	O	O	O
visible	visible	ADJ	O	O	O
aussi	aussi	ADV	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
ne	ne	ADV	O	O	O
l'	le	PRON	O	O	O
atteindrait	atteindre	VERB	O	O	O
pas	pas	ADV	O	O	O
.	.	PUNCT	O	O	O

Quant	quant	ADV	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
plus	plus	ADV	O	O	O
courte	court	ADJ	O	O	O
distance	distance	NOUN	O	O	O
à	à	ADP	O	O	O
laquelle	lequel	PRON	O	O	O
il	il	PRON	O	O	O
en	en	PRON	O	O	O
passerait	passerait	NOUN	O	O	O
,	,	PUNCT	O	O	O
elle	lui	PRON	O	O	O
serait	être	AUX	O	O	O
la	le	DET	O	O	O
résultante	résultante	NOUN	O	O	O
des	de	ADP	O	O	O
deux	deux	NUM	O	O	O
forces	force	NOUN	O	O	O
,	,	PUNCT	O	O	O
attractive	attractive	NOUN	O	O	O
et	et	CCONJ	O	O	O
répulsive	répulsif	ADJ	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
sollicitaient	solliciter	VERB	O	O	O
le	le	DET	O	O	O
mobile	mobile	NOUN	O	O	O
.	.	PUNCT	O	O	O

«	«	PROPN	O	O	O
Je	je	PRON	O	O	O
ne	ne	ADV	O	O	O
demande	demande	VERB	O	O	O
qu'	que	SCONJ	O	O	O
une	un	DET	O	O	O
chose	chose	NOUN	O	O	O
,	,	PUNCT	O	O	O
répétait	répéter	VERB	O	O	O
Michel	michel	PROPN	O	O	O
:	:	PUNCT	O	O	O
passer	passer	VERB	O	O	O
assez	assez	ADV	O	O	O
près	près	ADV	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
Lune	lune	NOUN	O	O	O
pour	pour	ADP	O	O	O
en	en	PRON	O	O	O
pénétrer	pénétrer	VERB	O	O	O
les	le	DET	O	O	O
secrets	secret	NOUN	O	O	O
!	!	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Maudite	maudite	PROPN	O	O	O
soit	être	AUX	O	O	O
alors	alors	ADV	O	O	O
,	,	PUNCT	O	O	O
s'	se	PRON	O	O	O
écria	écrier	VERB	O	O	O
Nicholl	nicholl	PROPN	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
cause	cause	NOUN	O	O	O
qui	qui	PRON	O	O	O
a	avoir	AUX	O	O	O
fait	faire	VERB	O	O	O
dévier	dévier	VERB	O	O	O
notre	notre	DET	O	O	O
projectile	projectile	NOUN	O	O	O
!	!	PUNCT	O	O	O

–	–	PRON	O	O	O
Maudit	maudire	VERB	O	O	O
soit	être	AUX	O	O	O
alors	alors	ADV	O	O	O
,	,	PUNCT	O	O	O
répondit	répondit	NOUN	O	O	O
Barbicane	barbicane	PROPN	O	O	O
,	,	PUNCT	O	O	O
comme	comme	ADP	O	O	O
si	si	SCONJ	O	O	O
son	son	DET	O	O	O
esprit	esprit	NOUN	O	O	O
eût	avoir	ADP	O	O	O
été	être	AUX	O	O	O
soudainement	soudainement	ADV	O	O	O
frappé	frappé	ADJ	O	O	O
,	,	PUNCT	O	O	O
maudit	maudire	VERB	O	O	O
soit	être	CCONJ	O	O	O
le	le	DET	O	O	O
bolide	bolide	NOUN	O	O	O
que	que	PRON	O	O	O
nous	nous	PRON	O	O	O
avons	avoir	AUX	O	O	O
croisé	croiser	VERB	O	O	O
en	en	ADP	O	O	O
route	route	NOUN	O	O	O
!	!	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Hein	hein	PROPN	O	O	O
!	!	PUNCT	O	O	O

fit	fit	NOUN	O	O	O
Michel	michel	PROPN	O	O	O
Ardan	ardan	PROPN	O	O	O
.	.	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Que	que	PRON	O	O	O
voulez	vouloir	VERB	O	O	O
-	-	PUNCT	O	O	O
vous	vous	PRON	O	O	O
dire	dire	VERB	O	O	O
?	?	PUNCT	O	O	O

s'	se	PRON	O	O	O
écria	écrier	VERB	O	O	O
Nicholl	nicholl	PROPN	O	O	O
.	.	PUNCT	O	O	O

–	–	NOUN	O	O	O
Je	je	PRON	O	O	O
veux	vouloir	VERB	O	O	O
dire	dire	VERB	O	O	O
,	,	PUNCT	O	O	O
répondit	répondit	NOUN	O	O	O
Barbicane	barbicane	PROPN	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
ton	ton	NOUN	O	O	O
convaincu	convaincre	VERB	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
veux	vouloir	VERB	O	O	O
dire	dire	VERB	O	O	O
que	que	SCONJ	O	O	O
notre	notre	DET	O	O	O
déviation	déviation	NOUN	O	O	O
est	être	AUX	O	O	O
uniquement	uniquement	ADV	O	O	O
due	devoir	ADJ	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
rencontre	rencontre	NOUN	O	O	O
de	de	ADP	O	O	O
ce	ce	DET	O	O	O
corps	corps	NOUN	O	O	O
errant	errant	ADJ	O	O	O
!	!	PUNCT	O	O	O

–	–	NOUN	O	O	O
Mais	mais	CCONJ	O	O	O
il	il	PRON	O	O	O
ne	ne	ADV	O	O	O
nous	nous	PRON	O	O	O
a	avoir	VERB	O	O	O
pas	pas	ADV	O	O	O
même	même	ADV	O	O	O
effleurés	effleurer	VERB	O	O	O
,	,	PUNCT	O	O	O
répondit	répondit	NOUN	O	O	O
Michel	michel	PROPN	O	O	O
.	.	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Qu'	que	PRON	O	O	O
importe	importer	VERB	O	O	O
.	.	PUNCT	O	O	O

Sa	son	DET	O	O	O
masse	masse	NOUN	O	O	O
,	,	PUNCT	O	O	O
comparée	comparer	VERB	O	O	O
à	à	ADP	O	O	O
celle	celui	PRON	O	O	O
de	de	ADP	O	O	O
notre	notre	DET	O	O	O
projectile	projectile	NOUN	O	O	O
était	être	AUX	O	O	O
énorme	énorme	ADJ	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
son	son	DET	O	O	O
attraction	attraction	NOUN	O	O	O
a	avoir	VERB	O	O	O
suffi	suffire	ADV	O	O	O
pour	pour	ADP	O	O	O
influer	influer	VERB	O	O	O
sur	sur	ADP	O	O	O
notre	notre	DET	O	O	O
direction	direction	NOUN	O	O	O
.	.	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Si	si	SCONJ	O	O	O
peu	peu	ADV	O	O	O
!	!	PUNCT	O	O	O

s'	se	PRON	O	O	O
écria	écrier	VERB	O	O	O
Nicholl	nicholl	PROPN	O	O	O
.	.	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Oui	oui	PROPN	O	O	O
,	,	PUNCT	O	O	O
Nicholl	nicholl	PROPN	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
si	si	SCONJ	O	O	O
peu	peu	ADV	O	O	O
que	que	SCONJ	O	O	O
ce	ce	PRON	O	O	O
soit	être	AUX	O	O	O
,	,	PUNCT	O	O	O
répondit	répondit	NOUN	O	O	O
Barbicane	barbicane	PROPN	O	O	O
,	,	PUNCT	O	O	O
sur	sur	ADP	O	O	O
une	un	DET	O	O	O
distance	distance	NOUN	O	O	O
de	de	ADP	O	O	O
quatre	quatre	NUM	O	O	O
-	-	PUNCT	O	O	O
vingt	vingt	NOUN	O	O	O
-	-	PUNCT	O	O	O
quatre	quatre	NUM	O	O	O
mille	mille	NUM	O	O	O
lieues	lieue	ADJ	O	O	O
,	,	PUNCT	O	O	O
il	il	PRON	O	O	O
n'	ne	ADV	O	O	O
en	en	PRON	O	O	O
fallait	falloir	VERB	O	O	O
