PREMIÈRE	premier	ADJ	O	O	O
une	un	DET	O	O	O
porte	porte	NOUN	O	O	O
.	.	PUNCT	O	O	O

Une	un	DET	O	O	O
bouffée	bouffée	NOUN	O	O	O
d'	de	ADP	O	O	O
air	air	NOUN	O	O	O
froid	froid	ADJ	O	O	O
la	le	DET	O	O	O
fouetta	fouetta	NOUN	O	O	O
au	au	ADP	O	O	O
visage	visage	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Venez	venez	PROPN	O	O	O
,	,	PUNCT	O	O	O
venez	venir	PROPN	O	O	O
,	,	PUNCT	O	O	O
cria	cria	NOUN	O	O	O
-	-	PUNCT	O	O	O
t	t	NOUN	O	O	O
-	-	PUNCT	O	O	O
elle	lui	PRON	O	O	O
encore	encore	ADV	O	O	O
.	.	PUNCT	O	O	O

Et	et	CCONJ	O	O	O
elle	lui	PRON	O	O	O
se	se	PRON	O	O	O
trouva	trouver	VERB	O	O	O
dehors	dehors	ADP	O	O	O
.	.	PUNCT	O	O	O

Là	là	ADV	O	O	O
,	,	PUNCT	O	O	O
s'	se	PRON	O	O	O
arrêtant	arrêtant	ADJ	O	O	O
,	,	PUNCT	O	O	O
elle	lui	PRON	O	O	O
regarda	regarder	VERB	O	O	O
derrière	derrière	ADP	O	O	O
elle	lui	PRON	O	O	O
...	...	PUNCT	O	O	O
aux	à	ADP	O	O	O
lueurs	lueur	NOUN	O	O	O
indécises	indécis	ADJ	O	O	O
qui	qui	PRON	O	O	O
transformaient	transformer	VERB	O	O	O
en	en	ADP	O	O	O
ombres	ombre	NOUN	O	O	O
les	le	DET	O	O	O
femmes	femme	NOUN	O	O	O
qui	qui	PRON	O	O	O
l'	le	PRON	O	O	O
avaient	avoir	AUX	O	O	O
suivie	suivie	NOUN	O	O	O
,	,	PUNCT	O	O	O
elle	lui	PRON	O	O	O
crut	croire	VERB	O	O	O
encore	encore	ADV	O	O	O
une	un	DET	O	O	O
fois	fois	NOUN	O	O	O
que	que	SCONJ	O	O	O
toutes	tout	ADJ	O	O	O
se	se	PRON	O	O	O
trouvaient	trouver	VERB	O	O	O
derrière	derrière	ADP	O	O	O
elle	lui	PRON	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
,	,	PUNCT	O	O	O
renouvelant	renouveler	VERB	O	O	O
son	son	DET	O	O	O
appel	appel	NOUN	O	O	O
,	,	PUNCT	O	O	O
elle	lui	PRON	O	O	O
s'	se	PRON	O	O	O
engagea	engager	VERB	O	O	O
sur	sur	ADP	O	O	O
le	le	DET	O	O	O
rempart	rempart	NOUN	O	O	O
de	de	ADP	O	O	O
pierre	pierre	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Que	que	SCONJ	O	O	O
la	le	DET	O	O	O
dernière	dernier	ADJ	O	O	O
ferme	ferme	ADJ	O	O	O
la	le	DET	O	O	O
porte	porte	NOUN	O	O	O
derrière	derrière	ADP	O	O	O
elle	lui	PRON	O	O	O
,	,	PUNCT	O	O	O
dit	dire	VERB	O	O	O
-	-	PUNCT	O	O	O
elle	lui	PRON	O	O	O
encore	encore	ADV	O	O	O
.	.	PUNCT	O	O	O

Elle	lui	PRON	O	O	O
se	se	PRON	O	O	O
trouvait	trouver	VERB	O	O	O
engagée	engager	VERB	O	O	O
dans	dans	ADP	O	O	O
une	un	DET	O	O	O
sorte	sorte	NOUN	O	O	O
de	de	ADP	O	O	O
chemin	chemin	NOUN	O	O	O
de	de	ADP	O	O	O
ronde	ronde	NOUN	O	O	O
très	très	ADV	O	O	O
étroit	étroit	ADJ	O	O	O
et	et	CCONJ	O	O	O
enfermé	enfermé	NOUN	O	O	O
de	de	ADP	O	O	O
hautes	haute	NOUN	O	O	O
murailles	muraille	ADJ	O	O	O
crénelées	créneler	VERB	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
travers	travers	NOUN	O	O	O
lesquelles	lequel	PRON	O	O	O
étincelaient	étinceler	VERB	O	O	O
les	le	DET	O	O	O
fulgurations	fulguration	NOUN	O	O	O
éclatantes	éclatant	ADJ	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
incendie	incendie	NOUN	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
elle	lui	PRON	O	O	O
ne	ne	ADV	O	O	O
s'	se	PRON	O	O	O
arrêtait	arrêter	VERB	O	O	O
pas	pas	ADV	O	O	O
,	,	PUNCT	O	O	O
impatiente	impatient	ADJ	O	O	O
de	de	ADP	O	O	O
savoir	savoir	VERB	O	O	O
ses	son	DET	O	O	O
soeurs	soeur	NOUN	O	O	O
Européennes	européen	ADJ	O	O	O
en	en	ADP	O	O	O
sûreté	sûreté	NOUN	O	O	O
.	.	PUNCT	O	O	O

Bientôt	bientôt	ADV	O	O	O
,	,	PUNCT	O	O	O
elle	lui	PRON	O	O	O
sentit	sentir	VERB	O	O	O
sous	sou	ADP	O	O	O
ses	son	DET	O	O	O
pieds	pied	NOUN	O	O	O
une	un	DET	O	O	O
déclivité	déclivité	NOUN	O	O	O
:	:	PUNCT	O	O	O
c'	ce	PRON	O	O	O
était	être	AUX	O	O	O
là	là	ADV	O	O	O
que	que	SCONJ	O	O	O
la	le	DET	O	O	O
pente	pente	NOUN	O	O	O
conduisait	conduire	VERB	O	O	O
à	à	ADP	O	O	O
un	un	DET	O	O	O
souterrain	souterrain	NOUN	O	O	O
.	.	PUNCT	O	O	O

Elle	lui	PRON	O	O	O
hâta	hâter	VERB	O	O	O
le	le	DET	O	O	O
pas	pas	ADV	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
bientôt	bientôt	ADV	O	O	O
,	,	PUNCT	O	O	O
elle	lui	PRON	O	O	O
arriva	arriver	VERB	O	O	O
à	à	ADP	O	O	O
une	un	DET	O	O	O
porte	porte	NOUN	O	O	O
faite	faite	NOUN	O	O	O
d'	de	ADP	O	O	O
une	un	DET	O	O	O
grille	grille	NOUN	O	O	O
,	,	PUNCT	O	O	O
que	que	PRON	O	O	O
naguère	naguère	NOUN	O	O	O
son	son	DET	O	O	O
père	père	NOUN	O	O	O
avait	avoir	AUX	O	O	O
ouverte	ouvrir	VERB	O	O	O
par	par	ADP	O	O	O
curiosité	curiosité	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
suffisait	suffire	VERB	O	O	O
de	de	ADP	O	O	O
pousser	pousser	VERB	O	O	O
.	.	PUNCT	O	O	O

Elle	lui	PRON	O	O	O
fit	faire	VERB	O	O	O
ainsi	ainsi	ADV	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
atteignit	atteignit	NOUN	O	O	O
un	un	DET	O	O	O
escalier	escalier	NOUN	O	O	O
:	:	PUNCT	O	O	O
elle	lui	PRON	O	O	O
descendit	descendre	VERB	O	O	O
,	,	PUNCT	O	O	O
entendant	entendre	VERB	O	O	O
toujours	toujours	ADV	O	O	O
derrière	derrière	ADP	O	O	O
elle	lui	PRON	O	O	O
les	le	PRON	O	O	O
pas	pas	ADV	O	O	O
de	de	DET	O	O	O
celles	celui	PRON	O	O	O
à	à	ADP	O	O	O
qui	qui	PRON	O	O	O
elle	lui	PRON	O	O	O
avait	avoir	AUX	O	O	O
su	savoir	VERB	O	O	O
inspirer	inspirer	VERB	O	O	O
confiance	confiance	NOUN	O	O	O
et	et	CCONJ	O	O	O
qui	qui	PRON	O	O	O
s'	se	PRON	O	O	O
étaient	être	AUX	O	O	O
abandonnées	abandonner	VERB	O	O	O
à	à	ADP	O	O	O
sa	son	DET	O	O	O
direction	direction	NOUN	O	O	O
.	.	PUNCT	O	O	O

Après	après	ADP	O	O	O
une	un	DET	O	O	O
trentaine	trentaine	NOUN	O	O	O
de	de	ADP	O	O	O
marches	marches	PROPN	O	O	O
,	,	PUNCT	O	O	O
le	le	DET	O	O	O
terrain	terrain	NOUN	O	O	O
redevint	redevenir	VERB	O	O	O
plane	plan	ADJ	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
au	au	ADP	O	O	O
bout	bout	NOUN	O	O	O
de	de	ADP	O	O	O
quelques	quelque	DET	O	O	O
minutes	minute	NOUN	O	O	O
,	,	PUNCT	O	O	O
Marguerite	marguerite	PROPN	O	O	O
s'	se	PRON	O	O	O
arrêta	arrêta	ADJ	O	O	O
,	,	PUNCT	O	O	O
elle	lui	PRON	O	O	O
devait	devoir	VERB	O	O	O
se	se	PRON	O	O	O
trouver	trouver	VERB	O	O	O
dans	dans	ADP	O	O	O
une	un	DET	O	O	O
salle	salle	NOUN	O	O	O
assez	assez	ADV	O	O	O
vaste	vaste	ADJ	O	O	O
.	.	PUNCT	O	O	O

Elle	lui	PRON	O	O	O
fouilla	fouiller	VERB	O	O	O
dans	dans	ADP	O	O	O
sa	son	DET	O	O	O
poche	poche	NOUN	O	O	O
et	et	CCONJ	O	O	O
en	en	ADP	O	O	O
sortit	sortit	NOUN	O	O	O
un	un	PRON	O	O	O
de	de	ADP	O	O	O
ces	ce	DET	O	O	O
charmants	charmant	NOUN	O	O	O
bijoux	bijou	NOUN	O	O	O
que	que	PRON	O	O	O
tout	tout	ADJ	O	O	O
Chinois	chinois	NOUN	O	O	O
aisé	aiser	VERB	O	O	O
porte	porte	VERB	O	O	O
sur	sur	ADP	O	O	O
lui	luire	PRON	O	O	O
et	et	CCONJ	O	O	O
qui	qui	PRON	O	O	O
,	,	PUNCT	O	O	O
sous	sou	ADP	O	O	O
le	le	DET	O	O	O
plus	plus	ADV	O	O	O
petit	petit	ADJ	O	O	O
volume	volume	NOUN	O	O	O
possible	possible	ADJ	O	O	O
,	,	PUNCT	O	O	O
renferme	renferm	ADJ	O	O	O
une	un	DET	O	O	O
lanterne	lanterne	NOUN	O	O	O
:	:	PUNCT	O	O	O
seulement	seulement	ADV	O	O	O
,	,	PUNCT	O	O	O
celle	celui	PRON	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
jeune	jeune	ADJ	O	O	O
fille	fille	NOUN	O	O	O
,	,	PUNCT	O	O	O
fabriquée	fabriquer	VERB	O	O	O
par	par	ADP	O	O	O
son	son	DET	O	O	O
père	père	NOUN	O	O	O
,	,	PUNCT	O	O	O
renfermait	renfermer	VERB	O	O	O
une	un	DET	O	O	O
pile	pile	NOUN	O	O	O
de	de	ADP	O	O	O
très	très	ADV	O	O	O
petite	petit	ADJ	O	O	O
dimension	dimension	NOUN	O	O	O
qui	qui	PRON	O	O	O
alimentait	alimenter	VERB	O	O	O
une	un	DET	O	O	O
lampe	lamp	ADJ	O	O	O
microscopique	microscopique	NOUN	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
électricité	électricité	NOUN	O	O	O
.	.	PUNCT	O	O	O

Elle	lui	PRON	O	O	O
fit	faire	VERB	O	O	O
jaillir	jaillir	VERB	O	O	O
le	le	DET	O	O	O
rayon	rayon	NOUN	O	O	O
qui	qui	PRON	O	O	O
se	se	PRON	O	O	O
détacha	détacher	VERB	O	O	O
blanc	blanc	ADJ	O	O	O
et	et	CCONJ	O	O	O
vif	vif	NOUN	O	O	O
sur	sur	ADP	O	O	O
la	le	DET	O	O	O
muraille	muraill	ADJ	O	O	O
noirâtre	noirâtre	ADJ	O	O	O
.	.	PUNCT	O	O	O

Elle	lui	PRON	O	O	O
ne	ne	ADV	O	O	O
s'	se	PRON	O	O	O
était	être	AUX	O	O	O
pas	pas	ADV	O	O	O
trompée	tromper	ADV	O	O	O
,	,	PUNCT	O	O	O
elle	lui	PRON	O	O	O
était	être	AUX	O	O	O
bien	bien	ADV	O	O	O
parvenue	parvenir	VERB	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
endroit	endroit	NOUN	O	O	O
qu'	que	SCONJ	O	O	O
elle	lui	PRON	O	O	O
connaissait	connaître	VERB	O	O	O
.	.	PUNCT	O	O	O

On	on	PRON	O	O	O
n'	ne	ADV	O	O	O
entendait	entendre	VERB	O	O	O
plus	plus	ADV	O	O	O
aucun	aucun	DET	O	O	O
bruit	bruit	NOUN	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
épaisses	épaisse	NOUN	O	O	O
bâtisses	bâtisse	NOUN	O	O	O
de	de	ADP	O	O	O
pierre	pierre	NOUN	O	O	O
étouffaient	étouffer	ADV	O	O	O
tout	tout	ADV	O	O	O
écho	écho	NOUN	O	O	O
du	de	ADP	O	O	O
fracas	fracas	NOUN	O	O	O
dont	dont	PRON	O	O	O
retem	retem	VERB	O	O	O
-	-	PUNCT	O	O	O
tissait	tisser	VERB	O	O	O
la	le	DET	O	O	O
ville	ville	NOUN	O	O	O
en	en	ADP	O	O	O
insurrection	insurrection	NOUN	O	O	O
.	.	PUNCT	O	O	O

Marguerite	marguerite	NOUN	O	O	O
avait	avoir	AUX	O	O	O
bien	bien	ADV	O	O	O
raisonné	raisonner	VERB	O	O	O
:	:	PUNCT	O	O	O
c'	ce	PRON	O	O	O
était	être	AUX	O	O	O
un	un	DET	O	O	O
asile	asile	NOUN	O	O	O
où	où	PRON	O	O	O
nul	nul	ADJ	O	O	O
ne	ne	ADV	O	O	O
songerait	songer	VERB	O	O	O
à	à	ADP	O	O	O
les	le	PRON	O	O	O
poursuivre	poursuivre	NOUN	O	O	O
.	.	PUNCT	O	O	O

Sacha	sacha	PROPN	O	O	O
,	,	PUNCT	O	O	O
dit	dire	VERB	O	O	O
-	-	PUNCT	O	O	O
elle	lui	PRON	O	O	O
,	,	PUNCT	O	O	O
viens	vien	NOUN	O	O	O
donc	donc	ADV	O	O	O
auprès	auprès	ADV	O	O	O
de	de	ADP	O	O	O
moi	moi	PRON	O	O	O
...	...	PUNCT	O	O	O
avec	avec	ADP	O	O	O
ton	ton	NOUN	O	O	O
frère	frère	ADJ	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
nulle	nul	ADJ	O	O	O
ne	ne	ADV	O	O	O
lui	luire	PRON	O	O	O
répondit	répondre	VERB	O	O	O
.	.	PUNCT	O	O	O

Elle	lui	PRON	O	O	O
dirigea	dirigea	NOUN	O	O	O
le	le	DET	O	O	O
rayon	rayon	NOUN	O	O	O
sur	sur	ADP	O	O	O
le	le	DET	O	O	O
groupe	groupe	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
pour	pour	ADP	O	O	O
la	le	DET	O	O	O
première	premier	ADJ	O	O	O
fois	fois	NOUN	O	O	O
elle	lui	PRON	O	O	O
s'	se	PRON	O	O	O
aperçut	apercevoir	VERB	O	O	O
qu'	que	SCONJ	O	O	O
à	à	ADP	O	O	O
peine	peine	NOUN	O	O	O
six	six	NUM	O	O	O
des	de	ADP	O	O	O
femmes	femme	NOUN	O	O	O
l'	le	PRON	O	O	O
avaient	avoir	AUX	O	O	O
suivie	suivie	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
parmi	parmi	ADP	O	O	O
elles	lui	PRON	O	O	O
elle	lui	PRON	O	O	O
ne	ne	ADV	O	O	O
vit	voir	VERB	O	O	O
pas	pas	ADV	O	O	O
son	son	DET	O	O	O
amie	amie	NOUN	O	O	O
,	,	PUNCT	O	O	O
celle	celui	PRON	O	O	O
que	que	PRON	O	O	O
peut	pouvoir	VERB	O	O	O
-	-	PUNCT	O	O	O
être	être	AUX	O	O	O
elle	lui	PRON	O	O	O
eût	avoir	ADP	O	O	O
voulu	vouloir	VERB	O	O	O
sauver	sauver	VERB	O	O	O
la	le	DET	O	O	O
première	premier	ADJ	O	O	O
.	.	PUNCT	O	O	O

–	–	NOUN	O	O	O
Sacha	sacha	PROPN	O	O	O
!	!	PUNCT	O	O	O

Sacha	sacha	PROPN	O	O	O
!	!	PUNCT	O	O	O

s'	se	PRON	O	O	O
écria	écrier	VERB	O	O	O
-	-	PUNCT	O	O	O
t	t	NOUN	O	O	O
-	-	PUNCT	O	O	O
elle	lui	PRON	O	O	O
...	...	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
parlez	parler	VERB	O	O	O
donc	donc	ADV	O	O	O
...	...	PUNCT	O	O	O
ne	ne	ADV	O	O	O
l'	le	PRON	O	O	O
avez	avoir	AUX	O	O	O
-	-	PUNCT	O	O	O
vous	vous	PRON	O	O	O
pas	pas	ADV	O	O	O
vue	vue	NOUN	O	O	O
?	?	PUNCT	O	O	O

...	...	PUNCT	O	O	O
elle	lui	PRON	O	O	O
est	être	AUX	O	O	O
sans	sans	ADP	O	O	O
doute	doute	NOUN	O	O	O
là	là	ADV	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
quelques	quelque	DET	O	O	O
pas	pas	NOUN	O	O	O
derrière	derrière	ADP	O	O	O
nous	nous	PRON	O	O	O
...	...	PUNCT	O	O	O
et	et	CCONJ	O	O	O
vous	vous	PRON	O	O	O
l'	le	PRON	O	O	O
avez	avoir	AUX	O	O	O
abandonnée	abandonner	VERB	O	O	O
.	.	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Non	non	ADV	O	O	O
,	,	PUNCT	O	O	O
non	non	ADV	O	O	O
!	!	PUNCT	O	O	O

crièrent	crier	VERB	O	O	O
les	le	DET	O	O	O
pauvres	pauvre	ADJ	O	O	O
femmes	femme	NOUN	O	O	O
...	...	PUNCT	O	O	O
nous	nous	PRON	O	O	O
vous	vous	PRON	O	O	O
le	le	DET	O	O	O
jurons	juron	NOUN	O	O	O
...	...	PUNCT	O	O	O
Mme	mme	NOUN	O	O	O
Batowna	batowna	PROPN	O	O	O
n'	ne	ADV	O	O	O
est	être	AUX	O	O	O
point	poindre	VERB	O	O	O
venue	venir	VERB	O	O	O
avec	avec	ADP	O	O	O
nous	nous	PRON	O	O	O
.	.	PUNCT	O	O	O

–	–	PUNCT	O	O	O
C'	ce	PRON	O	O	O
est	être	AUX	O	O	O
impossible	impossible	ADJ	O	O	O
!	!	PUNCT	O	O	O

mon	mon	DET	O	O	O
Dieu	dieu	PROPN	O	O	O
!	!	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
alors	alors	ADV	O	O	O
...	...	PUNCT	O	O	O
elle	lui	PRON	O	O	O
est	être	AUX	O	O	O
perdue	perdre	VERB	O	O	O
!	!	PUNCT	O	O	O

...	...	PUNCT	O	O	O
et	et	CCONJ	O	O	O
elle	lui	PRON	O	O	O
m'	me	PRON	O	O	O
accusera	accuser	VERB	O	O	O
de	de	ADP	O	O	O
l'	le	PRON	O	O	O
avoir	avoir	AUX	O	O	O
lâchement	lâchement	NOUN	O	O	O
abandonnée	abandonner	VERB	O	O	O
pour	pour	ADP	O	O	O
me	me	PRON	O	O	O
sauver	sauver	VERB	O	O	O
moimême	moimême	ADV	O	O	O
.	.	PUNCT	O	O	O

L'	le	DET	O	O	O
une	un	PRON	O	O	O
d'	de	ADP	O	O	O
elles	lui	PRON	O	O	O
,	,	PUNCT	O	O	O
encore	encore	ADV	O	O	O
toute	tout	DET	O	O	O
frissonnante	frissonnante	NOUN	O	O	O
de	de	ADP	O	O	O
peur	peur	NOUN	O	O	O
,	,	PUNCT	O	O	O
lui	luire	PRON	O	O	O
expliqua	expliquer	VERB	O	O	O
alors	alors	ADV	O	O	O
que	que	SCONJ	O	O	O
Sacha	sacha	PROPN	O	O	O
,	,	PUNCT	O	O	O
comme	comme	ADP	O	O	O
folle	folle	NOUN	O	O	O
de	de	ADP	O	O	O
terreur	terreur	NOUN	O	O	O
,	,	PUNCT	O	O	O
s'	se	PRON	O	O	O
était	être	AUX	O	O	O
jetée	jeter	VERB	O	O	O
au	au	ADP	O	O	O
bas	bas	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
terrasse	terrasse	NOUN	O	O	O
,	,	PUNCT	O	O	O
avec	avec	ADP	O	O	O
son	son	DET	O	O	O
frère	frère	NOUN	O	O	O
...	...	PUNCT	O	O	O
et	et	CCONJ	O	O	O
qu'	que	SCONJ	O	O	O
elle	lui	PRON	O	O	O
s'	se	PRON	O	O	O
était	être	AUX	O	O	O
enfuie	enfuie	NOUN	O	O	O
.	.	PUNCT	O	O	O

–	–	PUNCT	O	O	O
De	de	ADP	O	O	O
quel	quel	DET	O	O	O
côté	côté	NOUN	O	O	O
?	?	PUNCT	O	O	O

...	...	PUNCT	O	O	O
parlez	parler	VERB	O	O	O
!	!	PUNCT	O	O	O

...	...	PUNCT	O	O	O
il	il	PRON	O	O	O
faut	falloir	VERB	O	O	O
que	que	SCONJ	O	O	O
je	je	PRON	O	O	O
le	le	DET	O	O	O
sache	sache	NOUN	O	O	O
...	...	PUNCT	O	O	O
je	je	PRON	O	O	O
vous	vous	PRON	O	O	O
en	en	ADP	O	O	O
prie	prie	NOUN	O	O	O
.	.	PUNCT	O	O	O

Cependant	cependant	ADV	O	O	O
l'	le	DET	O	O	O
une	un	DET	O	O	O
affirmait	affirmer	VERB	O	O	O
que	que	SCONJ	O	O	O
Sacha	sacha	PROPN	O	O	O
se	se	PRON	O	O	O
dirigeait	diriger	VERB	O	O	O
du	de	ADP	O	O	O
côté	côté	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
cour	cour	NOUN	O	O	O
d'	de	ADP	O	O	O
honneur	honneur	NOUN	O	O	O
,	,	PUNCT	O	O	O
c'	ce	ADV	O	O	O
est	est	ADV	O	O	O
-	-	PUNCT	O	O	O
à	à	ADV	O	O	O
-	-	PUNCT	O	O	O
dire	dire	ADV	O	O	O
du	de	ADP	O	O	O
point	point	NOUN	O	O	O
sur	sur	ADP	O	O	O
lequel	lequel	PRON	O	O	O
étaient	être	AUX	O	O	O
concentrées	concentrer	VERB	O	O	O
les	le	DET	O	O	O
forces	force	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
ambassade	ambassade	NOUN	O	O	O
...	...	PUNCT	O	O	O
évidemment	évidemment	ADV	O	O	O
elle	lui	PRON	O	O	O
était	être	AUX	O	O	O
en	en	ADP	O	O	O
sûreté	sûreté	NOUN	O	O	O
.	.	PUNCT	O	O	O

–	–	PUNCT	O	O	O
Eh	eh	ADP	O	O	O
bien	bien	ADV	O	O	O
!	!	PUNCT	O	O	O

s'	se	PRON	O	O	O
écria	écrier	VERB	O	O	O
Marguerite	marguerite	PROPN	O	O	O
,	,	PUNCT	O	O	O
au	au	ADP	O	O	O
risque	risque	NOUN	O	O	O
de	de	ADP	O	O	O
ma	mon	DET	O	O	O
vie	vie	NOUN	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
le	le	PRON	O	O	O
saurai	saurai	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
je	je	PRON	O	O	O
vais	aller	VERB	O	O	O
.	.	PUNCT	O	O	O

Mais	mais	CCONJ	O	O	O
comme	comme	ADP	O	O	O
elle	lui	PRON	O	O	O
faisait	faire	VERB	O	O	O
un	un	DET	O	O	O
pas	pas	NOUN	O	O	O
pour	pour	ADP	O	O	O
reprendre	reprendre	VERB	O	O	O
la	le	DET	O	O	O
route	route	NOUN	O	O	O
déjà	déjà	ADV	O	O	O
suivie	suivie	NOUN	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
femmes	femme	NOUN	O	O	O
se	se	PRON	O	O	O
jetèrent	jeter	VERB	O	O	O
à	à	ADP	O	O	O
ses	son	DET	O	O	O
genoux	genou	NOUN	O	O	O
,	,	PUNCT	O	O	O
suppliantes	suppliant	ADJ	O	O	O
,	,	PUNCT	O	O	O
sanglotantes	sanglotante	NOUN	O	O	O
.	.	PUNCT	O	O	O

Est	est	NOUN	O	O	O
-	-	PUNCT	O	O	O
ce	ce	PRON	O	O	O
qu'	que	PRON	O	O	O
elle	lui	PRON	O	O	O
pouvait	pouvoir	VERB	O	O	O
les	le	PRON	O	O	O
abandonner	abandonner	VERB	O	O	O
!	!	PUNCT	O	O	O

...	...	PUNCT	O	O	O
Où	où	ADV	O	O	O
étaient	être	AUX	O	O	O
-	-	PUNCT	O	O	O
elles	lui	PRON	O	O	O
?	?	PUNCT	O	O	O

Le	le	DET	O	O	O
savaient	savaient	NOUN	O	O	O
-	-	PUNCT	O	O	O
elles	lui	PRON	O	O	O
seulement	seulement	ADV	O	O	O
?	?	PUNCT	O	O	O

...	...	PUNCT	O	O	O
On	on	PRON	O	O	O
ne	ne	ADV	O	O	O
pouvait	pouvoir	VERB	O	O	O
les	le	PRON	O	O	O
avoir	avoir	AUX	O	O	O
conduites	conduire	VERB	O	O	O
en	en	ADP	O	O	O
ce	ce	DET	O	O	O
lieu	lieu	NOUN	O	O	O
sinistre	sinistre	ADV	O	O	O
pour	pour	ADP	O	O	O
les	le	DET	O	O	O
y	y	PRON	O	O	O
laisser	laisser	VERB	O	O	O
...	...	PUNCT	O	O	O
ce	ce	PRON	O	O	O
serait	être	AUX	O	O	O
une	un	DET	O	O	O
lâcheté	lâcheté	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
crime	crime	NOUN	O	O	O
...	...	PUNCT	O	O	O
et	et	CCONJ	O	O	O
elles	lui	PRON	O	O	O
s'	se	PRON	O	O	O
attachaient	attacher	VERB	O	O	O
à	à	ADP	O	O	O
ses	son	DET	O	O	O
vêtements	vêtement	NOUN	O	O	O
,	,	PUNCT	O	O	O
en	en	ADP	O	O	O
des	un	DET	O	O	O
plis	pli	NOUN	O	O	O
qui	qui	PRON	O	O	O
ressemblaient	ressembler	VERB	O	O	O
presque	presque	ADV	O	O	O
à	à	ADP	O	O	O
des	un	DET	O	O	O
monacos	monaco	NOUN	O	O	O
.	.	PUNCT	O	O	O

Marguerite	marguerite	NOUN	O	O	O
réfléchissait	réfléchir	AUX	O	O	O
.	.	PUNCT	O	O	O

C'	ce	PRON	O	O	O
était	être	AUX	O	O	O
vrai	vrai	ADJ	O	O	O
qu'	que	SCONJ	O	O	O
elle	lui	PRON	O	O	O
avait	avoir	AUX	O	O	O
pris	prendre	VERB	O	O	O
charge	charge	NOUN	O	O	O
de	de	ADP	O	O	O
ces	ce	DET	O	O	O
pauvres	pauvre	ADJ	O	O	O
femmes	femme	NOUN	O	O	O
et	et	CCONJ	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
lui	luire	PRON	O	O	O
était	être	AUX	O	O	O
interdit	interdire	VERB	O	O	O
de	de	ADP	O	O	O
laisser	laisser	VERB	O	O	O
son	son	DET	O	O	O
oeuvre	oeuvre	NOUN	O	O	O
inachevée	inachevé	ADJ	O	O	O
...	...	PUNCT	O	O	O
et	et	CCONJ	O	O	O
puis	pouvoir	CCONJ	O	O	O
,	,	PUNCT	O	O	O
que	que	SCONJ	O	O	O
pouvait	pouvoir	VERB	O	O	O
-	-	PUNCT	O	O	O
elle	lui	PRON	O	O	O
maintenant	maintenant	ADV	O	O	O
pour	pour	ADP	O	O	O
Sacha	sacha	PROPN	O	O	O
?	?	PUNCT	O	O	O

Ou	ou	CCONJ	O	O	O
la	le	DET	O	O	O
jeune	jeune	ADJ	O	O	O
Russe	russe	NOUN	O	O	O
était	être	AUX	O	O	O
parvenue	parvenir	VERB	O	O	O
à	à	ADP	O	O	O
se	se	PRON	O	O	O
mettre	mettre	VERB	O	O	O
sous	sou	ADP	O	O	O
la	le	DET	O	O	O
protection	protection	NOUN	O	O	O
de	de	ADP	O	O	O
son	son	DET	O	O	O
père	père	NOUN	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
ambassade	ambassade	NOUN	O	O	O
,	,	PUNCT	O	O	O
