seoir	seoir	VERB	O	O	O
dans	dans	ADP	O	O	O
le	le	DET	O	O	O
ciel	ciel	NOUN	O	O	O
comme	comme	SCONJ	O	O	O
je	je	PRON	O	O	O
lui	luire	PRON	O	O	O
pardonne	pardonner	VERB	O	O	O
sur	sur	ADP	O	O	O
la	le	DET	O	O	O
terre	terre	NOUN	O	O	O
!	!	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Si	si	SCONJ	O	O	O
mon	mon	DET	O	O	O
père	père	NOUN	O	O	O
a	avoir	AUX	O	O	O
eu	avoir	VERB	O	O	O
des	un	DET	O	O	O
torts	tort	NOUN	O	O	O
envers	envers	ADJ	O	O	O
vous	vous	PRON	O	O	O
,	,	PUNCT	O	O	O
je	je	PRON	O	O	O
vous	vous	PRON	O	O	O
prie	prie	NOUN	O	O	O
en	en	ADP	O	O	O
son	son	DET	O	O	O
nom	nom	NOUN	O	O	O
de	de	ADP	O	O	O
les	le	DET	O	O	O
lui	luire	PROPN	O	O	O
pardonner	pardonner	VERB	O	O	O
;	;	PUNCT	O	O	O
je	je	PRON	O	O	O
suis	être	AUX	O	O	O
prêt	prêt	ADJ	O	O	O
à	à	ADP	O	O	O
vous	vous	PRON	O	O	O
offrir	offrir	VERB	O	O	O
telle	tel	ADJ	O	O	O
réparation	réparation	NOUN	O	O	O
que	que	PRON	O	O	O
vous	vous	PRON	O	O	O
exigerez	exiger	VERB	O	O	O
,	,	PUNCT	O	O	O
dit	dire	VERB	O	O	O
Ians	ians	PROPN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Taisez	taire	ADJ	O	O	O
-	-	PUNCT	O	O	O
vous	vous	PRON	O	O	O
,	,	PUNCT	O	O	O
jeune	jeune	ADJ	O	O	O
homme	homme	NOUN	O	O	O
!	!	PUNCT	O	O	O

ne	ne	ADV	O	O	O
rappelez	rappeler	VERB	O	O	O
pas	pas	ADV	O	O	O
les	le	DET	O	O	O
souvenirs	souvenir	NOUN	O	O	O
du	de	ADP	O	O	O
passé	passé	NOUN	O	O	O
,	,	PUNCT	O	O	O
interrompit	interrompre	PROPN	O	O	O
Siegbrît	siegbrît	PROPN	O	O	O
.	.	PUNCT	O	O	O

Taisez	taire	VERB	O	O	O
-	-	PUNCT	O	O	O
vous	vous	PRON	O	O	O
!	!	PUNCT	O	O	O

Ou	ou	CCONJ	O	O	O
plutôt	plutôt	ADV	O	O	O
,	,	PUNCT	O	O	O
quand	quand	SCONJ	O	O	O
vous	vous	PRON	O	O	O
prierez	prier	VERB	O	O	O
Dieu	dieu	PROPN	O	O	O
,	,	PUNCT	O	O	O
demandez	demander	VERB	O	O	O
à	à	ADP	O	O	O
votre	votre	DET	O	O	O
père	père	NOUN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
doit	devoir	VERB	O	O	O
se	se	PRON	O	O	O
trouver	trouver	VERB	O	O	O
en	en	ADP	O	O	O
paradis	paradis	NOUN	O	O	O
,	,	PUNCT	O	O	O
car	car	CCONJ	O	O	O
sa	son	DET	O	O	O
mort	mort	NOUN	O	O	O
a	avoir	AUX	O	O	O
été	être	AUX	O	O	O
un	un	DET	O	O	O
martyre	martyre	NOUN	O	O	O
,	,	PUNCT	O	O	O
demandez	demander	VERB	O	O	O
-	-	PUNCT	O	O	O
lui	luire	PRON	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
ôte	ôter	PROPN	O	O	O
le	le	DET	O	O	O
remords	remords	NOUN	O	O	O
du	de	ADP	O	O	O
coeur	coeur	NOUN	O	O	O
de	de	ADP	O	O	O
ceux	celui	PRON	O	O	O
qui	qui	PRON	O	O	O
ont	avoir	AUX	O	O	O
causé	causer	VERB	O	O	O
son	son	DET	O	O	O
trépas	trépas	NOUN	O	O	O
!	!	PUNCT	O	O	O

La	le	DET	O	O	O
vengeance	vengeance	NOUN	O	O	O
est	être	AUX	O	O	O
un	un	DET	O	O	O
fruit	fruit	NOUN	O	O	O
doux	doux	ADJ	O	O	O
à	à	ADP	O	O	O
manger	manger	VERB	O	O	O
,	,	PUNCT	O	O	O
ajouta	ajouta	ADJ	O	O	O
-	-	PUNCT	O	O	O
t	t	NOUN	O	O	O
-	-	PUNCT	O	O	O
elle	lui	PRON	O	O	O
,	,	PUNCT	O	O	O
mais	mais	CCONJ	O	O	O
il	il	PRON	O	O	O
laisse	laisse	VERB	O	O	O
une	un	DET	O	O	O
éternelle	éternelle	NOUN	O	O	O
amertume	amertum	ADJ	O	O	O
aux	à	ADP	O	O	O
dents	dent	NOUN	O	O	O
qui	qui	PRON	O	O	O
l'	le	PRON	O	O	O
ont	avoir	AUX	O	O	O
broyé	broyer	VERB	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Auriez	auriez	PROPN	O	O	O
-	-	PUNCT	O	O	O
vous	vous	PRON	O	O	O
pris	prendre	VERB	O	O	O
part	part	NOUN	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
mort	mort	NOUN	O	O	O
de	de	ADP	O	O	O
mon	mon	DET	O	O	O
père	père	NOUN	O	O	O
?	?	PUNCT	O	O	O

s'	se	PRON	O	O	O
écria	écrier	VERB	O	O	O
Hans	hans	PROPN	O	O	O
en	en	ADP	O	O	O
reculant	reculer	VERB	O	O	O
avec	avec	ADP	O	O	O
terreur	terreur	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Je	je	PRON	O	O	O
viens	venir	VERB	O	O	O
de	de	ADP	O	O	O
prier	prier	ADJ	O	O	O
Dieu	dieu	PROPN	O	O	O
pour	pour	ADP	O	O	O
lui	luire	PRON	O	O	O
,	,	PUNCT	O	O	O
dit	dire	VERB	O	O	O
Siegbrît	siegbrît	PROPN	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
ton	ton	NOUN	O	O	O
solennel	solennel	ADJ	O	O	O
:	:	PUNCT	O	O	O
je	je	PRON	O	O	O
me	me	PRON	O	O	O
porte	porte	VERB	O	O	O
garant	garer	VERB	O	O	O
de	de	ADP	O	O	O
son	son	DET	O	O	O
innocence	innocence	NOUN	O	O	O
;	;	PUNCT	O	O	O
je	je	PRON	O	O	O
serai	être	VERB	O	O	O
désormais	désormais	ADV	O	O	O
l'	le	DET	O	O	O
appui	appui	NOUN	O	O	O
et	et	CCONJ	O	O	O
la	le	DET	O	O	O
mère	mère	NOUN	O	O	O
de	de	ADP	O	O	O
son	son	DET	O	O	O
fils	fils	NOUN	O	O	O
;	;	PUNCT	O	O	O
voilà	voilà	VERB	O	O	O
tout	tout	ADJ	O	O	O
ce	ce	PRON	O	O	O
que	que	PRON	O	O	O
vous	vous	PRON	O	O	O
devez	devoir	VERB	O	O	O
savoir	savoir	VERB	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
tout	tout	ADJ	O	O	O
ce	ce	PRON	O	O	O
dont	dont	PRON	O	O	O
je	je	PRON	O	O	O
veux	vouloir	VERB	O	O	O
me	me	PRON	O	O	O
souvenir	souvenir	VERB	O	O	O
moi	moi	PRON	O	O	O
-	-	PUNCT	O	O	O
même	même	ADV	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Oui	oui	PROPN	O	O	O
,	,	PUNCT	O	O	O
la	le	DET	O	O	O
mère	mère	NOUN	O	O	O
Willems	willems	PROPN	O	O	O
a	avoir	AUX	O	O	O
raison	raison	NOUN	O	O	O
,	,	PUNCT	O	O	O
jeune	jeune	ADJ	O	O	O
homme	homme	NOUN	O	O	O
!	!	PUNCT	O	O	O

Elle	lui	PRON	O	O	O
possède	posséder	VERB	O	O	O
plus	plus	ADV	O	O	O
d'	de	ADP	O	O	O
esprit	esprit	NOUN	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
bon	bon	ADJ	O	O	O
sens	sens	NOUN	O	O	O
que	que	SCONJ	O	O	O
les	le	DET	O	O	O
plus	plus	ADV	O	O	O
capables	capable	ADJ	O	O	O
et	et	CCONJ	O	O	O
les	le	DET	O	O	O
plus	plus	ADV	O	O	O
riches	riche	ADJ	O	O	O
négociants	négociant	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
Hanse	hanse	PROPN	O	O	O
.	.	PUNCT	O	O	O

Ce	ce	PRON	O	O	O
qu'	que	PRON	O	O	O
elle	lui	PRON	O	O	O
dit	dire	VERB	O	O	O
,	,	PUNCT	O	O	O
tous	tout	ADJ	O	O	O
les	le	DET	O	O	O
compagnons	compagnon	NOUN	O	O	O
l'	le	PRON	O	O	O
écoutent	écouter	VERB	O	O	O
et	et	CCONJ	O	O	O
le	le	DET	O	O	O
pratiquent	pratiquent	NOUN	O	O	O
comme	comme	ADP	O	O	O
parole	parole	NOUN	O	O	O
d'	de	ADP	O	O	O
Évangile	évangile	PROPN	O	O	O
.	.	PUNCT	O	O	O

Venez	venir	VERB	O	O	O
donc	donc	ADV	O	O	O
me	me	PRON	O	O	O
trouver	trouver	VERB	O	O	O
ce	ce	DET	O	O	O
soir	soir	NOUN	O	O	O
;	;	PUNCT	O	O	O
je	je	PRON	O	O	O
vous	vous	PRON	O	O	O
mettrai	mettre	VERB	O	O	O
à	à	ADP	O	O	O
l'	le	DET	O	O	O
épreuve	épreuve	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
si	si	SCONJ	O	O	O
vous	vous	PRON	O	O	O
savez	savoir	VERB	O	O	O
disposer	disposer	VERB	O	O	O
habilement	habilement	ADV	O	O	O
les	le	DET	O	O	O
fils	fils	NOUN	O	O	O
sur	sur	ADP	O	O	O
le	le	DET	O	O	O
métier	métier	NOUN	O	O	O
,	,	PUNCT	O	O	O
si	si	SCONJ	O	O	O
vous	vous	PRON	O	O	O
tissez	tisser	VERB	O	O	O
une	un	DET	O	O	O
toile	toile	NOUN	O	O	O
de	de	ADP	O	O	O
batiste	batiste	NOUN	O	O	O
bien	bien	ADV	O	O	O
régulièrement	régulièrement	ADV	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
manière	manière	NOUN	O	O	O
à	à	ADP	O	O	O
rivaliser	rivaliser	VERB	O	O	O
avec	avec	ADP	O	O	O
les	le	DET	O	O	O
plus	plus	ADV	O	O	O
habiles	habile	NOUN	O	O	O
ouvriers	ouvrier	NOUN	O	O	O
,	,	PUNCT	O	O	O
votre	votre	DET	O	O	O
noviciat	noviciat	NOUN	O	O	O
ne	ne	ADV	O	O	O
sera	être	AUX	O	O	O
pas	pas	ADV	O	O	O
long	long	ADJ	O	O	O
,	,	PUNCT	O	O	O
car	car	CCONJ	O	O	O
maître	maître	NOUN	O	O	O
Iacobs	iacobs	PROPN	O	O	O
se	se	PRON	O	O	O
fera	faire	VERB	O	O	O
votre	votre	DET	O	O	O
répondant	répondant	NOUN	O	O	O
et	et	CCONJ	O	O	O
votre	votre	DET	O	O	O
parrain	parrain	NOUN	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
lendemain	lendemain	NOUN	O	O	O
en	en	ADP	O	O	O
effet	effet	NOUN	O	O	O
,	,	PUNCT	O	O	O
Hans	hans	PROPN	O	O	O
,	,	PUNCT	O	O	O
qui	qui	PRON	O	O	O
avait	avoir	AUX	O	O	O
fabriqué	fabriquer	VERB	O	O	O
une	un	DET	O	O	O
toile	toile	NOUN	O	O	O
d'	de	ADP	O	O	O
une	un	DET	O	O	O
finesse	finesse	NOUN	O	O	O
et	et	CCONJ	O	O	O
d'	de	ADP	O	O	O
une	un	DET	O	O	O
régularité	régularité	NOUN	O	O	O
remarquables	remarquable	ADJ	O	O	O
,	,	PUNCT	O	O	O
fut	être	AUX	O	O	O
présenté	présenter	VERB	O	O	O
aux	à	ADP	O	O	O
syndics	syndic	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
Hanse	hanse	NOUN	O	O	O
des	de	ADP	O	O	O
tisserands	tisserand	NOUN	O	O	O
par	par	ADP	O	O	O
le	le	DET	O	O	O
vieux	vieux	NOUN	O	O	O
ouvrier	ouvrier	ADJ	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
avait	avoir	AUX	O	O	O
rencontré	rencontrer	VERB	O	O	O
chez	chez	ADP	O	O	O
l'	le	DET	O	O	O
aubergiste	aubergiste	NOUN	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Or	or	CCONJ	O	O	O
çà	çà	NOUN	O	O	O
,	,	PUNCT	O	O	O
lui	luire	PRON	O	O	O
dirent	dire	VERB	O	O	O
les	le	DET	O	O	O
chefs	chef	NOUN	O	O	O
de	de	ADP	O	O	O
l'	le	DET	O	O	O
association	association	NOUN	O	O	O
,	,	PUNCT	O	O	O
écoutez	écouter	VERB	O	O	O
bien	bien	ADV	O	O	O
ce	ce	PRON	O	O	O
qui	qui	PRON	O	O	O
va	aller	VERB	O	O	O
vous	vous	PRON	O	O	O
être	être	AUX	O	O	O
dit	dire	VERB	O	O	O
,	,	PUNCT	O	O	O
Hans	hans	PROPN	O	O	O
Crumbrùgghe	crumbrùgghe	PROPN	O	O	O
,	,	PUNCT	O	O	O
vous	vous	PRON	O	O	O
qui	qui	PRON	O	O	O
vous	vous	PRON	O	O	O
présentez	présenter	VERB	O	O	O
au	au	ADP	O	O	O
noviciat	noviciat	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
Hanse	hanse	NOUN	O	O	O
des	de	ADP	O	O	O
tisserands	tisserand	NOUN	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
Hanse	hanse	NOUN	O	O	O
ne	ne	ADV	O	O	O
doit	devoir	VERB	O	O	O
pas	pas	ADV	O	O	O
se	se	PRON	O	O	O
composer	composer	VERB	O	O	O
seulement	seulement	ADV	O	O	O
d'	de	ADP	O	O	O
ouvriers	ouvrier	NOUN	O	O	O
habiles	habile	NOUN	O	O	O
;	;	PUNCT	O	O	O
il	il	PRON	O	O	O
faut	falloir	VERB	O	O	O
encore	encore	ADV	O	O	O
qu'	que	SCONJ	O	O	O
ils	il	PRON	O	O	O
puissent	pouvoir	VERB	O	O	O
apporter	apporter	VERB	O	O	O
en	en	ADP	O	O	O
dot	dot	NOUN	O	O	O
,	,	PUNCT	O	O	O
à	à	ADP	O	O	O
la	le	DET	O	O	O
société	société	NOUN	O	O	O
qu'	que	PRON	O	O	O
ils	il	PRON	O	O	O
épousent	épouser	ADV	O	O	O
,	,	PUNCT	O	O	O
une	un	DET	O	O	O
naissance	naissance	NOUN	O	O	O
légitime	légitime	ADJ	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
nom	nom	NOUN	O	O	O
pur	pur	ADJ	O	O	O
et	et	CCONJ	O	O	O
sans	sans	ADP	O	O	O
tache	tache	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
corps	corps	NOUN	O	O	O
robuste	robuste	ADJ	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
courage	courage	NOUN	O	O	O
éprouvé	éprouver	VERB	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
esprit	esprit	NOUN	O	O	O
patient	patient	NOUN	O	O	O
et	et	CCONJ	O	O	O
un	un	DET	O	O	O
caractère	caractère	NOUN	O	O	O
énergique	énergique	ADJ	O	O	O
.	.	PUNCT	O	O	O

Vous	vous	PRON	O	O	O
sentez	sentir	VERB	O	O	O
-	-	PUNCT	O	O	O
vous	vous	PRON	O	O	O
capable	capable	ADJ	O	O	O
de	de	ADP	O	O	O
donner	donner	VERB	O	O	O
des	un	DET	O	O	O
preuves	preuve	NOUN	O	O	O
de	de	ADP	O	O	O
toutes	tout	ADJ	O	O	O
ces	ce	DET	O	O	O
conditions	condition	NOUN	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
toutes	tout	ADJ	O	O	O
ces	ce	DET	O	O	O
qualités	qualité	NOUN	O	O	O
?	?	PUNCT	O	O	O

—	—	PUNCT	O	O	O
Je	je	PRON	O	O	O
tâcherai	tâcher	VERB	O	O	O
d'	de	ADP	O	O	O
acquérir	acquérir	VERB	O	O	O
celles	celui	PRON	O	O	O
qui	qui	PRON	O	O	O
me	me	PRON	O	O	O
manquent	manquer	VERB	O	O	O
.	.	PUNCT	O	O	O

Qui	qui	PRON	O	O	O
veut	vouloir	VERB	O	O	O
peut	pouvoir	VERB	O	O	O
.	.	PUNCT	O	O	O

—	—	PUNCT	O	O	O
C'	ce	PRON	O	O	O
est	être	AUX	O	O	O
répondre	répondre	VERB	O	O	O
comme	comme	ADP	O	O	O
il	il	PRON	O	O	O
faut	falloir	VERB	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
légitimité	légitimité	NOUN	O	O	O
de	de	ADP	O	O	O
votre	votre	DET	O	O	O
naissance	naissance	NOUN	O	O	O
et	et	CCONJ	O	O	O
la	le	DET	O	O	O
pureté	pureté	NOUN	O	O	O
de	de	ADP	O	O	O
votre	votre	DET	O	O	O
nom	nom	NOUN	O	O	O
sont	être	AUX	O	O	O
affirmées	affirmer	VERB	O	O	O
sous	sou	ADP	O	O	O
serment	sermer	VERB	O	O	O
par	par	ADP	O	O	O
dame	dame	NOUN	O	O	O
Siegbrite	siegbrite	PROPN	O	O	O
Willems	willems	PROPN	O	O	O
,	,	PUNCT	O	O	O
Mère	mère	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
Hanse	hanse	NOUN	O	O	O
des	de	ADP	O	O	O
tisserands	tisserand	NOUN	O	O	O
.	.	PUNCT	O	O	O

Voici	voici	VERB	O	O	O
une	un	DET	O	O	O
toile	toil	ADJ	O	O	O
fine	fine	NOUN	O	O	O
et	et	CCONJ	O	O	O
belle	bel	ADJ	O	O	O
tissée	tisser	VERB	O	O	O
par	par	ADP	O	O	O
vous	vous	PRON	O	O	O
sous	sou	ADP	O	O	O
les	le	DET	O	O	O
yeux	oeil	NOUN	O	O	O
de	de	ADP	O	O	O
notre	notre	DET	O	O	O
maître	maître	NOUN	O	O	O
Iacobs	iacobs	PROPN	O	O	O
.	.	PUNCT	O	O	O

Préparez	préparez	NOUN	O	O	O
-	-	PUNCT	O	O	O
vous	vous	PRON	O	O	O
à	à	ADP	O	O	O
subir	subir	VERB	O	O	O
la	le	DET	O	O	O
première	premier	ADJ	O	O	O
épreuve	épreuve	VERB	O	O	O
aujourd'hui	aujourd'hui	ADV	O	O	O
;	;	PUNCT	O	O	O
demain	demain	ADV	O	O	O
viendra	venir	VERB	O	O	O
la	le	DET	O	O	O
seconde	second	ADJ	O	O	O
;	;	PUNCT	O	O	O
la	le	DET	O	O	O
troisième	troisième	ADJ	O	O	O
se	se	PRON	O	O	O
célébrera	célébrer	VERB	O	O	O
dans	dans	ADP	O	O	O
quinze	quinze	NUM	O	O	O
jours	jour	NOUN	O	O	O
.	.	PUNCT	O	O	O

Le	le	DET	O	O	O
doyen	doyen	NOUN	O	O	O
des	de	ADP	O	O	O
syndics	syndic	NOUN	O	O	O
,	,	PUNCT	O	O	O
après	après	ADP	O	O	O
avoir	avoir	AUX	O	O	O
fini	finir	VERB	O	O	O
de	de	ADP	O	O	O
parler	parler	VERB	O	O	O
,	,	PUNCT	O	O	O
prit	prit	NOUN	O	O	O
Ians	ians	PROPN	O	O	O
par	par	ADP	O	O	O
la	le	DET	O	O	O
main	main	NOUN	O	O	O
et	et	CCONJ	O	O	O
le	le	DET	O	O	O
conduisit	conduire	VERB	O	O	O
dans	dans	ADP	O	O	O
une	un	DET	O	O	O
vaste	vaste	ADJ	O	O	O
cour	cour	NOUN	O	O	O
où	où	PRON	O	O	O
se	se	PRON	O	O	O
trouvaient	trouver	VERB	O	O	O
réunis	réunir	VERB	O	O	O
tous	tout	ADJ	O	O	O
les	le	DET	O	O	O
compagnons	compagnon	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
Hanse	hanse	NOUN	O	O	O
des	de	ADP	O	O	O
tisserands	tisserand	NOUN	O	O	O
,	,	PUNCT	O	O	O
c'	ce	PRON	O	O	O
est	est	ADV	O	O	O
-	-	PUNCT	O	O	O
à	à	ADV	O	O	O
-	-	PUNCT	O	O	O
dire	dire	VERB	O	O	O
environ	environ	ADV	O	O	O
trois	trois	NUM	O	O	O
cents	cent	NOUN	O	O	O
personnes	personne	NOUN	O	O	O
.	.	PUNCT	O	O	O

Il	il	PRON	O	O	O
conduisit	conduire	VERB	O	O	O
le	le	DET	O	O	O
jeune	jeune	ADJ	O	O	O
homme	homme	NOUN	O	O	O
sur	sur	ADP	O	O	O
une	un	DET	O	O	O
chaise	chaise	NOUN	O	O	O
disposée	disposé	ADJ	O	O	O
au	au	ADP	O	O	O
milieu	milieu	NOUN	O	O	O
d'	de	ADP	O	O	O
un	un	DET	O	O	O
échafaudage	échafaudage	NOUN	O	O	O
de	de	ADP	O	O	O
bois	bois	NOUN	O	O	O
à	à	ADP	O	O	O
jour	jour	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
alla	aller	VERB	O	O	O
prendre	prendre	VERB	O	O	O
place	place	NOUN	O	O	O
lui	luire	PRON	O	O	O
-	-	PUNCT	O	O	O
même	même	ADV	O	O	O
au	au	ADP	O	O	O
milieu	milieu	NOUN	O	O	O
des	de	ADP	O	O	O
autres	autre	ADJ	O	O	O
syndics	syndic	NOUN	O	O	O
,	,	PUNCT	O	O	O
sur	sur	ADP	O	O	O
des	un	DET	O	O	O
fauteuils	fauteuil	NOUN	O	O	O
placés	placer	VERB	O	O	O
en	en	ADP	O	O	O
face	face	NOUN	O	O	O
.	.	PUNCT	O	O	O

Tout	tout	ADV	O	O	O
à	à	ADP	O	O	O
coup	coup	VERB	O	O	O
il	il	PRON	O	O	O
frappa	frapper	VERB	O	O	O
des	un	DET	O	O	O
mains	main	NOUN	O	O	O
;	;	PUNCT	O	O	O
la	le	DET	O	O	O
chaise	chaise	NOUN	O	O	O
sur	sur	ADP	O	O	O
laquelle	lequel	PRON	O	O	O
se	se	PRON	O	O	O
trouvait	trouver	VERB	O	O	O
assis	asseoir	VERB	O	O	O
Ians	ians	PROPN	O	O	O
s'	se	PRON	O	O	O
éleva	élever	VERB	O	O	O
brusquement	brusquement	ADV	O	O	O
à	à	ADP	O	O	O
douze	douze	NOUN	O	O	O
ou	ou	CCONJ	O	O	O
quinze	quinze	NUM	O	O	O
pieds	pied	NOUN	O	O	O
de	de	ADP	O	O	O
terre	terre	NOUN	O	O	O
,	,	PUNCT	O	O	O
par	par	ADP	O	O	O
le	le	DET	O	O	O
moyen	moyen	NOUN	O	O	O
de	de	ADP	O	O	O
cordes	corde	NOUN	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
poulies	poulie	NOUN	O	O	O
,	,	PUNCT	O	O	O
que	que	SCONJ	O	O	O
mirent	mirent	NOUN	O	O	O
en	en	ADP	O	O	O
mouvement	mouvement	NOUN	O	O	O
six	six	NUM	O	O	O
hommes	homme	NOUN	O	O	O
.	.	PUNCT	O	O	O

Au	au	ADP	O	O	O
même	même	ADJ	O	O	O
instant	instant	NOUN	O	O	O
,	,	PUNCT	O	O	O
on	on	PRON	O	O	O
alluma	allumer	VERB	O	O	O
à	à	ADP	O	O	O
terre	terre	NOUN	O	O	O
,	,	PUNCT	O	O	O
sous	sou	ADP	O	O	O
le	le	DET	O	O	O
néophyte	néophyte	NOUN	O	O	O
,	,	PUNCT	O	O	O
un	un	DET	O	O	O
amas	amas	NOUN	O	O	O
de	de	ADP	O	O	O
goudron	goudron	NOUN	O	O	O
,	,	PUNCT	O	O	O
de	de	ADP	O	O	O
plumes	plume	NOUN	O	O	O
,	,	PUNCT	O	O	O
de	de	DET	O	O	O
cornes	corner	PROPN	O	O	O
de	de	ADP	O	O	O
boeuf	boeuf	NOUN	O	O	O
et	et	CCONJ	O	O	O
de	de	ADP	O	O	O
pieds	pied	NOUN	O	O	O
de	de	ADP	O	O	O
cheval	cheval	NOUN	O	O	O
.	.	PUNCT	O	O	O

Une	un	DET	O	O	O
fumée	fumée	NOUN	O	O	O
pestilentielle	pestilentiel	ADJ	O	O	O
offusqua	offusquer	VERB	O	O	O
l'	le	DET	O	O	O
air	air	NOUN	O	O	O
de	de	ADP	O	O	O
ses	son	DET	O	O	O
nuages	nuage	NOUN	O	O	O
étouffants	étouffant	NOUN	O	O	O
,	,	PUNCT	O	O	O
et	et	CCONJ	O	O	O
on	on	PRON	O	O	O
se	se	PRON	O	O	O
mit	mettre	VERB	O	O	O
à	à	ADP	O	O	O
descendre	descendre	VERB	O	O	O
et	et	CCONJ	O	O	O
monter	monter	VERB	O	O	O
la	le	DET	O	O	O
chaise	chaise	NOUN	O	O	O
,	,	PUNCT	O	O	O
sur	sur	ADP	O	O	O
laquelle	lequel	PRON	O	O	O
le	le	DET	O	O	O
néophyte	néophyte	NOUN	O	O	O
devait	devoir	VERB	O	O	O
se	se	PRON	O	O	O
tenir	tenir	VERB	O	O	O
cramponné	cramponner	VERB	O	O	O
avec	avec	ADP	O	O	O
force	force	NOUN	O	O	O
,	,	PUNCT	O	O	O
sous	sou	ADP	O	O	O
peine	peine	NOUN	O	O	O
de	de	ADP	O	O	O
choir	choir	VERB	O	O	O
dans	dans	ADP	O	O	O
le	le	DET	O	O	O
feu	feu	NOUN	O	O	O
.	.	PUNCT	O	O	O

Tantôt	tantôt	CCONJ	O	O	O
on	on	PRON	O	O	O
le	le	PRON	O	O	O
faisait	faire	VERB	O	O	O
tournoyer	tournoyer	VERB	O	O	O
sur	sur	ADP	O	O	O
lui	luire	PRON	O	O	O
-	-	PUNCT	O	O	O
même	même	ADV	O	O	O
,	,	PUNCT	O	O	O
d'	de	DET	O	O	O
autres	autre	ADJ	O	O	O
fois	fois	NOUN	O	O	O
on	on	PRON	O	O	O
plongeait	plonger	VERB	O	O	O
ses	son	DET	O	O	O
pieds	pied	NOUN	O	O	O
dans	dans	ADP	O	O	O
le	le	DET	O	O	O
brasier	brasier	NOUN	O	O	O
.	.	PUNCT	O	O	O

Tandis	tandis	ADV	O	O	O
qu'	que	SCONJ	O	O	O
il	il	PRON	O	O	O
subissait	subir	VERB	O	O	O
ce	ce	DET	O	O	O
supplice	supplice	NOUN	O	O	O
véritable	véritable	ADJ	O	O	O
,	,	PUNCT	O	O	O
les	le	DET	O	O	O
compagnons	compagnon	NOUN	O	O	O
de	de	ADP	O	O	O
la	le	DET	O	O	O
Hanse	hanse	NOUN	O	O	O
chantaient	chanter	VERB	O	O	O
les	le	DET	O	O	O
couplets	couplet	NOUN	O	O	O
suivants	suivant	ADJ	O	O	O
,	,	PUNCT	O	O	O
conservés	conserver	VERB	O	O	O
et	et	CCONJ	O	O	O
publiés	publier	VERB	O	O	O
par	par	ADP	O	O	O
le	le	DET	O	O	O
poëte	poëte	NOUN	O	O	O
danois	danois	NOUN	O	O	O
Holberg	holberg	ADJ	O	O	O
:	:	PUNCT	O	O	O
Le	le	DET	O	O	O
travail	travail	NOUN	O	O	O
est	être	AUX	O	O	O
le	le	DET	O	O	O
bonheur	bonheur	NOUN	O	O	O
,	,	PUNCT	O	O	O
L'	le	DET	O	O	O
union	union	PROPN	O	O	O
fait	faire	VERB	O	O	O
la	le	DET	O	O	O
force	force	NOUN	O	O	O
.	.	PUNCT	O	O	O

La	le	DET	O	O	O
douleur	douleur	NOUN	O	O	O
à	à	ADP	O	O	O
deux	deux	NUM	O	O	O
devient	devient	NOUN	O	O	O
légère	léger	ADJ	O	O	O
,	,	PUNCT	O	O	O
La	le	DET	O	O	O
prospérité	prospérité	NOUN	O	O	O
à	à	ADP	O	O	O
deux	deux	NUM	O	O	O
